Area,Avg Temp,Avg Humidity,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,EVI,LAI,FPAR,Soil_Moisture_mm,NDVI_Season_Mean,NDVI_Season_Max,NDVI_Season_Min,NDVI_Season_Std,NDVI_Season_Range,NDVI_Season_CV,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Sand,Silt,Bulk_Density,CN_Ratio,sm_surface,sm_rootzone,Rootzone_Surface_Diff,Moisture_Ratio,Rainfall,Heat_Stress_Days,Wind_Mean,Wind_Max,Rain_Temp_Ratio,LST_C,District,Crop Name,pH_Suitability,Dominant_Soil_Texture,Water_Availability_Cat,Extreme_Heat_Risk,Is_Extreme_Heat,is_extreme_Heat_Stress_Days,is_extreme_Wind_Max,Season,Transplant,Growth,Harvest,Yield
18722,19.4,60.44871783572941,0,24.7,15.0,70.19044022531688,49.870311918689666,0.30929501556744715,1.37481506100688,0.5231195808152019,11.807691233482585,0.4736083265196615,0.49449225545999137,0.3598640344817461,0.06259712525491082,0.1297385659701544,0.13097413218907095,674.2568665948359,6.066587259527147,15.562533752671527,2.193809719675359,32.27,30.19,37.54,1.3040702419577495,7.093839366786321,0.2632430158878393,0.34468629626068564,0.042025587426135755,1.2023855610804215,83.51,0.0,0.876464178394292,3.895492550918672,5.22599237964293,25.842952246737458,Moulvibazar,Palmyra Palm,Optimal,Loamy,Optimal,Low Risk,0,0,0,Rabi,September,Oct To Nov,Nov To Feb,0.0
13786,15.9,86.79954873290455,6889,22.6,9.5,91.63257088453022,81.39788110288607,0.4047423857686923,2.06691531402398,0.5958995680249315,25.502634594131532,0.524908388348386,0.7098140065072777,0.26444867076707446,0.20519936101920183,0.44542133590600014,0.35644159265698255,579.5604956709763,5.80170412442952,32.755192889235204,3.1224470103690747,28.91,23.96,47.13,1.218950611215895,10.490231789510345,0.2611401869581576,0.3367013076167342,0.05401806494152897,1.2055685026828473,1451.65,0.0,1.9776981093237214,7.430529212563102,54.91565479467784,27.636405743477525,Pirojpur,Lentil,Optimal,Loamy,Optimal,Low Risk,0,0,0,Kharif 2,October,Nov To Feb,Feb To March,0.4997
5163,20.1,58.64146657502974,31362,25.1,14.9,70.93956544022616,48.9937056312971,0.3165378199688747,1.2632027623198365,0.48225389811104624,12.417564534316464,0.49219062106234607,0.6247022877763245,0.35122342151663405,0.13649396699291458,0.2674426394851888,0.33017721685067275,742.5687734550048,5.892729368526504,17.952250134856538,1.4082826373547206,39.28,26.27,34.45,1.2773494271860926,12.747618736944418,0.13782595230609057,0.20584794069376355,0.048704376612650944,1.3836110869611458,75.78,0.4284383170727723,1.4071910222593529,4.834156674190235,6.449365522262966,24.882369165169507,Natore,Pumpkin,Optimal,Loamy,Optimal,Low Risk,0,0,0,Rabi,September,Oct To Nov,Nov To Feb,6.0744
3272,27.4,49.5012113897012,29525,34.9,20.1,64.38275173174289,44.59759721721718,0.4202886819670682,1.5667893755724178,0.5073760929755464,25.595786314373793,0.47703233688846086,0.7191468812972709,0.3244223487254105,0.1761950882656792,0.3765787258894393,0.4023960087383259,584.2189200738662,5.8853252925613235,18.281772909086,1.7435905322855911,30.62,27.88,41.5,1.2904717088737137,10.48512971971767,0.36641813866022194,0.3545824047466605,-0.011233012912029171,1.0264916673322042,1342.09,0.0,1.4926558417396834,4.567857096221816,45.26996741349438,28.54141531729125,Panchagar,Gram,Optimal,Loamy,Optimal,Low Risk,0,0,0,Kharif 2,August,Sep To Oct,Nov,9.0235
1,20.0,61.06820943877658,18593,25.0,14.5,69.45094474911123,49.9264884401654,0.31667958076755137,1.1981470549695072,0.5006921117691447,11.435257313059513,0.3874957445860073,0.4389576218019995,0.2003106391283515,0.1134369263369176,0.22147846371471572,0.3070177732698037,814.6021434367644,5.79029771748951,20.830136695812914,1.8546251100668425,30.44,24.31,45.25,1.3011818775384367,11.231454045751692,0.1778251250041881,0.21324516546281194,0.05013049315964686,1.3093380933066856,91.45,0.0,1.3855323173815657,3.9112348877900227,6.738419895091192,25.3735258684088,Manikganj,Palmyra Palm,Optimal,Loamy,Optimal,Low Risk,0,0,0,Rabi,September,Oct To Nov,Nov To Feb,18593.0
7211,26.4,78.127844264726,4142,36.0,18.2,81.99247641731685,72.19923815815598,0.4728183761444845,1.8013497969030785,0.5538109247675105,25.6349993871206,0.5099723663217514,0.7326886043270873,0.3269769926653393,0.19846027363043964,0.43759450896665397,0.36410648761772063,676.6210100012622,6.2046685254250935,21.518932160680013,1.6630136921631693,30.79,17.22,51.99,1.2603353649432403,12.93972037758102,0.24065048173961678,0.26807836670320484,0.0359169370272075,1.2285842230930504,996.2,0.0,2.264061982957024,8.128231411513399,37.60045071021761,29.43353483094792,Jhenaidah,Pineapple,Optimal,Silty,Optimal,Low Risk,0,0,0,Kharif 2,September,Sep To May,June To Aug,0.5744
9201,26.4,69.16824023664498,0,31.5,19.6,82.17467375519402,61.69113725334197,0.31056491354742766,0.9762994021630803,0.3374547906759222,24.009210411846684,0.21517265962716892,0.31125379061139663,0.07160974898252284,0.11294903993950954,0.23415198956830682,0.5609891940607823,930.8352708907865,5.734831291029206,22.454543666281314,2.1729496239165087,31.32,27.07,41.61,1.2938070016409973,10.333669689870401,0.2858498068595731,0.3187237049503762,0.019597042302920684,1.07483048170907,1278.22,36.10311134691796,2.2349609889638242,6.764728321074102,45.07396848741014,29.173209382459177,Sherpur,Maize 1,Optimal,Loamy,Optimal,High Risk,1,0,0,Kharif 1,March,April To May,June To July,0.0
1,25.2,70.04302343699302,7137,29.8,20.0,81.46958904292974,59.96824965705152,0.3868275187503362,1.0769845252603378,0.4166016807837076,12.432461765526082,0.3974409034156426,0.4199651361502298,0.3630118524643914,0.032864055991284974,0.07831052684766261,0.0982553254399177,829.7912188680389,6.206133958017264,19.457595271540875,1.4014326325747148,37.55,19.2,43.25,1.2795967665738615,13.884074638531388,0.2714098690490546,0.2732594041364461,0.003540464561410427,1.117098987941951,424.36,49.79146135545388,2.477040825712663,6.979302288071909,17.173343110216727,30.981308468473852,Meherpur,Amra,Optimal,Loamy,Optimal,High Risk,1,1,0,Kharif 1,June,June To August,August To September,7137.0
4937,29.3,81.18022654982886,50792,35.4,25.5,90.05176601520644,70.30777671475771,0.4742102935839823,2.369089578547059,0.5472608038602402,17.364300648850563,0.3686963796302013,0.6051835647674677,0.2208507591853964,0.16618342105379988,0.38853960903375084,0.49198847884932007,829.8658091502983,5.7039460975768215,24.715925551246833,2.1123469324261026,32.46,28.11,39.43,1.2506868734174394,11.700694223964312,0.22584659142508168,0.22148636247954342,0.020919443567616883,1.1537502662052213,1205.62,2.627903137222199,2.9444489578050996,6.677239278670893,41.7634136484477,28.743207392010834,Rangamati,Jambura,Optimal,Loamy,Optimal,Moderate Risk,0,0,0,Kharif 1,April,April To May,May To June,10.288
1,19.7,75.6481838455716,0,24.3,15.0,79.15892489502903,68.85570556029373,0.2809990660132292,1.3112453098448138,0.47683167978375973,11.104312817004635,0.35621795862887035,0.41030468662223457,0.25231944584358984,0.07331684565677771,0.17884549592251617,0.224777095287414,746.5337176550935,5.730077096129649,28.618521613113323,2.4463202757320683,28.19,24.02,47.79,1.2711730184534558,11.698599687462897,0.30695905954271235,0.3493197140339442,0.025843328421516827,1.140650330485873,208.71,0.0,1.7048377719967336,5.337384233098504,9.612619606791533,24.677738053123164,Barishal,Laushak,Optimal,Loamy,Optimal,Low Risk,0,0,0,Rabi,September,Oct To Nov,Nov To Feb,0.0
1,27.0,47.42706976820431,37351,34.3,19.8,64.3442586012248,44.984071332751626,0.36088978163654206,1.3063535005699123,0.4715031183787203,25.587760538064856,0.38806501805148286,0.5693569785577438,0.25435772887625924,0.15356431525492276,0.32848431504602166,0.40476477181753817,775.268896054439,6.093974237188066,18.72006225449105,1.5453750768357029,36.55,17.32,46.13,1.285910133907197,12.113604350875189,0.2909534382089226,0.3244836815330836,0.0011523497551060473,1.0470748290859013,984.86,7.172712764474162,2.281176724097084,8.5850324533973,26.047299612184613,28.604207917847607,Pabna,Gram,Optimal,Loamy,Optimal,Low Risk,0,0,0,Kharif 2,August,Sep To Oct,Nov,37351.0
3215,20.0,69.26467646880047,191,23.8,16.9,85.31507584035272,51.59867817950927,0.34342672268303004,1.3662110851516056,0.4775594235979226,25.523750443021157,0.4184715147281403,0.5796241965548596,0.2573224266345025,0.16550554698409595,0.32316753306782614,0.36987128569249345,794.3184939417521,5.969754039458952,19.209017283453115,1.4563195020158313,39.82,19.32,40.86,1.2798828598183176,13.190111961601884,0.22316211358187255,0.2557375797894438,0.02864587816724957,1.1943519032113745,984.86,0.0,2.2203798150499146,8.352268539633762,35.76973899018946,28.519984923165477,Pabna,Carrot,Optimal,Loamy,Optimal,Low Risk,0,0,0,Kharif 2,October,Nov To Feb,March,0.0594
1226,20.3,79.96684716364118,19498,23.7,17.2,90.74009609585218,70.64680838220626,0.2974873086221799,1.10115829122067,0.47590943503992844,11.901281573458691,0.43730504781057855,0.5160286124138669,0.3457010332813964,0.08000983739067592,0.1881755888242302,0.19220934183415664,636.4277992854146,5.760781593381517,17.31382571101831,1.5138254836436682,32.82,29.29,37.89,1.2972051227197108,11.437134529764414,0.25245032215076885,0.2844075673301919,0.04912615746833429,1.2154496058160045,82.23,0.0,1.2783185174862257,3.708524276740171,6.8516539748679035,25.37876530591004,Gazipur,Sweet Potato,Optimal,Loamy,Optimal,Low Risk,0,0,0,Rabi,November,Dec To March,April,15.9038
1,23.5,78.74011694174254,25238,27.1,18.2,89.27320262280254,67.84424074724997,0.29654534204310945,0.8498926702857221,0.35566663628019135,18.500490317255284,0.2572225649328257,0.34948915979919276,0.20904615902719764,0.06266960834351067,0.17258446477658507,0.22843593706233253,940.988228748037,5.725402786614325,17.366896309668977,1.7890935148987435,25.72,34.49,39.79,1.319700904945243,9.707092538788775,0.31557348244830324,0.3600009708289925,0.031239995634191827,1.1955942136119868,1663.21,0.47956224051499896,3.6238819659597272,7.06625852219605,59.70512813899714,29.18477793882439,Patuakhali,Jhinga,Optimal,Loamy,Optimal,Low Risk,0,0,0,Kharif 1,April,May To June,June To Aug,25238.0
368658,24.8,73.64921042277415,369744,40.2,12.2,84.56222290202317,59.71675119825326,0.4298976621863909,1.5762167629120727,0.5112003091837644,25.114973829618567,0.4665900323553455,0.6661708194593865,0.27754136139523966,0.17137144157640316,0.38221725369707377,0.3415493481706324,695.9824999755677,5.774575567099783,13.421121318661978,1.4094227154683678,30.28,32.16,37.56,1.3107272145251405,9.522424444679098,0.29097408056575946,0.24248395171795317,-0.010316268117970312,0.974128605911984,910.51,0.49498050901587487,1.875603247583253,6.319710384910695,37.838706261769914,28.20029606430321,Rangpur,Aman,Optimal,Loamy,Optimal,Low Risk,0,0,0,Kharif 2,June,July To Oct,Nov To Dec,1.0029
1,16.3,72.94390364303727,32123,24.2,10.1,89.6462991354015,57.908422582405606,0.33238285869496026,1.271380338067158,0.4820035520775117,25.320261649655897,0.40965363490673484,0.5682474348619617,0.26133358324690537,0.15518160697442202,0.29342775014399364,0.36537233067962854,769.2054323176953,5.992982211773913,19.61467540200619,1.5055602399896872,39.83,19.86,40.31,1.2771450113108278,13.028157147760853,0.260117304193908,0.27301396248005894,0.027971746696823212,1.1986283211474966,984.86,1.4634566744815527,2.304307647239353,8.784566637489801,35.14098190070957,28.458488594347763,Pabna,Carrot,Optimal,Loamy,Optimal,Low Risk,0,0,0,Kharif 2,October,Nov To Feb,March,32123.0
5917,19.6,61.39979974703722,5155,26.0,14.9,70.15475547172454,55.37659831287259,0.3094884392483725,2.4033544830273317,0.6357439750458611,12.550223642003855,0.5350283166340712,0.5839003708603459,0.44490830033175977,0.04753132274566286,0.10577020845355099,0.08205395435831607,569.477309986145,5.726591260736686,33.510806471501226,3.2125359600835837,27.74,22.72,49.54,1.2329543325132817,10.431262680909988,0.2890873057716144,0.3927282413031652,0.09181418684194327,1.3362010109847724,220.43,0.45434729050169576,1.4684389278155494,4.138782510990878,10.916849825231289,24.25657151372505,Bagerhat,Onion,Optimal,Loamy,Optimal,Low Risk,0,0,0,Rabi,October,Nov To March,March To April,0.8712
1,27.7,70.67946058430302,0,34.1,21.5,85.59499494177895,55.77066098138893,0.30204306354947896,0.8544074617141016,0.31229036011928396,22.974929360438736,0.19419584645378246,0.23133295656711314,0.06361736628912323,0.08228423503892388,0.21926818138958,0.4275541626567886,1156.0186398336275,5.7924420159615995,23.993377804652106,1.890045026463001,29.98,31.58,38.44,1.2759190897022392,12.694606461070885,0.2283845047970263,0.2585549256661563,0.026672234873470473,1.1703231278421842,1278.22,37.12216666431873,2.2994448402094623,6.673687455362193,47.275437010804644,28.024097661686884,Jamalpur,Guava,Optimal,Loamy,Optimal,High Risk,1,0,0,Kharif 1,April,April To May,June,0.0
1,22.9,73.06762081055811,0,28.2,18.5,85.5063321598055,57.61389552206035,0.2688798659643667,1.2402911734017297,0.41482988578178337,25.397261512744034,0.140908700223411,0.3343272747789793,0.05000266310517071,0.15589572107078842,0.31346678948515005,0.9240785396262342,894.8733619968403,5.615844691756102,21.007405701670056,1.989803724056513,31.95,26.4,41.65,1.2908784555477386,10.557526577969867,0.23030309251954967,0.26781585808583624,0.039173795523593784,1.267101154137708,1317.39,1.0177005003221593,1.6519262128683245,6.352399958088773,46.34859154152271,27.77830115929008,Kishoreganj,Carrot,Optimal,Loamy,Optimal,Low Risk,0,0,0,Kharif 2,October,Nov To Feb,March,0.0
28960,34.1,80.02185958346351,85557,45.0,21.8,91.49457679134993,69.90318761873519,0.3471190042303609,1.28651779230587,0.39729369606255016,13.73293037549856,0.24173083567273176,0.33128853631419386,0.10345242297623505,0.12303507387650212,0.2300329654857463,0.44862907554386217,1132.4262012640083,5.6383529710061735,19.29280837826097,2.8823895525115333,33.18,21.98,44.84,1.2747186864305575,6.693338296848331,0.27205310994391735,0.27563745500624776,0.030109615800024782,1.205179880941886,897.09,33.61499913370302,2.9758271018152693,6.746457047196169,28.630852512196686,28.938316518361287,Shariatpur,Jack Fruit,Optimal,Loamy,Optimal,High Risk,1,0,0,Kharif 1,April,April To May,April To June,2.9543
20507,23.6,78.55206479195328,0,32.4,16.9,86.55909117286325,73.25732774401196,0.4214622363868948,1.6387506293366618,0.5382612092644791,24.577411554737886,0.46827203226013614,0.7053687334432506,0.30757756758630656,0.17559596864416246,0.39013456376902206,0.3283220205207903,687.8103052186945,6.191100523209073,19.02877318361637,1.8204667832651669,29.27,20.01,50.72,1.3305330171014558,10.452689034779638,0.24406008404587717,0.318318738140876,0.09413647865803469,1.4703836872611322,1080.92,0.031225998135150316,1.883504451105541,6.976318719624173,34.25919661783237,28.832737984926364,Jashore,Motor,Optimal,Silty,Optimal,Low Risk,0,0,0,Kharif 2,October,Nov To March,March To April,0.0
9673,27.7,74.14584459392111,23448,33.9,19.5,85.53042192331573,60.083208090189,0.35386652933197327,1.3605332231637088,0.470418627870211,25.654533154133617,0.3778166482906712,0.5560165574366646,0.21854904069687967,0.15331646827840562,0.3489005584008207,0.39734279336603856,746.7069728156054,6.116931822654253,19.22413382927734,1.5721806535122904,35.73,18.44,45.83,1.291285300087226,12.227687566521155,0.21651622584537833,0.2819870544621041,0.04086137081294278,1.183438269283055,772.89,9.243506422508057,2.076973644428917,8.225567946498247,26.553041987927642,28.576547939586654,Rajshahi,Cucumber,Optimal,Loamy,Moderate,Moderate Risk,0,0,0,Kharif 2,September,Nov To March,March To Jun,2.4241
463524,27.3,72.13830629506184,678699,39.7,11.4,85.50672713097794,59.56256670398878,0.2781943611184116,0.9623411507291012,0.43258261599803227,11.63329958637032,0.38154612670995713,0.526772443722258,0.29307724788519746,0.10441956425686781,0.22994699864443613,0.27492842161994835,876.0227929890058,6.0993650930662096,16.203616637776285,1.574183396042485,35.86,22.94,41.2,1.287900892990973,10.293347445102244,0.15641071693364297,0.2093190469880141,0.04498552732767185,1.2957881709020147,75.37,1.4010864912035823,1.4032191134686687,7.129837797041246,6.074215968816252,24.88505314076368,Dinajpur,Boro,Optimal,Loamy,Moderate,Low Risk,0,0,0,Rabi,November,Dec To March,April,1.4642
32564,30.0,75.24166883880338,205609,39.9,20.6,79.79716018141288,68.55572995591126,0.3686627883030347,1.079905997492278,0.38918732921094074,11.60162586866769,0.3424782072308653,0.35893307212410225,0.2797415508698347,0.04625259387271827,0.10098382284111515,0.10678577820206533,968.6331216972346,5.775260039634755,16.322934315370947,1.4549747891067288,28.91,33.39,37.7,1.3293351906207895,11.218705944308693,0.3480677520642945,0.5159400428392384,0.16084743386997055,1.571049503849295,1997.22,14.869043363289403,1.856377418149383,6.271546201101027,72.34170248418435,30.073686749998,Narail,Jute,Optimal,Loamy,Optimal,Moderate Risk,0,0,0,Kharif 1,March,April To Aug,Sep,6.314
4137,24.0,72.25722197343829,0,28.1,18.7,82.86367066347614,64.73867432602387,0.38146675493993276,1.2598574769621451,0.41575907754535496,13.214471072295833,0.3065264273010655,0.41465585281928463,0.1317427150126863,0.11042881895304756,0.24713308431823885,0.34387830680602866,1097.7138611277567,5.616875767385106,22.98300734020836,2.759503278691669,31.1,31.2,37.7,1.2875229923644478,8.328675496665843,0.31672237941733544,0.38766027430581884,0.05947602418656163,1.234244329344928,668.31,50.150912767034875,2.4738810065756787,6.234289256211425,22.770462980309205,28.506233246774514,Madaripur,Chalkumra,Optimal,Loamy,Optimal,High Risk,1,1,0,Kharif 1,March,April To July,July To Oct,0.0
1,19.9,61.14577811314802,0,27.1,14.0,68.83967356523127,48.97517922101669,0.3848920390209737,2.3752813522213874,0.6909475504771047,8.903477598517801,0.6110228553221655,0.7054984626703658,0.5007585022408144,0.08945064811704896,0.1904705368730958,0.12607303925649607,488.8140223572565,5.68385281196606,24.44647109531524,2.1137946753882013,32.94,27.98,39.08,1.2490210387066738,11.565206110108878,0.18522566398184778,0.2446246845389968,0.04986271136725625,1.256364920310236,98.78,1.1322330113521077,1.6129215637358496,4.5187516518047515,5.451498090388082,24.632056218929485,Rangamati,Maize 2,Optimal,Loamy,Moderate,Low Risk,0,0,0,Rabi,December,Jan To March,April,0.0
1,22.6,74.27296894904161,13262,32.0,15.8,85.96897516650783,64.47545185590889,0.4306667940362862,2.1870004752327232,0.5708593262295019,25.19570357951306,0.4560026656730373,0.6356078395711005,0.2361984668280328,0.16767023721864252,0.3795317895337069,0.3816486373885259,558.9397235828959,6.096961636102012,16.934991634846394,2.1526945662342682,31.85,30.46,37.69,1.301049843438792,7.866880838776379,0.234347604355515,0.2676400139497191,0.04791228130613597,1.2772881034738575,1626.4,2.420552473696042,1.1782251148767018,4.874122552711806,57.590378921310645,28.19763921574767,Moulvibazar,Cucumber,Optimal,Loamy,Optimal,Moderate Risk,0,0,0,Kharif 2,September,Nov To March,March To Jun,13262.0
11588,22.5,73.17674424230145,0,32.4,16.1,84.16506631142025,63.224329627523176,0.3220100650048094,2.3831388368592625,0.5285659507554339,24.58475328444871,0.4273509181265014,0.5553267146133543,0.28359539003955503,0.13621102000859767,0.29858328859097416,0.3396597409092317,706.1927965333917,5.81625126422488,19.171723240930213,1.8333088310829992,33.15,24.48,42.37,1.2801132679378995,10.457443348268175,0.3445587491313208,0.4165222280091902,0.11881050695718778,1.4309412693298236,1080.92,0.1421214564128006,2.1298588608937195,7.662476693036743,36.07461543581193,27.336546932555844,Khulna,Rape & Mustard,Optimal,Loamy,Optimal,Low Risk,0,0,0,Kharif 2,October,Nov To Feb,Feb To April,0.0
1,24.6,72.72456175245847,14287,29.4,20.0,83.32323924180277,60.486814358844086,0.3520177888648708,1.109996379642603,0.3764609686546027,18.4612682152019,0.2438410905416079,0.364837627838318,0.1328435516274715,0.10618352637682467,0.2285203639240835,0.4211731285276931,968.9234659786603,5.7581921217723595,17.380202791302413,1.4813642317287057,32.48,29.02,38.5,1.299342099564748,11.732565441397394,0.36060004246523486,0.4014428460095168,0.0001082701534164865,1.0177690006696458,1043.06,47.83875419110974,2.618040232931206,6.438385741081753,35.83367039413257,30.165762910004023,Gazipur,Kakrol,Optimal,Loamy,Optimal,High Risk,1,1,0,Kharif 1,April,May To July,July To Sep,14287.0
1,22.8,81.7083402304505,0,31.4,13.6,87.28703852509271,77.69737468910637,0.1884792019576423,0.6790313808079795,0.24450195020634918,24.981987948578606,0.09565154044793726,0.23001022838126828,0.019321526101366723,0.10775881689187157,0.22732155524150455,1.012330957660973,1030.9930612017652,5.56076640971626,19.51811914008405,1.7582282643240486,28.58,42.51,28.91,1.240168853659554,11.10101545750534,0.41870045687153423,0.38829010156761495,0.0043793550898955985,1.0302733763215233,2078.94,14.695719100427992,1.4482504769956865,4.405432914748712,76.00339824859924,28.45408680952706,Sylhet,Lady’S Finger,Optimal,Loamy,Optimal,Moderate Risk,0,0,0,Kharif 1,April,May To June,June To Sep,0.0
1,27.6,74.80270763760504,0,37.1,20.3,82.14095742705774,64.44728863124102,0.3531504857374845,1.0462867570318604,0.38291743530633804,19.10853287850788,0.24682631602670888,0.32865235788084585,0.09807877352587033,0.10485516267998694,0.23155744035791967,0.37855102094951304,946.4249146285936,5.7362764819471925,18.508077689867097,1.451003415437274,32.21,28.95,38.84,1.298654456424364,12.755364662108331,0.3290721736730485,0.3558711627610638,0.03444767776727488,1.0759830920315174,1043.06,48.414818510475214,2.629756822849141,6.1275252881960425,33.721160668735926,29.944410998742658,Gazipur,Jute,Optimal,Loamy,Optimal,High Risk,1,1,0,Kharif 1,March,April To Aug,Sep,0.0
1,24.5,76.08665572910334,0,32.0,16.1,81.54896568396322,67.56383721206605,0.3241567857093794,1.3994498517975595,0.46393333046554974,24.866905869491447,0.39603331214546156,0.51316439285657,0.20505466621013174,0.15439879351169222,0.3536014466366448,0.3650320503231408,748.7491753679368,5.599919855188849,20.483278857011214,1.761188994246878,28.66,42.42,28.92,1.2402923725204855,11.630369553706133,0.32856850347261196,0.35401126412499473,0.015557927974778575,1.0992363921265538,1626.4,2.76296145571445,1.2919792724920651,5.432105616666124,58.26627719946555,28.398908627155336,Sylhet,Rape & Mustard,Optimal,Loamy,Optimal,Moderate Risk,0,0,0,Kharif 2,October,Nov To Feb,Feb To April,0.0
17208,26.6,75.84065930686519,0,29.3,22.6,87.54506887191033,64.46364526996875,0.3685179299641271,1.3562773289733765,0.42542268306275766,12.684796460593061,0.3537858788072412,0.38339637452150416,0.24760000587864506,0.058880494225712586,0.1456621499469515,0.20105442530097573,929.9407800070452,5.772591018130699,33.248156530588794,3.1913598019733347,29.12,23.91,46.97,1.2180946465003135,10.418178642856327,0.23920410561251743,0.2510231303775105,0.01986596097393626,1.1456440881838135,656.33,45.035138312230885,2.4552899893457014,5.8453644385826955,23.986749084150702,28.399610881601667,Pirojpur,Jambura,Optimal,Loamy,Moderate,High Risk,1,1,0,Kharif 1,April,April To May,May To June,0.0
9744,21.3,60.56110310806526,0,29.0,15.4,69.42936842790417,50.445826025477274,0.31912443434716226,1.1499543552708473,0.4749320135525945,12.685980758796504,0.43943327488061346,0.5119655121652572,0.32647086092537314,0.08226756624016231,0.1864477954499993,0.17580514615898543,778.1004151441114,5.941374490135262,19.71842429026012,2.147582080534217,35.59,25.88,38.53,1.2822502878180837,9.181685984898472,0.15005289668785246,0.21178948840404738,0.03594355696408593,1.4335609393206286,91.4,0.08192067234624764,1.479591211324652,5.201710361784392,5.5853362636248685,25.239394892065565,Kushtia,Boroi,Optimal,Loamy,Moderate,Low Risk,0,0,0,Rabi,February,December To February,February To March,0.0
1,30.4,79.76263080813015,1694,34.7,25.2,89.90026755749118,69.7510938977434,0.31174048130340537,1.2721418571414582,0.4731494458310772,24.79850312359036,0.3233961113266626,0.4913540323227763,0.2104907940110802,0.1305249076430884,0.24247964219914958,0.3320564053672446,776.561373466692,5.682618028465661,25.32034521079384,2.9035638515133395,34.33,26.26,39.41,1.2855362759771136,8.720436851284278,0.27849356439773887,0.3156938297259882,0.030117220299196452,1.1753698151593224,1124.16,0.0,1.6289384609875328,5.608818515490636,40.78498145187626,28.500591051163656,Brahmanbaria,Gourd,Optimal,Loamy,Optimal,Low Risk,0,0,0,Kharif 2,July,Aug To Jan,Jan To March,1694.0
1,22.5,75.7200417068776,34608,26.8,17.4,86.27496061027104,65.2811039993131,0.28728424862619517,0.7992546258714684,0.3261819091871549,19.244537761340876,0.18091611709731603,0.23690920629234496,0.1366345588249539,0.05577081882589987,0.12168182047602975,0.25656883378935696,1118.1248257368816,5.819819971871904,16.76560438746178,1.5322025637794146,30.47,29.71,39.82,1.3400422685357143,10.942159205181609,0.23738435086630072,0.26226052024329893,0.014541816336929221,1.1713908173943726,1038.79,46.47494635995051,2.2380218256715403,6.832856052507209,39.483037478156895,28.381648467301403,Sirajganj,Jhinga,Optimal,Loamy,Optimal,High Risk,1,1,0,Kharif 1,April,May To June,June To Aug,34608.0
1,12.8,73.88684508129842,0,17.3,8.7,85.86804599321943,64.55187153225656,0.305657316240535,0.9920933725936742,0.35391142592865105,22.048965841157617,0.242081097459283,0.39400464651265005,0.07543369463267276,0.15188107967257208,0.3210853673567474,0.5983233550612843,868.8413254378856,5.9934871580057525,15.070147918005492,1.6579101590308307,29.58,32.37,38.05,1.3103377853175446,9.089845934001087,0.23718850240157235,0.23282077505877097,-0.013585787485612462,0.9210221888240203,1334.64,27.622301030501788,1.730945632974163,7.014448110594549,47.95433452588932,28.935714291082753,Nilphamari,Beans,Optimal,Loamy,Moderate,High Risk,1,0,0,Kharif 1,June,July To Nov,Nov To April,0.0
14997,27.7,76.45140629545257,0,33.8,21.8,87.0552983652647,65.10514239705014,0.2888701782110321,0.8819614952459244,0.3156506337586018,22.86683388553781,0.18302335674016032,0.24607570117629762,0.07436989692213075,0.09440819727100701,0.20011570034911608,0.43012513837313127,1159.9352589230432,5.8063683384959655,23.42754446580337,1.8953337271970874,30.05,32.06,37.89,1.2813885159630385,12.360643473827256,0.22135519027002382,0.22607141138381387,0.033662716929140864,1.1484349422022004,1278.22,35.99891361679332,2.2993422347330914,6.697271383351574,44.61150996598574,27.895395785892063,Jamalpur,Ripe Papaya,Optimal,Loamy,Moderate,High Risk,1,0,0,Kharif 1,April,April To May,April To May,0.0
18,25.1,70.11227066448433,0,30.2,19.4,81.87847696702624,61.50131622437623,0.3709406993792759,1.0028361159088217,0.3661657940334835,17.253698946709882,0.31366144165493526,0.4132288795746208,0.2279337799459233,0.07338325927158736,0.14730598912536816,0.2451432368614822,929.3582801856518,5.950122180436257,17.706018337217994,1.3425275761482343,39.79,26.1,34.11,1.2789897221964308,13.188569569659995,0.2475420163592566,0.27287838721383484,0.016616278497025495,1.047210153523781,471.39,58.24288854070761,2.4063589139693797,6.777694799592888,13.26635823300587,29.789540449374325,Natore,Wood Apple,Optimal,Loamy,Optimal,High Risk,1,1,0,Kharif 1,May,June To August,August To September,0.0
1,24.7,87.92720040963053,0,27.2,23.8,90.14238880253757,86.10944267915592,0.2846515237300953,0.9212472295316837,0.4530306865278698,10.841055138110598,0.35966029670131244,0.486242768999972,0.2529594943999278,0.09539970066561822,0.2302475040550184,0.2616717416831705,882.8383635393658,5.849095419889393,18.734915000646225,1.743352179250584,31.02,26.49,42.49,1.294053759569337,10.74648899036557,0.2752412232862268,0.2743110551695421,0.004341972470489206,1.111741204840196,64.71,0.7741526609311449,1.2605884540069696,5.816153982797963,3.5321083916190577,24.862713286302455,Panchagar,Karala,Optimal,Loamy,Optimal,Low Risk,0,0,0,Rabi,February,March To July,Aug To Sep,0.0
