agg_level_desc,asd_desc,commodity_desc,state_alpha,freq_desc,country_code,domain_desc,watershed_code,county_ansi,group_desc,end_code,state_ansi,begin_code,sector_desc,zip_5,year,Value,unit_desc,location_desc,asd_code,reference_period_desc,watershed_desc,util_practice_desc,county_name,country_name,region_desc,class_desc,load_time,prodn_practice_desc,state_fips_code,week_ending,short_desc,statisticcat_desc,congr_district_code,state_name,domaincat_desc,source_desc,CV (%),county_code
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2014,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2014-05-14 15:12:54.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (BENTAZON = 103901)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2021,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2021-05-13 15:00:30.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (BICYCLOPYRONE = 18986)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2018,5,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2018-05-10 15:16:25.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (BICYCLOPYRONE = 18986)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2016,5,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2016-08-31 14:19:39.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (BICYCLOPYRONE = 18986)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2002,3,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2002-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (BROMOXYNIL = 35301)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2001,2,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2001-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (BROMOXYNIL = 35301)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2000,12,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2000-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (BROMOXYNIL = 35301)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2000,3,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2000-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2010,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (CLOMAZONE = 125401)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2021,14,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2021-05-13 15:00:30.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (CLOPYRALID = 117403)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2018,23,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2018-05-10 15:16:25.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (CLOPYRALID = 117403)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2016,10,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2016-08-31 14:19:39.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (CLOPYRALID = 117403)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2014,17,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2014-05-14 15:12:54.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (CLOPYRALID = 117403)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2010,4,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (CLOPYRALID = 117403)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2005,7,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2005-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (CLOPYRALID = 117403)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2003,9,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2003-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (CLOPYRALID = 117403)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2002,14,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2002-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (CLOPYRALID = 117403)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2001,14,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2001-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (CLOPYRALID = 117403)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2000,9,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2000-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (CLOPYRALID = 117403)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2021,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2021-05-13 15:00:30.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (CLOPYRALID MONO SALT = 117401)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2018,3,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2018-05-10 15:16:25.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (CLOPYRALID MONO SALT = 117401)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2016,2,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2016-08-31 14:19:39.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (CLOPYRALID MONO SALT = 117401)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2014,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2014-05-14 15:12:54.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (CLOPYRALID MONO SALT = 117401)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2018,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2018-05-10 15:16:25.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (CLORANSULAM-METHYL = 129116)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2014,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2014-05-14 15:12:54.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (CLORANSULAM-METHYL = 129116)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2018,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2018-05-10 15:16:25.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DICAMBA = 29801)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2014,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2014-05-14 15:12:54.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DICAMBA = 29801)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2003,3,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2003-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DICAMBA = 29801)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2002,11,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2002-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DICAMBA = 29801)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2001,13,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2001-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DICAMBA = 29801)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2000,19,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2000-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DICAMBA = 29801)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2018,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2018-05-10 15:16:25.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DICAMBA BAPMA SALT = 100094)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2021,8,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2021-05-13 15:00:30.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DICAMBA, DIGLY. SALT = 128931)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2018,3,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2018-05-10 15:16:25.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DICAMBA, DIGLY. SALT = 128931)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2016,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2016-08-31 14:19:39.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DICAMBA, DIGLY. SALT = 128931)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2014,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2014-05-14 15:12:54.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DICAMBA, DIMET. SALT = 29802)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2003,4,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2003-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DICAMBA, DIMET. SALT = 29802)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2002,8,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2002-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DICAMBA, DIMET. SALT = 29802)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2001,8,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2001-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DICAMBA, DIMET. SALT = 29802)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2000,3,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2000-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DICAMBA, DIMET. SALT = 29802)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2005,3,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2005-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DICAMBA, POT. SALT = 129043)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2002,4,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2002-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DICAMBA, POT. SALT = 129043)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2001,10,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2001-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DICAMBA, POT. SALT = 129043)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2000,9,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2000-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DICAMBA, POT. SALT = 129043)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2021,                 (D),"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2021-05-13 15:00:30.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DICAMBA, SODIUM SALT = 29806)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2018,8,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2018-05-10 15:16:25.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DICAMBA, SODIUM SALT = 29806)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2016,5,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2016-08-31 14:19:39.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DICAMBA, SODIUM SALT = 29806)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2014,6,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2014-05-14 15:12:54.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DICAMBA, SODIUM SALT = 29806)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2010,1,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DICAMBA, SODIUM SALT = 29806)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2005,1,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2005-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DICAMBA, SODIUM SALT = 29806)",SURVEY,,
STATE,,CORN,IA,ANNUAL,9000,"CHEMICAL, HERBICIDE",00000000,,FIELD CROPS,00,19,00,ENVIRONMENTAL,,2003,2,"PCT OF AREA PLANTED, AVG",IOWA,,YEAR,,ALL UTILIZATION PRACTICES,,UNITED STATES,,ALL CLASSES,2003-06-11 10:11:36.000,ALL PRODUCTION PRACTICES,19,,"CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG",TREATED,,IOWA,"CHEMICAL, HERBICIDE: (DICAMBA, SODIUM SALT = 29806)",SURVEY,,
