state_ansi,reference_period_desc,util_practice_desc,state_alpha,county_ansi,year,load_time,region_desc,county_name,end_code,domain_desc,sector_desc,state_name,asd_desc,Value,unit_desc,asd_code,freq_desc,group_desc,agg_level_desc,location_desc,class_desc,domaincat_desc,prodn_practice_desc,CV (%),country_code,congr_district_code,watershed_code,source_desc,state_fips_code,commodity_desc,country_name,watershed_desc,short_desc,week_ending,county_code,begin_code,zip_5,statisticcat_desc
19,WEEK #22,ALL UTILIZATION PRACTICES,IA,,2013,2013-01-01 12:00:00.000,,,22,TOTAL,CROPS,IOWA,,88,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2013-06-02,,22,,PROGRESS
19,WEEK #23,ALL UTILIZATION PRACTICES,IA,,2013,2013-01-01 12:00:00.000,,,23,TOTAL,CROPS,IOWA,,92,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2013-06-09,,23,,PROGRESS
19,WEEK #13,ALL UTILIZATION PRACTICES,IA,,2012,2013-01-01 12:00:00.000,,,13,TOTAL,CROPS,IOWA,,0,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2012-04-01,,13,,PROGRESS
19,WEEK #14,ALL UTILIZATION PRACTICES,IA,,2012,2013-01-01 12:00:00.000,,,14,TOTAL,CROPS,IOWA,,1,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2012-04-08,,14,,PROGRESS
19,WEEK #15,ALL UTILIZATION PRACTICES,IA,,2012,2013-01-01 12:00:00.000,,,15,TOTAL,CROPS,IOWA,,5,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2012-04-15,,15,,PROGRESS
19,WEEK #16,ALL UTILIZATION PRACTICES,IA,,2012,2013-01-01 12:00:00.000,,,16,TOTAL,CROPS,IOWA,,9,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2012-04-22,,16,,PROGRESS
19,WEEK #17,ALL UTILIZATION PRACTICES,IA,,2012,2013-01-01 12:00:00.000,,,17,TOTAL,CROPS,IOWA,,50,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2012-04-29,,17,,PROGRESS
19,WEEK #18,ALL UTILIZATION PRACTICES,IA,,2012,2013-01-01 12:00:00.000,,,18,TOTAL,CROPS,IOWA,,64,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2012-05-06,,18,,PROGRESS
19,WEEK #19,ALL UTILIZATION PRACTICES,IA,,2012,2013-01-01 12:00:00.000,,,19,TOTAL,CROPS,IOWA,,90,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2012-05-13,,19,,PROGRESS
19,WEEK #20,ALL UTILIZATION PRACTICES,IA,,2012,2013-01-01 12:00:00.000,,,20,TOTAL,CROPS,IOWA,,98,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2012-05-20,,20,,PROGRESS
19,WEEK #15,ALL UTILIZATION PRACTICES,IA,,2011,2013-01-01 12:00:00.000,,,15,TOTAL,CROPS,IOWA,,2,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2011-04-17,,15,,PROGRESS
19,WEEK #16,ALL UTILIZATION PRACTICES,IA,,2011,2013-01-01 12:00:00.000,,,16,TOTAL,CROPS,IOWA,,3,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2011-04-24,,16,,PROGRESS
19,WEEK #17,ALL UTILIZATION PRACTICES,IA,,2011,2013-01-01 12:00:00.000,,,17,TOTAL,CROPS,IOWA,,8,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2011-05-01,,17,,PROGRESS
19,WEEK #18,ALL UTILIZATION PRACTICES,IA,,2011,2013-01-01 12:00:00.000,,,18,TOTAL,CROPS,IOWA,,69,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2011-05-08,,18,,PROGRESS
19,WEEK #19,ALL UTILIZATION PRACTICES,IA,,2011,2013-01-01 12:00:00.000,,,19,TOTAL,CROPS,IOWA,,92,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2011-05-15,,19,,PROGRESS
19,WEEK #20,ALL UTILIZATION PRACTICES,IA,,2011,2013-01-01 12:00:00.000,,,20,TOTAL,CROPS,IOWA,,98,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2011-05-22,,20,,PROGRESS
19,WEEK #21,ALL UTILIZATION PRACTICES,IA,,2011,2013-01-01 12:00:00.000,,,21,TOTAL,CROPS,IOWA,,99,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2011-05-29,,21,,PROGRESS
19,WEEK #22,ALL UTILIZATION PRACTICES,IA,,2011,2013-01-01 12:00:00.000,,,22,TOTAL,CROPS,IOWA,,99,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2011-06-05,,22,,PROGRESS
19,WEEK #23,ALL UTILIZATION PRACTICES,IA,,2011,2013-01-01 12:00:00.000,,,23,TOTAL,CROPS,IOWA,,100,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2011-06-12,,23,,PROGRESS
19,WEEK #14,ALL UTILIZATION PRACTICES,IA,,2010,2013-01-01 12:00:00.000,,,14,TOTAL,CROPS,IOWA,,1,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2010-04-11,,14,,PROGRESS
19,WEEK #15,ALL UTILIZATION PRACTICES,IA,,2010,2013-01-01 12:00:00.000,,,15,TOTAL,CROPS,IOWA,,19,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2010-04-18,,15,,PROGRESS
19,WEEK #16,ALL UTILIZATION PRACTICES,IA,,2010,2013-01-01 12:00:00.000,,,16,TOTAL,CROPS,IOWA,,68,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2010-04-25,,16,,PROGRESS
19,WEEK #17,ALL UTILIZATION PRACTICES,IA,,2010,2013-01-01 12:00:00.000,,,17,TOTAL,CROPS,IOWA,,84,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2010-05-02,,17,,PROGRESS
19,WEEK #18,ALL UTILIZATION PRACTICES,IA,,2010,2013-01-01 12:00:00.000,,,18,TOTAL,CROPS,IOWA,,93,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2010-05-09,,18,,PROGRESS
19,WEEK #19,ALL UTILIZATION PRACTICES,IA,,2010,2013-01-01 12:00:00.000,,,19,TOTAL,CROPS,IOWA,,96,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2010-05-16,,19,,PROGRESS
19,WEEK #20,ALL UTILIZATION PRACTICES,IA,,2010,2013-01-01 12:00:00.000,,,20,TOTAL,CROPS,IOWA,,98,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2010-05-23,,20,,PROGRESS
19,WEEK #21,ALL UTILIZATION PRACTICES,IA,,2010,2013-01-01 12:00:00.000,,,21,TOTAL,CROPS,IOWA,,99,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2010-05-30,,21,,PROGRESS
19,WEEK #16,ALL UTILIZATION PRACTICES,IA,,2009,2013-01-01 12:00:00.000,,,16,TOTAL,CROPS,IOWA,,6,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2009-04-19,,16,,PROGRESS
19,WEEK #17,ALL UTILIZATION PRACTICES,IA,,2009,2013-01-01 12:00:00.000,,,17,TOTAL,CROPS,IOWA,,47,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2009-04-26,,17,,PROGRESS
19,WEEK #18,ALL UTILIZATION PRACTICES,IA,,2009,2013-01-01 12:00:00.000,,,18,TOTAL,CROPS,IOWA,,60,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2009-05-03,,18,,PROGRESS
19,WEEK #19,ALL UTILIZATION PRACTICES,IA,,2009,2013-01-01 12:00:00.000,,,19,TOTAL,CROPS,IOWA,,81,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2009-05-10,,19,,PROGRESS
19,WEEK #20,ALL UTILIZATION PRACTICES,IA,,2009,2013-01-01 12:00:00.000,,,20,TOTAL,CROPS,IOWA,,90,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2009-05-17,,20,,PROGRESS
19,WEEK #21,ALL UTILIZATION PRACTICES,IA,,2009,2013-01-01 12:00:00.000,,,21,TOTAL,CROPS,IOWA,,97,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2009-05-24,,21,,PROGRESS
19,WEEK #22,ALL UTILIZATION PRACTICES,IA,,2009,2013-01-01 12:00:00.000,,,22,TOTAL,CROPS,IOWA,,99,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2009-05-31,,22,,PROGRESS
19,WEEK #23,ALL UTILIZATION PRACTICES,IA,,2009,2013-01-01 12:00:00.000,,,23,TOTAL,CROPS,IOWA,,99,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2009-06-07,,23,,PROGRESS
19,WEEK #15,ALL UTILIZATION PRACTICES,IA,,2008,2013-01-01 12:00:00.000,,,15,TOTAL,CROPS,IOWA,,0,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2008-04-13,,15,,PROGRESS
19,WEEK #16,ALL UTILIZATION PRACTICES,IA,,2008,2013-01-01 12:00:00.000,,,16,TOTAL,CROPS,IOWA,,0,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2008-04-20,,16,,PROGRESS
19,WEEK #17,ALL UTILIZATION PRACTICES,IA,,2008,2013-01-01 12:00:00.000,,,17,TOTAL,CROPS,IOWA,,3,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2008-04-27,,17,,PROGRESS
19,WEEK #18,ALL UTILIZATION PRACTICES,IA,,2008,2013-01-01 12:00:00.000,,,18,TOTAL,CROPS,IOWA,,18,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2008-05-04,,18,,PROGRESS
19,WEEK #19,ALL UTILIZATION PRACTICES,IA,,2008,2013-01-01 12:00:00.000,,,19,TOTAL,CROPS,IOWA,,46,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2008-05-11,,19,,PROGRESS
19,WEEK #20,ALL UTILIZATION PRACTICES,IA,,2008,2013-01-01 12:00:00.000,,,20,TOTAL,CROPS,IOWA,,78,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2008-05-18,,20,,PROGRESS
19,WEEK #21,ALL UTILIZATION PRACTICES,IA,,2008,2013-01-01 12:00:00.000,,,21,TOTAL,CROPS,IOWA,,93,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2008-05-25,,21,,PROGRESS
19,WEEK #22,ALL UTILIZATION PRACTICES,IA,,2008,2013-01-01 12:00:00.000,,,22,TOTAL,CROPS,IOWA,,97,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2008-06-01,,22,,PROGRESS
19,WEEK #14,ALL UTILIZATION PRACTICES,IA,,2007,2013-01-01 12:00:00.000,,,14,TOTAL,CROPS,IOWA,,0,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2007-04-08,,14,,PROGRESS
19,WEEK #15,ALL UTILIZATION PRACTICES,IA,,2007,2013-01-01 12:00:00.000,,,15,TOTAL,CROPS,IOWA,,0,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2007-04-15,,15,,PROGRESS
19,WEEK #16,ALL UTILIZATION PRACTICES,IA,,2007,2013-01-01 12:00:00.000,,,16,TOTAL,CROPS,IOWA,,8,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2007-04-22,,16,,PROGRESS
19,WEEK #17,ALL UTILIZATION PRACTICES,IA,,2007,2013-01-01 12:00:00.000,,,17,TOTAL,CROPS,IOWA,,14,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2007-04-29,,17,,PROGRESS
19,WEEK #18,ALL UTILIZATION PRACTICES,IA,,2007,2013-01-01 12:00:00.000,,,18,TOTAL,CROPS,IOWA,,53,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2007-05-06,,18,,PROGRESS
19,WEEK #19,ALL UTILIZATION PRACTICES,IA,,2007,2013-01-01 12:00:00.000,,,19,TOTAL,CROPS,IOWA,,77,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2007-05-13,,19,,PROGRESS
19,WEEK #20,ALL UTILIZATION PRACTICES,IA,,2007,2013-01-01 12:00:00.000,,,20,TOTAL,CROPS,IOWA,,93,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2007-05-20,,20,,PROGRESS
19,WEEK #21,ALL UTILIZATION PRACTICES,IA,,2007,2013-01-01 12:00:00.000,,,21,TOTAL,CROPS,IOWA,,98,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2007-05-27,,21,,PROGRESS
19,WEEK #14,ALL UTILIZATION PRACTICES,IA,,2006,2013-01-01 12:00:00.000,,,14,TOTAL,CROPS,IOWA,,0,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2006-04-09,,14,,PROGRESS
19,WEEK #15,ALL UTILIZATION PRACTICES,IA,,2006,2013-01-01 12:00:00.000,,,15,TOTAL,CROPS,IOWA,,3,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2006-04-16,,15,,PROGRESS
19,WEEK #16,ALL UTILIZATION PRACTICES,IA,,2006,2013-01-01 12:00:00.000,,,16,TOTAL,CROPS,IOWA,,26,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2006-04-23,,16,,PROGRESS
19,WEEK #17,ALL UTILIZATION PRACTICES,IA,,2006,2013-01-01 12:00:00.000,,,17,TOTAL,CROPS,IOWA,,63,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2006-04-30,,17,,PROGRESS
19,WEEK #18,ALL UTILIZATION PRACTICES,IA,,2006,2013-01-01 12:00:00.000,,,18,TOTAL,CROPS,IOWA,,81,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2006-05-07,,18,,PROGRESS
19,WEEK #19,ALL UTILIZATION PRACTICES,IA,,2006,2013-01-01 12:00:00.000,,,19,TOTAL,CROPS,IOWA,,92,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2006-05-14,,19,,PROGRESS
19,WEEK #20,ALL UTILIZATION PRACTICES,IA,,2006,2013-01-01 12:00:00.000,,,20,TOTAL,CROPS,IOWA,,98,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2006-05-21,,20,,PROGRESS
19,WEEK #21,ALL UTILIZATION PRACTICES,IA,,2006,2013-01-01 12:00:00.000,,,21,TOTAL,CROPS,IOWA,,99,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2006-05-28,,21,,PROGRESS
19,WEEK #15,ALL UTILIZATION PRACTICES,IA,,2005,2013-01-01 12:00:00.000,,,15,TOTAL,CROPS,IOWA,,6,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2005-04-17,,15,,PROGRESS
19,WEEK #16,ALL UTILIZATION PRACTICES,IA,,2005,2013-01-01 12:00:00.000,,,16,TOTAL,CROPS,IOWA,,17,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2005-04-24,,16,,PROGRESS
19,WEEK #17,ALL UTILIZATION PRACTICES,IA,,2005,2013-01-01 12:00:00.000,,,17,TOTAL,CROPS,IOWA,,54,PCT PLANTED,,WEEKLY,FIELD CROPS,STATE,IOWA,ALL CLASSES,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,19,CORN,UNITED STATES,,"CORN - PROGRESS, MEASURED IN PCT PLANTED",2005-05-01,,17,,PROGRESS
