domaincat_desc,prodn_practice_desc,agg_level_desc,class_desc,location_desc,asd_code,group_desc,freq_desc,Value,unit_desc,county_code,begin_code,zip_5,statisticcat_desc,week_ending,source_desc,state_fips_code,commodity_desc,country_name,watershed_desc,short_desc,CV (%),country_code,congr_district_code,watershed_code,state_alpha,county_ansi,year,load_time,util_practice_desc,state_ansi,reference_period_desc,asd_desc,domain_desc,sector_desc,state_name,end_code,region_desc,county_name
"CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.46,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2003,2003-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.79,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2002,2002-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (DIQUAT DIBROMIDE = 32201)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2018,2018-05-10 15:16:25.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUFENACET = 121903)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.338,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2005,2005-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUFENACET = 121903)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.43,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2003,2003-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUFENACET = 121903)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.43,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2002,2002-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUFENACET = 121903)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.45,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2001,2001-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.029,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2021,2021-05-13 15:00:30.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.031,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2018,2018-05-10 15:16:25.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.035,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2016,2016-08-31 14:19:39.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.034,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2014,2014-05-14 15:12:54.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.031,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2010,2012-01-01 00:00:00.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.046,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2005,2005-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.04,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2003,2003-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.04,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2002,2002-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.04,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2001,2001-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.04,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2000,2000-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUMICLORAC-PENTYL = 128724)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2021,2021-05-13 15:00:30.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUMICLORAC-PENTYL = 128724)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2010,2012-01-01 00:00:00.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2016,2016-08-31 14:19:39.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUROXYPYR 1-MHE = 128968)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2014,2014-05-14 15:12:54.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUTHIACET-METHYL = 108803)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2016,2016-08-31 14:19:39.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (FLUTHIACET-METHYL = 108803)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2014,2014-05-14 15:12:54.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2021,2021-05-13 15:00:30.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2018,2018-05-10 15:16:25.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2016,2016-08-31 14:19:39.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.444,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2014,2014-05-14 15:12:54.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.32,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2010,2012-01-01 00:00:00.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.398,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2005,2005-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.29,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2003,2003-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.32,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2002,2002-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.33,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2001,2001-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.32,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2000,2000-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.738,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2021,2021-05-13 15:00:30.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.964,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2018,2018-05-10 15:16:25.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.944,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2016,2016-08-31 14:19:39.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.918,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2014,2014-05-14 15:12:54.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.951,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2010,2012-01-01 00:00:00.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.85,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2003,2003-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.69,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2002,2002-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.74,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2001,2001-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.55,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2000,2000-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (GLYPHOSATE AMM. SALT = 103604)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2016,2016-08-31 14:19:39.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (GLYPHOSATE AMM. SALT = 103604)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2014,2014-05-14 15:12:54.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (GLYPHOSATE DIM. SALT = 103608)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.934,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2018,2018-05-10 15:16:25.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (GLYPHOSATE DIM. SALT = 103608)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,1.337,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2016,2016-08-31 14:19:39.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (GLYPHOSATE DIM. SALT = 103608)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,1.185,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2014,2014-05-14 15:12:54.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.805,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2021,2021-05-13 15:00:30.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,0.878,"LB / ACRE / YEAR, AVG",,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG",,9000,,00000000,IA,,2018,2018-05-10 15:16:25.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
