Value,unit_desc,asd_code,group_desc,freq_desc,agg_level_desc,class_desc,location_desc,domaincat_desc,prodn_practice_desc,CV (%),country_code,congr_district_code,watershed_code,source_desc,commodity_desc,state_fips_code,country_name,watershed_desc,short_desc,week_ending,county_code,begin_code,zip_5,statisticcat_desc,reference_period_desc,state_ansi,util_practice_desc,state_alpha,county_ansi,year,load_time,region_desc,county_name,end_code,domain_desc,sector_desc,state_name,asd_desc
96,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2015-11-15,,46,,PROGRESS,WEEK #46,19,GRAIN,IA,,2015,2015-11-16 16:05:40.000,,,46,TOTAL,CROPS,IOWA,
98,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2015-11-22,,47,,PROGRESS,WEEK #47,19,GRAIN,IA,,2015,2015-11-23 16:08:35.000,,,47,TOTAL,CROPS,IOWA,
0,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2014-09-14,,37,,PROGRESS,WEEK #37,19,GRAIN,IA,,2014,2014-09-15 16:06:53.000,,,37,TOTAL,CROPS,IOWA,
0,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2014-09-21,,38,,PROGRESS,WEEK #38,19,GRAIN,IA,,2014,2014-09-22 16:05:15.000,,,38,TOTAL,CROPS,IOWA,
2,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2014-09-28,,39,,PROGRESS,WEEK #39,19,GRAIN,IA,,2014,2014-09-30 17:04:28.000,,,39,TOTAL,CROPS,IOWA,
5,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2014-10-05,,40,,PROGRESS,WEEK #40,19,GRAIN,IA,,2014,2014-10-06 16:15:57.000,,,40,TOTAL,CROPS,IOWA,
10,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2014-10-12,,41,,PROGRESS,WEEK #41,19,GRAIN,IA,,2014,2014-10-14 16:06:34.000,,,41,TOTAL,CROPS,IOWA,
19,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2014-10-19,,42,,PROGRESS,WEEK #42,19,GRAIN,IA,,2014,2014-10-20 16:07:10.000,,,42,TOTAL,CROPS,IOWA,
36,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2014-10-26,,43,,PROGRESS,WEEK #43,19,GRAIN,IA,,2014,2014-10-27 16:09:31.000,,,43,TOTAL,CROPS,IOWA,
61,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2014-11-02,,44,,PROGRESS,WEEK #44,19,GRAIN,IA,,2014,2014-11-03 16:10:24.000,,,44,TOTAL,CROPS,IOWA,
82,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2014-11-09,,45,,PROGRESS,WEEK #45,19,GRAIN,IA,,2014,2014-11-10 16:05:58.000,,,45,TOTAL,CROPS,IOWA,
92,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2014-11-16,,46,,PROGRESS,WEEK #46,19,GRAIN,IA,,2014,2014-11-17 16:07:36.000,,,46,TOTAL,CROPS,IOWA,
96,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2014-11-23,,47,,PROGRESS,WEEK #47,19,GRAIN,IA,,2014,2014-11-24 16:05:59.000,,,47,TOTAL,CROPS,IOWA,
1,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2013-09-15,,37,,PROGRESS,WEEK #37,19,GRAIN,IA,,2013,2013-01-01 12:00:00.000,,,37,TOTAL,CROPS,IOWA,
3,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2013-09-22,,38,,PROGRESS,WEEK #38,19,GRAIN,IA,,2013,2013-01-01 12:00:00.000,,,38,TOTAL,CROPS,IOWA,
5,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2013-09-29,,39,,PROGRESS,WEEK #39,19,GRAIN,IA,,2013,2013-01-01 12:00:00.000,,,39,TOTAL,CROPS,IOWA,
35,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2013-10-20,,42,,PROGRESS,WEEK #42,19,GRAIN,IA,,2013,2013-01-01 12:00:00.000,,,42,TOTAL,CROPS,IOWA,
55,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2013-10-27,,43,,PROGRESS,WEEK #43,19,GRAIN,IA,,2013,2013-01-01 12:00:00.000,,,43,TOTAL,CROPS,IOWA,
75,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2013-11-03,,44,,PROGRESS,WEEK #44,19,GRAIN,IA,,2013,2013-01-01 12:00:00.000,,,44,TOTAL,CROPS,IOWA,
88,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2013-11-10,,45,,PROGRESS,WEEK #45,19,GRAIN,IA,,2013,2013-01-01 12:00:00.000,,,45,TOTAL,CROPS,IOWA,
0,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2012-08-19,,33,,PROGRESS,WEEK #33,19,GRAIN,IA,,2012,2013-01-01 12:00:00.000,,,33,TOTAL,CROPS,IOWA,
2,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2012-08-26,,34,,PROGRESS,WEEK #34,19,GRAIN,IA,,2012,2013-01-01 12:00:00.000,,,34,TOTAL,CROPS,IOWA,
5,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2012-09-02,,35,,PROGRESS,WEEK #35,19,GRAIN,IA,,2012,2013-01-01 12:00:00.000,,,35,TOTAL,CROPS,IOWA,
10,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2012-09-09,,36,,PROGRESS,WEEK #36,19,GRAIN,IA,,2012,2013-01-01 12:00:00.000,,,36,TOTAL,CROPS,IOWA,
22,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2012-09-16,,37,,PROGRESS,WEEK #37,19,GRAIN,IA,,2012,2013-01-01 12:00:00.000,,,37,TOTAL,CROPS,IOWA,
37,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2012-09-23,,38,,PROGRESS,WEEK #38,19,GRAIN,IA,,2012,2013-01-01 12:00:00.000,,,38,TOTAL,CROPS,IOWA,
56,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2012-09-30,,39,,PROGRESS,WEEK #39,19,GRAIN,IA,,2012,2013-01-01 12:00:00.000,,,39,TOTAL,CROPS,IOWA,
76,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2012-10-07,,40,,PROGRESS,WEEK #40,19,GRAIN,IA,,2012,2013-01-01 12:00:00.000,,,40,TOTAL,CROPS,IOWA,
87,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2012-10-14,,41,,PROGRESS,WEEK #41,19,GRAIN,IA,,2012,2013-01-01 12:00:00.000,,,41,TOTAL,CROPS,IOWA,
93,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2012-10-21,,42,,PROGRESS,WEEK #42,19,GRAIN,IA,,2012,2013-01-01 12:00:00.000,,,42,TOTAL,CROPS,IOWA,
95,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2012-10-28,,43,,PROGRESS,WEEK #43,19,GRAIN,IA,,2012,2013-01-01 12:00:00.000,,,43,TOTAL,CROPS,IOWA,
98,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2012-11-04,,44,,PROGRESS,WEEK #44,19,GRAIN,IA,,2012,2013-01-01 12:00:00.000,,,44,TOTAL,CROPS,IOWA,
3,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2011-09-18,,37,,PROGRESS,WEEK #37,19,GRAIN,IA,,2011,2013-01-01 12:00:00.000,,,37,TOTAL,CROPS,IOWA,
5,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2011-09-25,,38,,PROGRESS,WEEK #38,19,GRAIN,IA,,2011,2013-01-01 12:00:00.000,,,38,TOTAL,CROPS,IOWA,
12,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2011-10-02,,39,,PROGRESS,WEEK #39,19,GRAIN,IA,,2011,2013-01-01 12:00:00.000,,,39,TOTAL,CROPS,IOWA,
27,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2011-10-09,,40,,PROGRESS,WEEK #40,19,GRAIN,IA,,2011,2013-01-01 12:00:00.000,,,40,TOTAL,CROPS,IOWA,
45,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2011-10-16,,41,,PROGRESS,WEEK #41,19,GRAIN,IA,,2011,2013-01-01 12:00:00.000,,,41,TOTAL,CROPS,IOWA,
71,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2011-10-23,,42,,PROGRESS,WEEK #42,19,GRAIN,IA,,2011,2013-01-01 12:00:00.000,,,42,TOTAL,CROPS,IOWA,
87,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2011-10-30,,43,,PROGRESS,WEEK #43,19,GRAIN,IA,,2011,2013-01-01 12:00:00.000,,,43,TOTAL,CROPS,IOWA,
95,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2011-11-06,,44,,PROGRESS,WEEK #44,19,GRAIN,IA,,2011,2013-01-01 12:00:00.000,,,44,TOTAL,CROPS,IOWA,
98,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2011-11-13,,45,,PROGRESS,WEEK #45,19,GRAIN,IA,,2011,2013-01-01 12:00:00.000,,,45,TOTAL,CROPS,IOWA,
99,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2011-11-20,,46,,PROGRESS,WEEK #46,19,GRAIN,IA,,2011,2013-01-01 12:00:00.000,,,46,TOTAL,CROPS,IOWA,
1,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2010-09-05,,35,,PROGRESS,WEEK #35,19,GRAIN,IA,,2010,2013-01-01 12:00:00.000,,,35,TOTAL,CROPS,IOWA,
3,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2010-09-12,,36,,PROGRESS,WEEK #36,19,GRAIN,IA,,2010,2013-01-01 12:00:00.000,,,36,TOTAL,CROPS,IOWA,
6,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2010-09-19,,37,,PROGRESS,WEEK #37,19,GRAIN,IA,,2010,2013-01-01 12:00:00.000,,,37,TOTAL,CROPS,IOWA,
8,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2010-09-26,,38,,PROGRESS,WEEK #38,19,GRAIN,IA,,2010,2013-01-01 12:00:00.000,,,38,TOTAL,CROPS,IOWA,
19,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2010-10-03,,39,,PROGRESS,WEEK #39,19,GRAIN,IA,,2010,2013-01-01 12:00:00.000,,,39,TOTAL,CROPS,IOWA,
40,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2010-10-10,,40,,PROGRESS,WEEK #40,19,GRAIN,IA,,2010,2013-01-01 12:00:00.000,,,40,TOTAL,CROPS,IOWA,
66,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2010-10-17,,41,,PROGRESS,WEEK #41,19,GRAIN,IA,,2010,2013-01-01 12:00:00.000,,,41,TOTAL,CROPS,IOWA,
86,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2010-10-24,,42,,PROGRESS,WEEK #42,19,GRAIN,IA,,2010,2013-01-01 12:00:00.000,,,42,TOTAL,CROPS,IOWA,
94,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2010-10-31,,43,,PROGRESS,WEEK #43,19,GRAIN,IA,,2010,2013-01-01 12:00:00.000,,,43,TOTAL,CROPS,IOWA,
98,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2010-11-07,,44,,PROGRESS,WEEK #44,19,GRAIN,IA,,2010,2013-01-01 12:00:00.000,,,44,TOTAL,CROPS,IOWA,
2,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2009-09-27,,39,,PROGRESS,WEEK #39,19,GRAIN,IA,,2009,2013-01-01 12:00:00.000,,,39,TOTAL,CROPS,IOWA,
3,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2009-10-04,,40,,PROGRESS,WEEK #40,19,GRAIN,IA,,2009,2013-01-01 12:00:00.000,,,40,TOTAL,CROPS,IOWA,
6,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2009-10-11,,41,,PROGRESS,WEEK #41,19,GRAIN,IA,,2009,2013-01-01 12:00:00.000,,,41,TOTAL,CROPS,IOWA,
10,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2009-10-18,,42,,PROGRESS,WEEK #42,19,GRAIN,IA,,2009,2013-01-01 12:00:00.000,,,42,TOTAL,CROPS,IOWA,
12,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2009-10-25,,43,,PROGRESS,WEEK #43,19,GRAIN,IA,,2009,2013-01-01 12:00:00.000,,,43,TOTAL,CROPS,IOWA,
18,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2009-11-01,,44,,PROGRESS,WEEK #44,19,GRAIN,IA,,2009,2013-01-01 12:00:00.000,,,44,TOTAL,CROPS,IOWA,
34,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2009-11-08,,45,,PROGRESS,WEEK #45,19,GRAIN,IA,,2009,2013-01-01 12:00:00.000,,,45,TOTAL,CROPS,IOWA,
59,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2009-11-15,,46,,PROGRESS,WEEK #46,19,GRAIN,IA,,2009,2013-01-01 12:00:00.000,,,46,TOTAL,CROPS,IOWA,
78,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2009-11-22,,47,,PROGRESS,WEEK #47,19,GRAIN,IA,,2009,2013-01-01 12:00:00.000,,,47,TOTAL,CROPS,IOWA,
87,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2009-11-29,,48,,PROGRESS,WEEK #48,19,GRAIN,IA,,2009,2013-01-01 12:00:00.000,,,48,TOTAL,CROPS,IOWA,
94,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2009-12-06,,49,,PROGRESS,WEEK #49,19,GRAIN,IA,,2009,2013-01-01 12:00:00.000,,,49,TOTAL,CROPS,IOWA,
