District,Year,Month,Month_Name,NDVI,Method,Source,Image_Count,Date_Range,Notes,Is_Real_Data
Naogaon,2022,9,September,0.3298349904608932,S2-Standard,Sentinel-2,7,2022-09-01 to 2022-10-01,,True
Naogaon,2022,10,October,0.6437611050179507,S2-Standard,Sentinel-2,14,2022-10-01 to 2022-11-01,,True
Naogaon,2022,11,November,0.5271957717658298,S2-Standard,Sentinel-2,12,2022-11-01 to 2022-12-01,,True
Naogaon,2022,12,December,0.300886392682955,S2-Standard,Sentinel-2,11,2022-12-01 to 2023-01-01,,True
Narail,2022,1,January,0.3958955094418674,S2-Standard,Sentinel-2,10,2022-01-01 to 2022-02-01,,True
Narail,2022,2,February,0.47579569223314433,S2-Standard,Sentinel-2,10,2022-02-01 to 2022-03-01,,True
Narail,2022,3,March,0.574803629810534,S2-Standard,Sentinel-2,12,2022-03-01 to 2022-04-01,,True
Narail,2022,4,April,0.34083525027029876,S2-Standard,Sentinel-2,12,2022-04-01 to 2022-05-01,,True
Narail,2022,5,May,0.37385824621373626,S2-Standard,Sentinel-2,11,2022-05-01 to 2022-06-01,,True
Narail,2022,6,June,0.29310344210795886,S2-Standard,Sentinel-2,3,2022-06-01 to 2022-07-01,,True
Narail,2022,7,July,0.26343235109573027,S2-Standard,Sentinel-2,9,2022-07-01 to 2022-08-01,,True
Narail,2022,8,August,0.294056796049288,S2-Standard,Sentinel-2,6,2022-08-01 to 2022-09-01,,True
Narail,2022,9,September,0.37959056394197044,S2-Standard,Sentinel-2,7,2022-09-01 to 2022-10-01,,True
Narail,2022,10,October,0.6251097875564693,S2-Standard,Sentinel-2,10,2022-10-01 to 2022-11-01,,True
Narail,2022,11,November,0.5628542478735085,S2-Standard,Sentinel-2,13,2022-11-01 to 2022-12-01,,True
Narail,2022,12,December,0.3892973548681078,S2-Standard,Sentinel-2,11,2022-12-01 to 2023-01-01,,True
Narayanganj,2022,1,January,0.3324589299993573,S2-Standard,Sentinel-2,14,2022-01-01 to 2022-02-01,,True
Narayanganj,2022,2,February,0.32540642953312643,S2-Standard,Sentinel-2,8,2022-02-01 to 2022-03-01,,True
Narayanganj,2022,3,March,0.43472297804501775,S2-Standard,Sentinel-2,12,2022-03-01 to 2022-04-01,,True
Narayanganj,2022,4,April,0.25423427974977064,S2-Standard,Sentinel-2,10,2022-04-01 to 2022-05-01,,True
Narayanganj,2022,5,May,0.29672715532855215,S2-Standard,Sentinel-2,10,2022-05-01 to 2022-06-01,,True
Narayanganj,2022,6,June,0.21393601423239025,S2-Standard,Sentinel-2,5,2022-06-01 to 2022-07-01,,True
Narayanganj,2022,7,July,0.3477409062434406,S2-Standard,Sentinel-2,4,2022-07-01 to 2022-08-01,,True
Narayanganj,2022,8,August,0.20557031580721688,S2-Standard,Sentinel-2,10,2022-08-01 to 2022-09-01,,True
Narayanganj,2022,9,September,0.31143592366327466,S2-Standard,Sentinel-2,6,2022-09-01 to 2022-10-01,,True
Narayanganj,2022,10,October,0.38761937280151976,S2-Standard,Sentinel-2,8,2022-10-01 to 2022-11-01,,True
Narayanganj,2022,11,November,0.484101190508087,S2-Standard,Sentinel-2,12,2022-11-01 to 2022-12-01,,True
Narayanganj,2022,12,December,0.40176582808134015,S2-Standard,Sentinel-2,12,2022-12-01 to 2023-01-01,,True
Narsingdi,2022,1,January,0.3849029249505548,S2-Standard,Sentinel-2,14,2022-01-01 to 2022-02-01,,True
Narsingdi,2022,2,February,0.387696320210425,S2-Standard,Sentinel-2,8,2022-02-01 to 2022-03-01,,True
Narsingdi,2022,3,March,0.5675183682230315,S2-Standard,Sentinel-2,12,2022-03-01 to 2022-04-01,,True
Narsingdi,2022,4,April,0.37449525933677347,S2-Standard,Sentinel-2,10,2022-04-01 to 2022-05-01,,True
Narsingdi,2022,5,May,0.2875359195667165,S2-Standard,Sentinel-2,10,2022-05-01 to 2022-06-01,,True
Narsingdi,2022,6,June,0.0686431818013071,S2-Standard,Sentinel-2,5,2022-06-01 to 2022-07-01,,True
Narsingdi,2022,7,July,0.3843016714945546,S2-Standard,Sentinel-2,4,2022-07-01 to 2022-08-01,,True
Narsingdi,2022,8,August,0.22124773498592812,S2-Standard,Sentinel-2,10,2022-08-01 to 2022-09-01,,True
Narsingdi,2022,9,September,0.38586718609318943,S2-Standard,Sentinel-2,6,2022-09-01 to 2022-10-01,,True
Narsingdi,2022,10,October,0.42127725291024565,S2-Standard,Sentinel-2,8,2022-10-01 to 2022-11-01,,True
Narsingdi,2022,11,November,0.582228604206656,S2-Standard,Sentinel-2,12,2022-11-01 to 2022-12-01,,True
Narsingdi,2022,12,December,0.49600625312483737,S2-Standard,Sentinel-2,12,2022-12-01 to 2023-01-01,,True
Natore,2022,1,January,0.38085915283848404,S2-Standard,Sentinel-2,15,2022-01-01 to 2022-02-01,,True
Natore,2022,2,February,0.5612003405949629,S2-Standard,Sentinel-2,24,2022-02-01 to 2022-03-01,,True
Natore,2022,3,March,0.6157551872850959,S2-Standard,Sentinel-2,24,2022-03-01 to 2022-04-01,,True
Natore,2022,4,April,0.39381402265890064,S2-Standard,Sentinel-2,22,2022-04-01 to 2022-05-01,,True
Natore,2022,5,May,0.28432933744581623,S2-Standard,Sentinel-2,18,2022-05-01 to 2022-06-01,,True
Natore,2022,6,June,0.2396934944526867,S2-Standard,Sentinel-2,7,2022-06-01 to 2022-07-01,,True
Natore,2022,7,July,0.3978173091447218,S2-Standard,Sentinel-2,15,2022-07-01 to 2022-08-01,,True
Natore,2022,8,August,0.24979729597792988,S2-Standard,Sentinel-2,15,2022-08-01 to 2022-09-01,,True
Natore,2022,9,September,0.14496407551387613,S2-Standard,Sentinel-2,13,2022-09-01 to 2022-10-01,,True
Natore,2022,10,October,0.6270773846150153,S2-Standard,Sentinel-2,28,2022-10-01 to 2022-11-01,,True
Natore,2022,11,November,0.5182904304847376,S2-Standard,Sentinel-2,24,2022-11-01 to 2022-12-01,,True
Natore,2022,12,December,0.3470177874611827,S2-Standard,Sentinel-2,23,2022-12-01 to 2023-01-01,,True
Nawabganj,2022,1,January,0.3537489371617141,S2-Standard,Sentinel-2,8,2022-01-01 to 2022-02-01,,True
Nawabganj,2022,2,February,0.44310376954516356,S2-Standard,Sentinel-2,12,2022-02-01 to 2022-03-01,,True
Nawabganj,2022,3,March,0.5329944189746634,S2-Standard,Sentinel-2,12,2022-03-01 to 2022-04-01,,True
Nawabganj,2022,4,April,0.33778394296768155,S2-Standard,Sentinel-2,11,2022-04-01 to 2022-05-01,,True
Nawabganj,2022,5,May,0.26626113833813597,S2-Standard,Sentinel-2,10,2022-05-01 to 2022-06-01,,True
Nawabganj,2022,6,June,0.372994229085631,S2-Standard,Sentinel-2,5,2022-06-01 to 2022-07-01,,True
Nawabganj,2022,7,July,0.3158738866969921,S2-Standard,Sentinel-2,9,2022-07-01 to 2022-08-01,,True
Nawabganj,2022,8,August,0.3933928204975689,S2-Standard,Sentinel-2,10,2022-08-01 to 2022-09-01,,True
Nawabganj,2022,9,September,0.23463386638051795,S2-Standard,Sentinel-2,7,2022-09-01 to 2022-10-01,,True
Nawabganj,2022,10,October,0.5494797758461835,S2-Standard,Sentinel-2,14,2022-10-01 to 2022-11-01,,True
Nawabganj,2022,11,November,0.5166230847120769,S2-Standard,Sentinel-2,12,2022-11-01 to 2022-12-01,,True
Nawabganj,2022,12,December,0.3864980319501888,S2-Standard,Sentinel-2,12,2022-12-01 to 2023-01-01,,True
Netrakona,2022,1,January,0.23284788715145152,S2-Standard,Sentinel-2,25,2022-01-01 to 2022-02-01,,True
Netrakona,2022,2,February,0.37024461847263723,S2-Standard,Sentinel-2,15,2022-02-01 to 2022-03-01,,True
Netrakona,2022,3,March,0.638234140226114,S2-Standard,Sentinel-2,24,2022-03-01 to 2022-04-01,,True
Netrakona,2022,4,April,0.21805840180532368,S2-Standard,Sentinel-2,18,2022-04-01 to 2022-05-01,,True
Netrakona,2022,5,May,0.12162412846366685,S2-Standard,Sentinel-2,19,2022-05-01 to 2022-06-01,,True
Netrakona,2022,6,June,-0.03746910320159127,S2-Standard,Sentinel-2,3,2022-06-01 to 2022-07-01,,True
Netrakona,2022,7,July,0.09812317506523,S2-Standard,Sentinel-2,10,2022-07-01 to 2022-08-01,,True
Netrakona,2022,8,August,0.1097388440365386,S2-Standard,Sentinel-2,19,2022-08-01 to 2022-09-01,,True
Netrakona,2022,9,September,0.30458731333889333,S2-Standard,Sentinel-2,10,2022-09-01 to 2022-10-01,,True
Netrakona,2022,10,October,0.37982557186880245,S2-Standard,Sentinel-2,18,2022-10-01 to 2022-11-01,,True
Netrakona,2022,11,November,0.4572107645523022,S2-Standard,Sentinel-2,24,2022-11-01 to 2022-12-01,,True
Netrakona,2022,12,December,0.3218828493909481,S2-Standard,Sentinel-2,24,2022-12-01 to 2023-01-01,,True
Nilphamari,2022,1,January,0.32329465106364197,S2-Standard,Sentinel-2,16,2022-01-01 to 2022-02-01,,True
Nilphamari,2022,2,February,0.446760339331025,S2-Standard,Sentinel-2,24,2022-02-01 to 2022-03-01,,True
Nilphamari,2022,3,March,0.604066391741781,S2-Standard,Sentinel-2,20,2022-03-01 to 2022-04-01,,True
Nilphamari,2022,4,April,0.348037858697919,S2-Standard,Sentinel-2,16,2022-04-01 to 2022-05-01,,True
Nilphamari,2022,5,May,0.3905363140056865,S2-Standard,Sentinel-2,18,2022-05-01 to 2022-06-01,,True
Nilphamari,2022,6,June,0.1378536434354302,S2-Standard,Sentinel-2,6,2022-06-01 to 2022-07-01,,True
Nilphamari,2022,7,July,0.09410269518958851,S2-Standard,Sentinel-2,12,2022-07-01 to 2022-08-01,,True
Nilphamari,2022,8,August,0.29715589270599724,S2-Standard,Sentinel-2,16,2022-08-01 to 2022-09-01,,True
Nilphamari,2022,9,September,0.44391946009157657,S2-Standard,Sentinel-2,18,2022-09-01 to 2022-10-01,,True
Nilphamari,2022,10,October,0.653377154092829,S2-Standard,Sentinel-2,25,2022-10-01 to 2022-11-01,,True
Nilphamari,2022,11,November,0.48301891048608075,S2-Standard,Sentinel-2,24,2022-11-01 to 2022-12-01,,True
Nilphamari,2022,12,December,0.3476216887866298,S2-Standard,Sentinel-2,24,2022-12-01 to 2023-01-01,,True
Noakhali,2022,1,January,0.3654843450318284,S2-Standard,Sentinel-2,38,2022-01-01 to 2022-02-01,,True
Noakhali,2022,2,February,0.45227455924928534,S2-Standard,Sentinel-2,28,2022-02-01 to 2022-03-01,,True
Noakhali,2022,3,March,0.48541369636544657,S2-Standard,Sentinel-2,35,2022-03-01 to 2022-04-01,,True
Noakhali,2022,4,April,0.34852288619406097,S2-Standard,Sentinel-2,33,2022-04-01 to 2022-05-01,,True
Noakhali,2022,5,May,0.16584266099218015,S2-Standard,Sentinel-2,28,2022-05-01 to 2022-06-01,,True
Noakhali,2022,6,June,0.1125262690416429,S2-Standard,Sentinel-2,18,2022-06-01 to 2022-07-01,,True
Noakhali,2022,7,July,0.3002479520998793,S2-Standard,Sentinel-2,19,2022-07-01 to 2022-08-01,,True
Noakhali,2022,8,August,0.14636232649553135,S2-Standard,Sentinel-2,21,2022-08-01 to 2022-09-01,,True
Noakhali,2022,9,September,0.26113988973514063,S2-Standard,Sentinel-2,26,2022-09-01 to 2022-10-01,,True
Noakhali,2022,10,October,0.5743616085661583,S2-Standard,Sentinel-2,26,2022-10-01 to 2022-11-01,,True
Noakhali,2022,11,November,0.6121314642988956,S2-Standard,Sentinel-2,36,2022-11-01 to 2022-12-01,,True
Noakhali,2022,12,December,0.43796548663519885,S2-Standard,Sentinel-2,34,2022-12-01 to 2023-01-01,,True
Pabna,2022,1,January,0.4332378957112088,S2-Standard,Sentinel-2,16,2022-01-01 to 2022-02-01,,True
Pabna,2022,2,February,0.4649989728650389,S2-Standard,Sentinel-2,22,2022-02-01 to 2022-03-01,,True
Pabna,2022,3,March,0.5026473561162811,S2-Standard,Sentinel-2,24,2022-03-01 to 2022-04-01,,True
Pabna,2022,4,April,0.30168878410869593,S2-Standard,Sentinel-2,20,2022-04-01 to 2022-05-01,,True
Pabna,2022,5,May,0.30542426018318447,S2-Standard,Sentinel-2,19,2022-05-01 to 2022-06-01,,True
Pabna,2022,6,June,0.33383695110184297,S2-Standard,Sentinel-2,9,2022-06-01 to 2022-07-01,,True
Pabna,2022,7,July,0.3322302187313384,S2-Standard,Sentinel-2,15,2022-07-01 to 2022-08-01,,True
Pabna,2022,8,August,0.2655064359584098,S2-Standard,Sentinel-2,14,2022-08-01 to 2022-09-01,,True
Pabna,2022,9,September,0.2688296958156423,S2-Standard,Sentinel-2,14,2022-09-01 to 2022-10-01,,True
Pabna,2022,10,October,0.576205463230183,S2-Standard,Sentinel-2,25,2022-10-01 to 2022-11-01,,True
Pabna,2022,11,November,0.4938904215556714,S2-Standard,Sentinel-2,24,2022-11-01 to 2022-12-01,,True
Pabna,2022,12,December,0.388404621513211,S2-Standard,Sentinel-2,22,2022-12-01 to 2023-01-01,,True
Panchagarh,2022,1,January,0.2851494820813574,S2-Standard,Sentinel-2,8,2022-01-01 to 2022-02-01,,True
Panchagarh,2022,2,February,0.4220167525726432,S2-Standard,Sentinel-2,12,2022-02-01 to 2022-03-01,,True
Panchagarh,2022,3,March,0.4949864884497696,S2-Standard,Sentinel-2,10,2022-03-01 to 2022-04-01,,True
Panchagarh,2022,4,April,0.20279912294809005,S2-Standard,Sentinel-2,9,2022-04-01 to 2022-05-01,,True
Panchagarh,2022,5,May,0.5473277632011888,S2-Standard,Sentinel-2,9,2022-05-01 to 2022-06-01,,True
Panchagarh,2022,6,June,0.19446021732489907,S2-Standard,Sentinel-2,4,2022-06-01 to 2022-07-01,,True
Panchagarh,2022,7,July,0.24082453899750228,S2-Standard,Sentinel-2,7,2022-07-01 to 2022-08-01,,True
Panchagarh,2022,8,August,0.36940173978531304,S2-Standard,Sentinel-2,8,2022-08-01 to 2022-09-01,,True
Panchagarh,2022,9,September,0.32103169314962116,S2-Standard,Sentinel-2,10,2022-09-01 to 2022-10-01,,True
Panchagarh,2022,10,October,0.7131991955629091,S2-Standard,Sentinel-2,13,2022-10-01 to 2022-11-01,,True
Panchagarh,2022,11,November,0.485823986874206,S2-Standard,Sentinel-2,12,2022-11-01 to 2022-12-01,,True
Panchagarh,2022,12,December,0.3552231484416963,S2-Standard,Sentinel-2,12,2022-12-01 to 2023-01-01,,True
Patuakhali,2022,1,January,0.30668815975224833,S2-Standard,Sentinel-2,26,2022-01-01 to 2022-02-01,,True
Patuakhali,2022,2,February,0.27527905178889595,S2-Standard,Sentinel-2,20,2022-02-01 to 2022-03-01,,True
Patuakhali,2022,3,March,0.32715616783852863,S2-Standard,Sentinel-2,24,2022-03-01 to 2022-04-01,,True
Patuakhali,2022,4,April,0.23654745566958954,S2-Standard,Sentinel-2,22,2022-04-01 to 2022-05-01,,True
Patuakhali,2022,5,May,0.33571238837913764,S2-Standard,Sentinel-2,20,2022-05-01 to 2022-06-01,,True
Patuakhali,2022,6,June,0.1845850493144675,S2-Standard,Sentinel-2,12,2022-06-01 to 2022-07-01,,True
Patuakhali,2022,7,July,0.2708267478018758,S2-Standard,Sentinel-2,14,2022-07-01 to 2022-08-01,,True
Patuakhali,2022,8,August,0.10030553598641129,S2-Standard,Sentinel-2,13,2022-08-01 to 2022-09-01,,True
Patuakhali,2022,9,September,0.3662096619113779,S2-Standard,Sentinel-2,16,2022-09-01 to 2022-10-01,,True
Patuakhali,2022,10,October,0.6209295032125958,S2-Standard,Sentinel-2,16,2022-10-01 to 2022-11-01,,True
Patuakhali,2022,11,November,0.6429891164126075,S2-Standard,Sentinel-2,26,2022-11-01 to 2022-12-01,,True
Patuakhali,2022,12,December,0.39102341411362823,S2-Standard,Sentinel-2,22,2022-12-01 to 2023-01-01,,True
Pirojpur,2022,1,January,0.4071895891081893,S2-Standard,Sentinel-2,40,2022-01-01 to 2022-02-01,,True
Pirojpur,2022,2,February,0.39325483447447895,S2-Standard,Sentinel-2,29,2022-02-01 to 2022-03-01,,True
Pirojpur,2022,3,March,0.5271361118307798,S2-Standard,Sentinel-2,36,2022-03-01 to 2022-04-01,,True
Pirojpur,2022,4,April,0.33925773047796587,S2-Standard,Sentinel-2,33,2022-04-01 to 2022-05-01,,True
Pirojpur,2022,5,May,0.4034404459856785,S2-Standard,Sentinel-2,34,2022-05-01 to 2022-06-01,,True
Pirojpur,2022,6,June,0.26416555309513806,S2-Standard,Sentinel-2,17,2022-06-01 to 2022-07-01,,True
Pirojpur,2022,7,July,0.38523901791224074,S2-Standard,Sentinel-2,23,2022-07-01 to 2022-08-01,,True
Pirojpur,2022,8,August,0.2624382760227538,S2-Standard,Sentinel-2,17,2022-08-01 to 2022-09-01,,True
Pirojpur,2022,9,September,0.4734452905350293,S2-Standard,Sentinel-2,24,2022-09-01 to 2022-10-01,,True
Pirojpur,2022,10,October,0.6644367573268926,S2-Standard,Sentinel-2,24,2022-10-01 to 2022-11-01,,True
Pirojpur,2022,11,November,0.6965960442832237,S2-Standard,Sentinel-2,36,2022-11-01 to 2022-12-01,,True
Pirojpur,2022,12,December,0.5355773894093223,S2-Standard,Sentinel-2,33,2022-12-01 to 2023-01-01,,True
Rajbari,2022,1,January,0.3898099099766552,S2-Standard,Sentinel-2,9,2022-01-01 to 2022-02-01,,True
Rajbari,2022,2,February,0.445050413155566,S2-Standard,Sentinel-2,10,2022-02-01 to 2022-03-01,,True
Rajbari,2022,3,March,0.4806919129357807,S2-Standard,Sentinel-2,12,2022-03-01 to 2022-04-01,,True
Rajbari,2022,4,April,0.2441449981923793,S2-Standard,Sentinel-2,10,2022-04-01 to 2022-05-01,,True
Rajbari,2022,5,May,0.42096532315829505,S2-Standard,Sentinel-2,10,2022-05-01 to 2022-06-01,,True
Rajbari,2022,6,June,0.36938641671430245,S2-Standard,Sentinel-2,5,2022-06-01 to 2022-07-01,,True
Rajbari,2022,7,July,0.3247059383230628,S2-Standard,Sentinel-2,8,2022-07-01 to 2022-08-01,,True
Rajbari,2022,8,August,0.1969779583846395,S2-Standard,Sentinel-2,7,2022-08-01 to 2022-09-01,,True
Rajbari,2022,9,September,0.3411103169038733,S2-Standard,Sentinel-2,7,2022-09-01 to 2022-10-01,,True
Rajbari,2022,10,October,0.583792751193523,S2-Standard,Sentinel-2,11,2022-10-01 to 2022-11-01,,True
Rajbari,2022,11,November,0.46651260749687906,S2-Standard,Sentinel-2,12,2022-11-01 to 2022-12-01,,True
Rajbari,2022,12,December,0.3159894357608295,S2-Standard,Sentinel-2,11,2022-12-01 to 2023-01-01,,True
Rajshahi,2022,1,January,0.376434231778691,S2-Standard,Sentinel-2,8,2022-01-01 to 2022-02-01,,True
Rajshahi,2022,2,February,0.4500902862447303,S2-Standard,Sentinel-2,12,2022-02-01 to 2022-03-01,,True
Rajshahi,2022,3,March,0.47710802272467057,S2-Standard,Sentinel-2,12,2022-03-01 to 2022-04-01,,True
Rajshahi,2022,4,April,0.39139088167786007,S2-Standard,Sentinel-2,12,2022-04-01 to 2022-05-01,,True
Rajshahi,2022,5,May,0.21480300295706478,S2-Standard,Sentinel-2,10,2022-05-01 to 2022-06-01,,True
Rajshahi,2022,6,June,0.30974423095322207,S2-Standard,Sentinel-2,3,2022-06-01 to 2022-07-01,,True
Rajshahi,2022,7,July,0.29465169032594296,S2-Standard,Sentinel-2,8,2022-07-01 to 2022-08-01,,True
Rajshahi,2022,8,August,0.32344104363670656,S2-Standard,Sentinel-2,8,2022-08-01 to 2022-09-01,,True
Rajshahi,2022,9,September,0.21719117595802778,S2-Standard,Sentinel-2,6,2022-09-01 to 2022-10-01,,True
Rajshahi,2022,10,October,0.5638042771009885,S2-Standard,Sentinel-2,14,2022-10-01 to 2022-11-01,,True
Rajshahi,2022,11,November,0.4638470315151211,S2-Standard,Sentinel-2,12,2022-11-01 to 2022-12-01,,True
Rajshahi,2022,12,December,0.32504462502552156,S2-Standard,Sentinel-2,12,2022-12-01 to 2023-01-01,,True
Rangamati,2022,1,January,0.6993863215167584,S2-Standard,Sentinel-2,66,2022-01-01 to 2022-02-01,,True
Rangamati,2022,2,February,0.6310743550546144,S2-Standard,Sentinel-2,55,2022-02-01 to 2022-03-01,,True
Rangamati,2022,3,March,0.49651803745544243,S2-Standard,Sentinel-2,64,2022-03-01 to 2022-04-01,,True
Rangamati,2022,4,April,0.2740115169357396,S2-Standard,Sentinel-2,67,2022-04-01 to 2022-05-01,,True
Rangamati,2022,5,May,0.22194341867352457,S2-Standard,Sentinel-2,50,2022-05-01 to 2022-06-01,,True
Rangamati,2022,6,June,0.3566101220905236,S2-Standard,Sentinel-2,32,2022-06-01 to 2022-07-01,,True
Rangamati,2022,7,July,0.609906371670307,S2-Standard,Sentinel-2,40,2022-07-01 to 2022-08-01,,True
Rangamati,2022,8,August,0.3966247743805545,S2-Standard,Sentinel-2,52,2022-08-01 to 2022-09-01,,True
Rangamati,2022,9,September,0.407467011061289,S2-Standard,Sentinel-2,45,2022-09-01 to 2022-10-01,,True
Rangamati,2022,10,October,0.7267932608407919,S2-Standard,Sentinel-2,57,2022-10-01 to 2022-11-01,,True
Rangamati,2022,11,November,0.7572250026165042,S2-Standard,Sentinel-2,66,2022-11-01 to 2022-12-01,,True
Rangamati,2022,12,December,0.674089031025505,S2-Standard,Sentinel-2,65,2022-12-01 to 2023-01-01,,True
Rangpur,2022,1,January,0.29765994175741645,S2-Standard,Sentinel-2,6,2022-01-01 to 2022-02-01,,True
Rangpur,2022,2,February,0.42829358368556614,S2-Standard,Sentinel-2,12,2022-02-01 to 2022-03-01,,True
Rangpur,2022,3,March,0.5272187009814302,S2-Standard,Sentinel-2,10,2022-03-01 to 2022-04-01,,True
Rangpur,2022,4,April,0.2902257990630829,S2-Standard,Sentinel-2,8,2022-04-01 to 2022-05-01,,True
Rangpur,2022,5,May,0.4001486941371419,S2-Standard,Sentinel-2,8,2022-05-01 to 2022-06-01,,True
Rangpur,2022,6,June,0.04686163421731954,S2-Standard,Sentinel-2,3,2022-06-01 to 2022-07-01,,True
Rangpur,2022,7,July,0.23672619809870588,S2-Standard,Sentinel-2,9,2022-07-01 to 2022-08-01,,True
Rangpur,2022,8,August,0.2587256418101652,S2-Standard,Sentinel-2,8,2022-08-01 to 2022-09-01,,True
Rangpur,2022,9,September,0.4118453959149274,S2-Standard,Sentinel-2,7,2022-09-01 to 2022-10-01,,True
Rangpur,2022,10,October,0.6744499663546515,S2-Standard,Sentinel-2,14,2022-10-01 to 2022-11-01,,True
Rangpur,2022,11,November,0.5551464143048584,S2-Standard,Sentinel-2,12,2022-11-01 to 2022-12-01,,True
Rangpur,2022,12,December,0.30222902960041403,S2-Standard,Sentinel-2,12,2022-12-01 to 2023-01-01,,True
Satkhira,2022,1,January,0.41675582880012585,S2-Standard,Sentinel-2,47,2022-01-01 to 2022-02-01,,True
Satkhira,2022,2,February,0.416821054986026,S2-Standard,Sentinel-2,49,2022-02-01 to 2022-03-01,,True
Satkhira,2022,3,March,0.4835354065029546,S2-Standard,Sentinel-2,53,2022-03-01 to 2022-04-01,,True
Satkhira,2022,4,April,0.2721199083647258,S2-Standard,Sentinel-2,52,2022-04-01 to 2022-05-01,,True
Satkhira,2022,5,May,0.22453825710103972,S2-Standard,Sentinel-2,41,2022-05-01 to 2022-06-01,,True
Satkhira,2022,6,June,0.11941651334669151,S2-Standard,Sentinel-2,18,2022-06-01 to 2022-07-01,,True
Satkhira,2022,7,July,0.2474221884969978,S2-Standard,Sentinel-2,33,2022-07-01 to 2022-08-01,,True
Satkhira,2022,8,August,0.2608332964740397,S2-Standard,Sentinel-2,27,2022-08-01 to 2022-09-01,,True
Satkhira,2022,9,September,0.2954937434231568,S2-Standard,Sentinel-2,31,2022-09-01 to 2022-10-01,,True
Satkhira,2022,10,October,0.5293331106485334,S2-Standard,Sentinel-2,50,2022-10-01 to 2022-11-01,,True
Satkhira,2022,11,November,0.4949600162131376,S2-Standard,Sentinel-2,57,2022-11-01 to 2022-12-01,,True
Satkhira,2022,12,December,0.41159418410612775,S2-Standard,Sentinel-2,53,2022-12-01 to 2023-01-01,,True
Shariatpur,2022,1,January,0.3540776787779843,S2-Standard,Sentinel-2,28,2022-01-01 to 2022-02-01,,True
Shariatpur,2022,2,February,0.391216738930908,S2-Standard,Sentinel-2,18,2022-02-01 to 2022-03-01,,True
Shariatpur,2022,3,March,0.45117896815618774,S2-Standard,Sentinel-2,24,2022-03-01 to 2022-04-01,,True
Shariatpur,2022,4,April,0.0925735314905069,S2-Standard,Sentinel-2,20,2022-04-01 to 2022-05-01,,True
Shariatpur,2022,5,May,0.3404679378482187,S2-Standard,Sentinel-2,20,2022-05-01 to 2022-06-01,,True
Shariatpur,2022,6,June,0.3246768434248136,S2-Standard,Sentinel-2,11,2022-06-01 to 2022-07-01,,True
Shariatpur,2022,7,July,0.2376970365297308,S2-Standard,Sentinel-2,12,2022-07-01 to 2022-08-01,,True
Shariatpur,2022,8,August,0.3060714061064356,S2-Standard,Sentinel-2,18,2022-08-01 to 2022-09-01,,True
Shariatpur,2022,9,September,0.337774879445382,S2-Standard,Sentinel-2,14,2022-09-01 to 2022-10-01,,True
Shariatpur,2022,10,October,0.5050903206312234,S2-Standard,Sentinel-2,16,2022-10-01 to 2022-11-01,,True
Shariatpur,2022,11,November,0.4604456937918399,S2-Standard,Sentinel-2,24,2022-11-01 to 2022-12-01,,True
Shariatpur,2022,12,December,0.3795439307242726,S2-Standard,Sentinel-2,22,2022-12-01 to 2023-01-01,,True
Sherpur,2022,1,January,0.2796499492964726,S2-Standard,Sentinel-2,57,2022-01-01 to 2022-02-01,,True
Sherpur,2022,2,February,0.355035413839545,S2-Standard,Sentinel-2,59,2022-02-01 to 2022-03-01,,True
Sherpur,2022,3,March,0.6297376902178687,S2-Standard,Sentinel-2,67,2022-03-01 to 2022-04-01,,True
Sherpur,2022,4,April,0.2678615620118689,S2-Standard,Sentinel-2,46,2022-04-01 to 2022-05-01,,True
Sherpur,2022,5,May,0.22782671822179898,S2-Standard,Sentinel-2,53,2022-05-01 to 2022-06-01,,True
Sherpur,2022,6,June,0.05287787236753056,S2-Standard,Sentinel-2,15,2022-06-01 to 2022-07-01,,True
Sherpur,2022,7,July,0.2947216372986462,S2-Standard,Sentinel-2,41,2022-07-01 to 2022-08-01,,True
Sherpur,2022,8,August,0.20044432549857316,S2-Standard,Sentinel-2,52,2022-08-01 to 2022-09-01,,True
Sherpur,2022,9,September,0.3417866673453712,S2-Standard,Sentinel-2,35,2022-09-01 to 2022-10-01,,True
Sherpur,2022,10,October,0.662903433290502,S2-Standard,Sentinel-2,68,2022-10-01 to 2022-11-01,,True
Sherpur,2022,11,November,0.6041241456870005,S2-Standard,Sentinel-2,71,2022-11-01 to 2022-12-01,,True
Sherpur,2022,12,December,0.41737521281782736,S2-Standard,Sentinel-2,68,2022-12-01 to 2023-01-01,,True
Sirajganj,2022,1,January,0.3297344337720062,S2-Standard,Sentinel-2,17,2022-01-01 to 2022-02-01,,True
Sirajganj,2022,2,February,0.3198299670185812,S2-Standard,Sentinel-2,20,2022-02-01 to 2022-03-01,,True
Sirajganj,2022,3,March,0.4737362339881535,S2-Standard,Sentinel-2,24,2022-03-01 to 2022-04-01,,True
Sirajganj,2022,4,April,0.24380286777272656,S2-Standard,Sentinel-2,18,2022-04-01 to 2022-05-01,,True
Sirajganj,2022,5,May,0.1547068330441469,S2-Standard,Sentinel-2,20,2022-05-01 to 2022-06-01,,True
Sirajganj,2022,6,June,0.13813452706323362,S2-Standard,Sentinel-2,8,2022-06-01 to 2022-07-01,,True
Sirajganj,2022,7,July,0.23911237978489827,S2-Standard,Sentinel-2,13,2022-07-01 to 2022-08-01,,True
Sirajganj,2022,8,August,0.11852873262163842,S2-Standard,Sentinel-2,15,2022-08-01 to 2022-09-01,,True
