Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,soil_ph,NDVI_early,NDVI_mid,NDVI_late,NDVI_std,NDVI_prev_season,EVI_Season,LAI_Season,FPAR_Season,LST_Season,Soil_Moisture_Season
136,1.176470588,Lakshmipur,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,160,28,18.0,70,90,56.0,0.3561816998129432,0.1747734041665537,0.173123679934252,0.085152910341573,0.4099483108021562,0.2640981402892506,1.6142062068726037,4.037207241326214,302.1081153009948,17.383160173345267
263,2.190114068,Lalmonirhat,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,576,28,18.0,70,90,,0.4065448627465945,0.2363296775345729,0.203992696676591,0.1081406161999513,0.5685270716402814,0.2538478461654733,0.7816731433258993,2.819692131314969,302.6214076080564,23.313161387709563
235,3.54893617,Madaripur,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,834,28,18.0,70,90,56.0,0.145892769350381,0.377961946544483,0.298561323274337,0.1000112709152268,0.5126870864671587,0.39332709193338694,1.2194472576037088,4.195004112496908,300.57934508471874,14.296515376746726
120,2.308333333,Magura,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,277,28,18.0,70,90,61.0,0.3516332543736697,0.4072265686924183,0.283723012212431,0.0987034480368941,0.5805999045721482,0.44639143071788273,1.073844232311975,3.8827930259086787,298.77285911453043,15.072690605259362
419,1.357995227,Manikganj,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,569,28,18.0,70,90,,0.238108560268593,0.2472045839341937,0.1908723160931779,0.0620972014730924,0.4337041495265221,0.31620347203688465,0.8677880652113947,3.2401730632029535,300.9715142071024,18.34902163869239
224,3.058035714,Meherpur,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,685,28,18.0,70,90,65.0,0.4240959983858737,0.4221931051539885,0.3838808521368812,0.0328232610912491,0.5708640413836734,0.4219253115123063,1.1038859640516074,4.114651312278987,303.7029793912873,14.765748449643816
327,2.079510703,Moulvibazar,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,680,28,18.0,70,90,,0.3772511111134909,0.2572873713642924,0.2829393044560503,0.0650163406886194,0.5076200516171026,0.28615878985591353,1.2093991424943251,3.2929870877785152,302.6631976498777,24.637092340857016
354,1.220338983,Munshiganj,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,432,28,18.0,70,90,,0.1254731884929805,0.3433845340092073,0.2515810497126334,0.1160375334279957,0.4965979715632833,0.30103228336979626,1.0487395563681794,3.4555660694771606,301.99746049967507,16.18283975992465
1037,2.366441659,Mymensingh,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,2454,28,18.0,70,90,,0.2792620099084889,0.165490351364847,0.1853789020252717,0.066822864922575,0.5686833849186683,0.2544101444154184,0.5962981948092505,2.347561274048135,302.5513366321141,23.83381284695572
450,2.886666667,Naogaon,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,1299,28,18.0,70,90,,0.3353748718633925,0.1844140075562247,0.2388595903239966,0.0726965043695744,0.6201124466265265,0.27531246893870576,0.7562034794653483,3.061306176474777,302.92697467128437,21.999209176674366
127,2.559055118,Narail,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,325,28,18.0,70,90,58.0,0.3408352502702987,0.3334808441608475,0.2835308630843257,0.0438468377724628,0.574803629810534,0.35341827267443526,0.8117158068350285,3.2619702880708674,303.38533782990584,11.681511182393532
197,1.538071066,Narayanganj,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,303,28,18.0,70,90,,0.2542342797497706,0.2553315847804711,0.2557490787610159,0.0593691086772555,0.4347229780450177,0.2660211076156311,0.7028833685675548,2.736010127252536,303.1656977045857,18.764658850529873
280,1.446428571,Narsingdi,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,405,28,18.0,70,90,,0.3744952593367734,0.1780895506840117,0.2247308627605966,0.1295907350723323,0.5675183682230315,0.2839611750328662,0.8966490289376678,3.0048242665308247,302.5927228572358,21.724248142786976
458,1.855895197,Natore,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,850,28,18.0,70,90,,0.3938140226589006,0.2620114159492514,0.2957693665251127,0.0773228198338815,0.6157551872850959,0.37684423112447546,0.9765661827479444,3.567407304702453,301.1086429963343,21.08282491087253
242,1.987603306,Netrokona,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,481,28,18.0,70,90,,0.2180584018053236,0.0420775126310378,0.0567976386333924,0.0913526246689064,0.638234140226114,0.130114114397224,0.43966259659909424,1.6744204098050104,301.10670973310926,24.622580405245653
350,2.568571429,Nilphamari,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,899,28,18.0,70,90,,0.348037858697919,0.2641949787205583,0.1763707437770053,0.1307705707236918,0.604066391741781,0.2440975741149262,0.7753125417527975,2.8531407472542223,301.20757704844993,23.44477132533254
215,1.009302326,Noakhali,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,217,28,18.0,70,90,55.0,0.3485228861940609,0.1391844650169115,0.1863788492123511,0.1033483979916879,0.4854136963654465,0.28277215693098967,1.480962032402076,3.6858299391530203,302.9114690253697,21.40104264332303
510,2.37254902,Pabna,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,1210,28,18.0,70,90,,0.3016887841086959,0.3196306056425136,0.3105245352638637,0.0278678821898712,0.5026473561162811,0.4041889597281206,1.0797356088889885,3.889691166545788,301.1125387538884,19.96711117642328
412,3.667475728,Panchagar,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,1511,28,18.0,70,90,,0.20279912294809,0.3708939902630439,0.2682288320359047,0.1495619553663862,0.4949864884497696,0.31498814618118415,1.2180804829018488,3.8940857705623846,303.3721640647018,22.689596957444238
173,1.61849711,Patuakhali,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,280,28,18.0,70,90,,0.2365474556695895,0.2601487188468026,0.1852391110342515,0.0889817008785272,0.3271561678385286,0.27568921581940187,0.7955206382269859,3.1696536761085556,302.3929604179391,19.795337298335774
240,1.75,Pirojpur,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,420,28,18.0,70,90,57.0,0.3392577304779658,0.3338029995404082,0.3039476156767108,0.0660022547858392,0.5271361118307798,0.34506859610915563,1.296328974115321,4.032330938075994,301.8363895801589,12.868529432797416
1080,3.477777778,Rajbari,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,3756,28,18.0,70,90,60.0,0.2441449981923793,0.3951758699362987,0.2970234378073349,0.0910488016951605,0.4806919129357807,0.45198303697302467,1.1836286711999415,4.060371034001296,300.03530662306423,17.571687771973195
581,2.511187608,Rajshahi,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,1459,28,18.0,70,90,65.0,0.39139088167786,0.2622736169551433,0.3092789883052905,0.063348715051645,0.4771080227246705,0.3289695026793496,0.924186642494677,3.5788044114537705,302.56896252407057,17.97116137448602
771,1.740596628,Rangamati,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,1342,28,18.0,70,90,,0.2740115169357396,0.289276770382024,0.454380422713795,0.1496339087404522,0.4965180374554424,0.4698080214562822,2.3994249557866634,5.078221048153429,301.619300262795,20.653875867004245
720,1.972222222,Rangpur,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,1420,28,18.0,70,90,59.0,0.2902257990630829,0.2235051641772306,0.1807711580420635,0.128082327294856,0.5272187009814302,0.2794029098361438,0.8528041291791785,3.0078753025444005,300.47850776370564,23.745056612694945
253,2.588932806,Satkhira,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,655,28,18.0,70,90,59.0,0.2721199083647258,0.1719773852238656,0.209223999439243,0.0615529478614838,0.4835354065029546,0.22199456383880684,1.4638846105350973,3.3302684633327835,302.20116915339094,11.972684363761314
220,3.181818182,Shariatpur,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,700,28,18.0,70,90,55.0,0.0925735314905069,0.3325723906365161,0.2894817620203266,0.1016235209072676,0.4511789681561877,0.34914799507717464,1.256818234107325,4.090981899511539,301.3640853749836,14.80596997720323
300,2.856666667,Sherpur,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,857,28,18.0,70,90,,0.2678615620118689,0.1403522952946647,0.1826812783882499,0.0943587895998984,0.6297376902178687,0.2561244872590416,0.664949575443776,2.486399224028252,302.0756263779601,24.17313115402398
286,2.192307692,Sirajganj,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,627,28,18.0,70,90,,0.2438028677727265,0.1464206800536902,0.1652585464899234,0.0585869583284282,0.4737362339881535,0.2427373374887073,0.6578665686122749,2.646713531506425,300.4219626634015,22.360391015465325
244,2.483606557,Sunamganj,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,606,28,18.0,70,90,54.0,0.2385902396757943,-0.0955231243919896,-0.0807653095502928,0.1573801828010813,0.6219959069450288,0.04087949509202696,0.5446305231848768,1.3509874306647036,299.9085220034981,24.769023264171906
425,1.305882353,Sylhet,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,555,28,18.0,70,90,54.0,0.2401914716423759,0.0215082546912732,0.1111778959375062,0.096669810050024,0.4933672733095434,0.11183440429123889,0.4835468220200006,1.5628329042460087,301.9196209895871,24.870034440198474
403,1.739454094,Tangail,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,701,28,18.0,70,90,60.0,0.2191926340496671,0.1639700701026119,0.1502211809771567,0.0343727348211247,0.5155877071618177,0.2934262678108829,0.7500966940458762,2.8763445247264947,301.96026203288375,22.264924147374074
445,1.395505618,Thakurgaon,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,621,28,18.0,70,90,,0.373304905125753,0.322320826477681,0.2530582968057577,0.1308927188139531,0.5465011801065398,0.31313333362209916,0.9612780245419819,3.3279794704280468,301.9829459084634,23.512124005247493
3603,5.070496808,Bagerhat,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,18269,40,20.0,70,80,57.0,0.5711876241926808,0.287312050245718,0.4868351131875976,0.1293740388713951,0.533074061065529,0.31029555509644086,1.796880409203478,4.182872169641665,301.29571405233,16.864812118640366
0,#DIV/0!,Bandarban,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,0,40,20.0,70,80,55.0,0.5676824803630925,0.4222168693635568,0.3862715233777672,0.1046558367463086,0.6821383327059017,0.5378941921042668,2.812542817868046,5.9162288271620955,302.79607569603456,17.410936775982538
0,#DIV/0!,Barguna,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,0,40,20.0,70,80,57.0,0.3352139518717137,0.2671691375436753,0.3310758402525957,0.0677121374703991,0.291063589685606,0.3339743444329229,0.9867945378303151,3.728613739170251,302.07074979726593,19.509798434572343
33909,2.410009142,Barishal,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,81721,40,20.0,70,80,,0.43248229774155,0.2655932153422028,0.3272113771710582,0.0840977769148084,0.2533858903228801,0.32530235401118757,1.3084926691198249,4.161747343194331,301.5833802760171,16.570767956003053
0,#DIV/0!,Bhola,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,0,40,20.0,70,80,56.0,0.3010654880049462,0.1675335534406583,0.2334659055742139,0.0727848120365617,0.243217327760463,0.2511175257654742,1.1736529135956626,3.8831866300482645,301.04289465717454,19.57041504075122
18175,5.469876204,Bogura,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,99415,40,20.0,70,80,,0.5031143822226227,0.2448293386248735,0.2859644007903595,0.1337220439838378,0.3907901958771589,0.3192462153216251,0.922887699911066,3.4681303441443028,301.87782279767293,22.359254951356974
5559,5.329555675,Brahmanbaria,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,29627,40,20.0,70,80,54.0,0.6120203918074798,0.2344429778018072,0.2430711904191838,0.1866377372501262,0.3909190194818471,0.2481467732551462,0.8165051848904448,3.0919180462593374,301.815963110416,19.99672673292352
12001,3.930005833,Chandpur,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,47164,40,20.0,70,80,,0.4859674573852385,0.2548366377950306,0.2851182395817753,0.0950206109864699,0.3913421262911484,0.3215042948307543,1.584716973518082,4.467385260527168,301.12322354166434,16.57373577018304
3099,5.020006454,Chapai Nawabganj,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,15557,40,20.0,70,80,,0.5329944189746634,0.3372612035172019,0.2346338663805179,0.0979215527575109,0.4431037695451635,0.3514698503318341,1.0453288014507822,4.010462997862273,303.2170199744152,16.216283464002125
0,#DIV/0!,Chattogram,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,0,40,20.0,70,80,,0.4802903771854044,0.3271363087411532,0.4368271330834088,0.0929177780330829,0.5031925773161925,0.4188637591924412,1.5362344960132341,4.455279443445764,302.9570756235801,18.445298902493857
43540,5.670004593,Chuadanga,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,246872,40,20.0,70,80,,0.6064678529651709,0.3823830101901561,0.1390385944438268,0.1432446473575002,0.5937943182711736,0.4046820530379537,1.1455374970151087,4.260050458285488,304.3915966683962,14.606904524088634
0,#DIV/0!,CoxsBazar,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,0,40,20.0,70,80,55.0,0.4628693746612334,0.3372027693879856,0.2866525849958106,0.060933251241621,0.4613461644922925,0.3644696500468875,1.4682035779545417,4.1236289909262505,302.34719729412893,20.558583719715738
818,4.371638142,Cumilla,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,3576,40,20.0,70,80,,0.5910383419566766,0.271478511765347,0.3487596083130284,0.1503033623524481,0.4346417753677448,0.3597938949322299,1.080477390847254,3.9584638576656928,302.21274115007583,17.764326485792143
7754,4.409724013,Dhaka,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,34193,40,20.0,70,80,,0.4340019668066029,0.2231530190806904,0.3278518747499494,0.0897027600898187,0.344767292591086,0.3127497863277248,0.8867149934037766,3.355351749490113,303.01514284519146,18.259258077713568
9383,5.149952041,Dinajpur,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,48322,40,20.0,70,80,,0.5768919544682428,0.2533261295893854,0.3510443820127166,0.1660161860725131,0.4042335990913202,0.3413344905623557,0.9441916208263128,3.386661775672157,302.74665633025995,21.830493179766272
209824,3.519997712,Faridpur,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,738580,40,20.0,70,80,,0.5101997893014788,0.2772359947938626,0.3607017999141199,0.1417015578467399,0.4746373619141085,0.38869103863538257,1.1548712052116952,4.027879224229479,301.84949731380686,16.833826361427832
0,#DIV/0!,Feni,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,0,40,20.0,70,80,,0.5023790786684436,0.2183375671120931,0.3828643827818602,0.1494322140619339,0.4589202557758623,0.3732154985087882,1.1947461933905035,4.236281401328467,302.83091154640255,18.48914099879429
32621,4.330002146,Gaibandha,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,141249,40,20.0,70,80,57.0,0.5052634601391561,0.210154202345056,0.3094345807109266,0.1454862955020471,0.3434167606212545,0.28436168348545243,0.7892498066304148,3.0227669993519433,300.9514679988748,23.562861445986407
3712,3.480064655,Gazipur,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,12918,40,20.0,70,80,,0.5111937838721802,0.2200896045884441,0.3255431189635358,0.1467615190458291,0.3482783737758274,0.3480417150370053,1.0420743702037665,3.6304069095772307,302.7358044569658,19.8901986856757
59408,5.460005386,Gopalganj,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,324368,40,20.0,70,80,56.0,0.6330877335678394,0.3691494532936191,0.4792702295360826,0.102607950677706,0.4545933382146112,0.3950432086630544,1.5574676376250682,4.681268402079472,301.89093436337464,14.8888334571924
745,5.420134228,Habiganj,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,4038,40,20.0,70,80,,0.6014605348999472,0.2338449139652942,0.2399103651205681,0.1640073515385954,0.4730658538368976,0.27412396915156473,1.0576261102750635,3.27957725252334,301.6432003509768,22.298880765870827
60887,3.919999343,Jamalpur,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,238677,40,20.0,70,80,,0.5278123755787749,0.1882854206458969,0.1827577072035731,0.143240938680162,0.3849267622873427,0.3000723544465137,0.8333878400784493,3.14435847693672,301.29288176095247,23.601731422175874
57823,5.240008301,Jashore,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,302993,40,20.0,70,80,,0.6067794453589154,0.3378376091159756,0.3838945484874524,0.1422273021103272,0.4688805230475235,0.35104342320059045,1.0521049860593403,3.8575143681523025,303.69355385515235,14.197671630778661
0,#DIV/0!,Jhallokati,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,0,40,20.0,70,80,,0.5179106140943847,0.3616979451373176,0.4988607970006209,0.0936979651770372,0.4152984185672557,0.3914452498925908,1.3020161664909249,4.402472645925101,301.7893107883459,15.93240685004253
53557,5.719999253,Jhenaidah,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,306346,40,20.0,70,80,,0.6072717913709762,0.3653133898966669,0.3220885598782582,0.1215250322182814,0.5172636126901161,0.38166932114833524,1.083117147631766,4.038027681520409,304.0177323170599,15.79065201666314
4339,5.410002305,Joypurhat,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,23474,40,20.0,70,80,64.0,0.4871203122169448,0.2968723001423566,0.3194107068979877,0.1615404226934095,0.4013493246727935,0.34715260629077543,1.0188517592884216,3.5776769655897667,302.40193091396003,21.93985388030689
0,#DIV/0!,Khagrachari,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,0,40,20.0,70,80,54.0,0.5737845474176946,0.3967793435930458,0.3382196284333821,0.1330852766407802,0.6273542204861793,0.5168881390359503,2.4099314190350007,5.421680489007156,302.339966269947,18.69636907270783
3181,5.149952845,Khulna,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,16382,40,20.0,70,80,59.0,0.4979323952822052,0.2439762041260768,0.4016941680534377,0.1064699609243234,0.4395870026247023,0.26540826332638934,1.5113523597949299,3.7571809550122297,301.7973064273304,16.41996782728879
40682,4.559952805,Kishoreganj,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,185508,40,20.0,70,80,,0.6380676429483706,0.1098153469014769,0.0508200478358936,0.2409070914980192,0.4131448806084709,0.1865101788388754,0.7518080910540216,2.8105999891160516,300.20166953496164,21.980254223669185
46093,5.040006075,Kurigram,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,232309,40,20.0,70,80,,0.4446969686649252,0.17857714693215,0.339929306221639,0.1268209305690029,0.294759011881437,0.24411650668905197,0.706361561028545,2.7270595345909365,300.959913870406,24.033849910198228
98413,5.019997358,Kushtia,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,494033,40,20.0,70,80,,0.5026391517689011,0.326521120704424,0.2595401427302436,0.0805754025606179,0.5144873456235682,0.37224386739934867,1.07742100020991,4.013754825121364,303.062574854601,17.388514369144097
484,3.840909091,Lakshmipur,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,1859,40,20.0,70,80,56.0,0.4099483108021562,0.2192303865644563,0.2352361031462211,0.0996064172916028,0.329965698770968,0.3049361819335852,1.8848594285357714,4.662194654404689,301.689001836146,17.285726076926935
8165,5.8,Lalmonirhat,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,47357,40,20.0,70,80,,0.5685270716402814,0.2704873441797646,0.4453238905714439,0.1495707755497273,0.4948821771436415,0.3216398584795873,0.9245119673071451,3.2625917281374166,302.5894349069713,23.320032507869655
78336,4.210005617,Madaripur,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,329795,40,20.0,70,80,56.0,0.5126870864671587,0.2883052855979956,0.4063651096234308,0.1207904577291161,0.434792084871636,0.38598899694211675,1.2157714378517288,4.271813452606495,301.5163706078326,15.986064447149909
85406,4.120003278,Magura,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,351873,40,20.0,70,80,61.0,0.5805999045721482,0.3396062842219667,0.3522418035026976,0.1211179774740868,0.4803835186927634,0.395676568867274,1.0851153295815579,4.012382345347132,301.850710068338,16.272736819291822
8914,4.130020193,Manikganj,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,36815,40,20.0,70,80,,0.4337041495265221,0.2273198132642584,0.4114178092969235,0.1081114131029868,0.1994612868881428,0.3362186891579924,1.0342083418267412,3.8105185663425187,301.5753176019137,18.123362912679447
48911,6.420007769,Meherpur,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,314009,40,20.0,70,80,65.0,0.5708640413836734,0.4030249804421314,0.1259660232378597,0.1338761499792286,0.6363343859653814,0.3952908297226629,1.1143349560691977,4.208397196636431,304.68933551294697,15.081660862160039
0,#DIV/0!,Moulvibazar,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,0,40,20.0,70,80,,0.5076200516171026,0.2906719225724284,0.4082711888182118,0.1015018267147574,0.4889183454377723,0.34770596190483954,1.4303161165366403,4.000917786273614,302.0854840267163,22.86189328726765
7320,3.9,Munshiganj,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,28548,40,20.0,70,80,,0.4965979715632833,0.2521612681046196,0.31340565567292,0.1316626430572558,0.521983445304389,0.33819408741938545,1.1777082512249106,3.940521035805245,302.08400636152874,16.946429089089044
13251,3.940004528,Mymensingh,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,52209,40,20.0,70,80,,0.5686833849186683,0.2038222429934283,0.4943108635282229,0.1703005744345414,0.2832779421973829,0.31912762362208547,0.9098813632979047,3.361390543854641,302.34650600063407,22.892510556710512
13828,5.829982644,Naogaon,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,80617,40,20.0,70,80,,0.6201124466265265,0.2539538226651689,0.3298349904608932,0.1489155511823919,0.3741281428245409,0.34470450663012697,0.9887043428759155,3.7068025508545297,303.3248681563033,19.487289128712018
52484,5.080005335,Narail,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,266619,40,20.0,70,80,58.0,0.574803629810534,0.3130572171474024,0.3795905639419704,0.1042694266572784,0.4757956922331443,0.36904220255496634,1.0263483989490638,3.8844502210194625,303.1173406850436,13.92589234426706
720,4.816666667,Narayanganj,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,3468,40,20.0,70,80,,0.4347229780450177,0.263641734272274,0.3114359236632746,0.0804239407250986,0.3254064295331264,0.31221570913217117,0.8521993526234631,3.3413107460191482,302.7320251969562,18.379278134780733
6636,4.889993972,Narsingdi,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,32450,40,20.0,70,80,,0.5675183682230315,0.2672447534370559,0.3858671860931894,0.1561745070626577,0.387696320210425,0.3330215531412593,1.0569797511650165,3.6306825812405963,301.97192570136224,19.873625202936886
59968,4.119997332,Natore,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,247068,40,20.0,70,80,,0.6157551872850959,0.313090291936011,0.1449640755138761,0.1534068280613922,0.5612003405949629,0.3541318268117486,0.9754976057319912,3.702898033375149,302.7167605484925,19.076558919218105
11562,4.279968864,Netrokona,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,49485,40,20.0,70,80,,0.638234140226114,0.1020150892338335,0.3045873133388933,0.2175524318395518,0.3702446184726372,0.20502510162766718,0.6710400114451495,2.452876865177678,301.0304026696879,24.50529277358488
17177,5.350002911,Nilphamari,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,91897,40,20.0,70,80,,0.604066391741781,0.2535372808069242,0.4439194600915765,0.1759365131310528,0.446760339331025,0.3269957504631609,1.0334711542256483,3.4948908679186816,302.2493736884152,22.639333022290902
0,#DIV/0!,Noakhali,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,0,40,20.0,70,80,55.0,0.4854136963654465,0.2147004189646589,0.2611398897351406,0.1315272209433679,0.4522745592492853,0.3244463980295723,1.6926451146724595,4.320836055310961,302.3414148287733,20.880934180216137
102319,5.009998143,Pabna,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,512618,40,20.0,70,80,,0.5026473561162811,0.3077373300166943,0.2688296958156423,0.0807604685314698,0.4649989728650389,0.3663462362900257,1.0554338683379973,3.934815316507559,302.5114252781828,18.609265328195487
21056,4.940017097,Panchagar,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,104017,40,20.0,70,80,,0.4949864884497696,0.3109626764513986,0.3210316931496211,0.1402732716462842,0.4220167525726432,0.3608532635670987,1.1865100912446507,3.9536921181209848,303.2390402292597,21.517009134718347
0,#DIV/0!,Patuakhali,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,0,40,20.0,70,80,,0.3271561678385286,0.2255954354302963,0.3662096619113779,0.0943217261790659,0.2752790517888959,0.2906350106889598,0.8072625763643659,3.27337197230611,302.4263024853162,19.98667602961993
900,2.31,Pirojpur,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,2079,40,20.0,70,80,57.0,0.5271361118307798,0.3309082046987553,0.4734452905350293,0.0998773176026214,0.3932548344744789,0.3669159612853947,1.360572494408434,4.286129421364232,301.94642797381584,15.550940754298344
118952,4.070003026,Rajbari,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,484135,40,20.0,70,80,60.0,0.4806919129357807,0.3112361269545357,0.3411103169038733,0.0975458909354681,0.445050413155566,0.37488412660170223,1.0711437309744798,3.906516639126069,301.88274998110694,17.77280377651804
35401,5.349990113,Rajshahi,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,189395,40,20.0,70,80,65.0,0.4771080227246705,0.3068061699101592,0.2171911759580277,0.0932342518123086,0.4500902862447303,0.3353708623847609,0.9905720454569208,3.8253865887211354,303.3478046159888,17.02949176413861
0,#DIV/0!,Rangamati,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,0,40,20.0,70,80,,0.4965180374554424,0.3718192407501298,0.407467011061289,0.1308362697729212,0.6310743550546144,0.49950124004787827,2.863290095886809,5.801784540924579,301.714671040948,18.886033824904448
19997,6.400010002,Rangpur,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,127981,40,20.0,70,80,59.0,0.5272187009814302,0.246537593465283,0.4118453959149274,0.1545497361527797,0.4282935836855661,0.34114311491666166,0.9819875741989694,3.467266357191266,302.1674922386677,23.198314285334416
25378,4.970013397,Satkhira,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,126129,40,20.0,70,80,59.0,0.4835354065029546,0.2248660327566989,0.2954937434231568,0.1092109895620814,0.416821054986026,0.24740385261274458,1.6323875937977905,3.8208771107533273,301.7847820527722,15.542917162951127
57084,4.090007708,Shariatpur,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,233474,40,20.0,70,80,55.0,0.4511789681561877,0.2602973510799411,0.337774879445382,0.1106494683004404,0.391216738930908,0.34681530112071696,1.1834496082873234,4.072383163138896,301.75170437880826,16.11871711454403
3302,5.350090854,Sherpur,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,17666,40,20.0,70,80,,0.6297376902178687,0.2087464230796835,0.3417866673453712,0.1763980099546924,0.355035413839545,0.3109959119448548,0.9496115106445224,3.208799144310562,302.01098366993625,24.384282394460083
28308,4.139995761,Sirajganj,Kharif 1,30.0,75.0,Jute,March,April to Aug,Sep,117195,40,20.0,70,80,,0.4737362339881535,0.1788570680573287,0.1714208140792081,0.1217479639209926,0.3198299670185812,0.281845225627644,0.838079413737941,3.2508940579037047,301.3882267216599,20.41917924515763
