Area,District,Avg Temp,Avg Humidity,Crop Name,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,EVI,LAI,FPAR,Soil_Moisture_mm,NDVI_Season_Mean,NDVI_Season_Max,NDVI_Season_Min,NDVI_Season_Std,NDVI_Season_Range,NDVI_Season_CV,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Silt,Bulk_Density,pH_Suitability,Dominant_Soil_Texture,sm_surface,sm_rootzone,Rootzone_Surface_Diff,Water_Availability_Cat,Rainfall,Heat_Stress_Days,Wind_Mean,Wind_Max,Extreme_Heat_Risk,LST_C,Yield,Season,Transplant,Growth,Harvest
1,Meherpur,23.8,66.8,Amra,36.0,23.8,86,59,0.1936674204889707,0.9409435829768692,0.3952097440855476,23.571288633083267,0.2091831761435832,0.2091831761435832,0.1269839435552469,0.1243053586495909,0.2395671399374338,0.154056540742776,850.6984467965997,5.82,17.899717919809703,1.2594670616738632,28.54,43.04,1.306907636755272,Optimal,Loamy,0.1859132739145371,0.3583736714235394,0.0662591909271439,Moderate,424.36,50.0,1.84,6.48,High Risk,31.44813073264163,3.0,Kharif 1,June,June To August,August To September
1602,Kurigram,20.5,79.0,Maize 2,24.0,15.6,86,69,0.3106573995048389,1.2600036535269543,0.3304251825200756,11.430982272718197,0.3988365030307157,0.5042581524559006,0.222126381500638,0.0899776125319404,0.2245887409618427,0.1349235984853634,827.9175412651111,6.41,11.688411326449684,2.212466252624252,28.51,43.25,1.3026698444390168,Optimal,Loamy,0.1985652871036455,0.6989096073176331,0.0753823784335555,Optimal,82.39,0.0,0.98,5.85,Low Risk,24.403666501269893,2.69538077403246,Rabi,December,Jan To March,April
1,Narsingdi,22.9,65.0,Shalgom,35.0,17.5,74,65,0.4005787933783463,0.9616095046169112,0.4970731787328319,24.564504874239795,0.4540494951619611,0.4820609151771444,0.301239437477342,0.1511585101469934,0.5439978579928961,0.5939444014981227,530.8753645355786,5.65,20.210056211810848,1.600879915297329,27.34,40.49,1.2704254137455075,Optimal,Loamy,0.2748173149727089,0.2924549995209238,0.0321950146801191,Optimal,1137.55,0.0,0.91,25.91,Low Risk,25.273756321905044,13.0,Kharif 2,September,Oct To Nov,Nov To Feb
58501,Munshiganj,27.6,80.9,Gourd,31.0,14.1,95,65,0.304944354719013,0.8134849359848377,0.5317571246999088,26.045819470447125,0.3587433126086421,0.3587433126086421,0.1930734539463066,0.0916888160844731,0.1901797888515769,0.3313971929965184,895.6161184597217,5.59,11.857787309772345,2.0151015815028845,36.76,37.51,1.287147850768393,Optimal,Loamy,0.2117984215277725,0.3629505721028383,0.0674806961707609,Optimal,1147.69,1.0,1.53,6.68,Moderate Risk,28.094000195420005,2.4119587699355565,Kharif 2,July,Aug To Jan,Jan To March
2149,Sylhet,20.0,66.7,Chili,20.0,11.0,90,60,0.4514910631441992,1.172709890492786,0.4453560394439891,20.71084519666813,0.3668274929197948,0.4477849464030218,0.2123420020526797,0.2169450393294581,0.2686436182633511,0.2828043853050746,777.041645391921,6.46,22.83713442277748,1.6998573728514916,27.2,46.12,1.324366814650559,Optimal,Loamy,0.2030993380850229,0.2232460312691818,0.0154919752812007,Moderate,83.51,1.0,2.38,6.82,Moderate Risk,28.18198284840165,2.7794322940902747,Rabi,October,Nov To March,March To April
1680,Jamalpur,21.5,56.9,Laushak,25.0,15.7,69,49,0.328978748261546,1.2644130601689767,0.447431061453667,11.661830932333668,0.4297919216869063,0.4297919216869063,0.3628348572981194,0.0968915169223675,0.1307309306026167,0.1400552891839227,814.2943956031366,5.85,20.65483581550235,3.219952724490506,36.31,41.24,1.2906233263937024,Optimal,Loamy,0.1726679796385846,0.9821644924944324,0.0191471417758469,Optimal,82.59,0.5,1.04,5.21,Low Risk,24.45356787155193,5.936904761904762,Rabi,September,Oct To Nov,Nov To Feb
1,Coxsbazar,22.5,69.0,Taramind,35.0,20.2,80,60,0.3019026093879343,0.5927630234050132,0.2234448273219236,24.5790305333396,0.2103094385787541,0.3786588995611316,0.1414675207581915,0.1546580257141446,0.255037706775701,0.3330841449801811,1238.4025261456604,5.67,14.35605993132588,1.519286055104491,25.8,38.36,1.3030102416508311,Optimal,Loamy,0.2157510192378409,0.2856874659397611,-0.0124185406801968,Optimal,1987.35,41.5,2.34,6.61,High Risk,27.732301282879657,7.0,Kharif 1,February,March To April,February To May
1,Gopalganj,21.5,92.4,Aman,22.0,21.5,94,60,0.4443198202115911,2.146368017564204,0.5348331575322675,14.779293492081766,0.3917196894379495,0.536279213703536,0.3917196894379495,0.1967500582555276,0.0850377847942722,0.3759080356025983,763.0732344839574,6.01,23.08191724760765,1.2461857342741278,33.42,43.26,1.307247671385832,Optimal,Loamy,0.3026493196065719,0.4296045251322736,0.0267011498681514,Moderate,1238.15,0.5,2.05,12.97,Moderate Risk,28.43341244622071,2.0,Kharif 2,June,July To Oct,Nov To Dec
1,Bagerhat,21.0,70.9,Cauliflower,30.0,20.1,91,64,0.3640041559545154,1.2260616218357707,0.5135252248916816,25.407640919786367,0.2791949265806007,0.5120133574123752,0.1303603159414157,0.1255852248928151,0.5601828933231983,0.3244355774528991,804.8720388119752,6.63,20.05043842250749,2.11753839265433,25.6,38.97,1.2718060391152095,Optimal,Loamy,0.401066654728007,0.3279649860457838,0.036576789458297,Optimal,1451.65,11.5,1.68,6.9,Moderate Risk,28.852688146337847,1.0,Kharif 2,September,Nov To Jan,Feb
866,Sunamganj,30.0,79.6,Taramind,30.0,17.2,91,60,0.2782002768689797,0.8371132742254083,0.3774672415055999,23.76919446806652,0.2323261365692078,0.2881118119155616,0.0737341920918182,0.0765832211780291,0.1579722490290753,-0.075241027890355,841.7710386727929,6.12,15.465578376801014,2.0774843476651355,30.17,43.29,1.2550987090397738,Optimal,Loamy,0.3112660678233141,0.2712328604855781,0.0178966231461012,Moderate,3216.48,43.5,2.74,6.93,High Risk,30.526639130534488,3.852193995381062,Kharif 1,February,March To April,February To May
2559,Nilphamari,29.4,73.0,Aus,43.0,3.8,80,73,0.2776618594009298,0.8720487916098747,0.2647990739188992,28.526156490253943,0.1915077991926876,0.3411718767764091,0.1915077991926876,0.1095892278215117,0.3909291112329242,0.4711703232016852,945.8373685108024,5.69,19.433283686835946,2.3402184664469883,34.38,45.12,1.2781584210166663,Optimal,Loamy,0.2112383929611344,0.1885353003371936,0.0104553982063866,Optimal,1334.64,44.5,1.92,6.96,High Risk,32.080513586912474,0.1860101602188354,Kharif 1,March,April To July,Aug
275,Chattogram,21.5,63.0,Cauliflower,35.0,21.5,63,46,0.3744915625004419,2.2714549145300995,0.4593034415944212,25.05441127647756,0.4838967045613129,0.4838967045613129,0.1872962486091694,0.2258522776590974,0.3174287981481229,0.5468361318998309,535.5202544796512,5.63,19.90000866505508,1.993776636760581,30.38,38.83,1.3064331009990842,Optimal,Loamy,0.2227752709387366,0.2987267304824402,0.0312136755511822,Moderate,1450.75,0.0,2.06,11.22,Low Risk,28.83620871261837,0.0,Kharif 2,September,Nov To Jan,Feb
1817,Moulvibazar,20.2,69.0,Groundnut,25.0,15.3,69,50,0.3117641155648555,1.0556555756839716,0.3840737063584495,9.54031431689141,0.3583250806339716,0.3583250806339716,0.2524185296833642,0.0937661497866218,0.2437227895676181,0.0491646836632941,791.9582774555133,6.42,19.16764768791032,1.8661372497342597,32.07,40.5,1.3119085598499536,Optimal,Loamy,0.2731510350541994,0.3550020598347722,0.368776088219668,Optimal,83.51,0.5,1.45,3.86,Low Risk,23.78819937601653,4.819482663731425,Rabi,October,Nov To March,March To April
1,Gopalganj,25.0,74.0,Pumpkin,35.0,4.9,79,74,0.3755197523239862,1.482810765770734,0.5352503758632966,25.467452044105013,0.3854707712871521,0.4797639531401936,0.1692701933927141,0.2797877761062561,0.4871246106624445,0.4320817190220286,666.7270912875749,5.98,16.206818389594982,2.0260704668530383,42.4,33.38,1.2905602833427798,Optimal,Clayey,0.2644809927652207,0.2733221230098239,0.0226779983961509,Optimal,149.59,0.5,2.02,7.16,Moderate Risk,28.27413191526516,1.0,Rabi,September,Oct To Nov,Nov To Feb
3658,Magura,25.4,72.0,Shalgom,35.0,13.7,85,43,0.3221701830167351,1.400119672610484,0.5303634124010104,25.296226839807435,0.3968165653547914,0.3968165653547914,0.1329495111100779,0.1711076935055776,0.510814188073549,0.4919062161849174,566.7095547860346,6.32,20.93098477686432,1.0707566400439954,37.55,38.13,1.281846256140606,Optimal,Loamy,0.3143467395141589,0.1899754652671481,0.0773594994667084,Optimal,996.2,0.0,1.7,11.07,Low Risk,27.585313229299725,2.60880262438491,Kharif 2,September,Oct To Nov,Nov To Feb
1029,Kishoreganj,29.1,79.8,Sugarcane,35.0,23.5,86,64,0.43781412881457,2.2110749552384954,0.4947528728872946,24.46301056565617,0.3842092133094639,0.7077013323279178,0.3129852320951358,0.2192312453897243,0.3638679682659296,0.4007344391586708,766.570488763469,5.8,18.96141515988712,2.0739818313582554,33.34,41.5,1.2650053106600565,Optimal,Loamy,0.2663658605320386,0.250540157328331,0.0340970462029616,Optimal,1317.39,1.5,1.5,7.99,Low Risk,27.49669680573892,0.0,Kharif 2,October,Nov To Aug,Aug To Sep
10215,Jhallokati,28.4,69.0,Shalgom,30.0,10.4,85,60,0.3300476446715992,1.2869541634127808,0.6015206227520594,25.444283218414476,0.2316175931743147,0.6875590819512021,-0.0225161211695806,0.1596852516135873,0.4837201539236868,0.3177520921174341,924.2098563560318,6.54,21.2605909387729,1.1193173819363362,33.72,38.77,1.2684716871233326,Optimal,Loamy,0.3313586288448109,0.3766349497595606,0.069996509089707,Optimal,1451.65,0.0,1.76,6.93,Low Risk,27.89184205605901,9.940773372491432,Kharif 2,September,Oct To Nov,Nov To Feb
1,Jashore,25.1,69.0,Jambura,47.0,21.8,84,69,0.2746817265089517,1.083385492917626,0.3114427369435045,17.740838681490057,0.2840523631625309,0.2840523631625309,0.0969102695466663,0.0732401263587738,0.2348207882001771,0.2286360804259706,980.5680670715022,5.71,11.163342046609484,1.5431828721872949,29.96,40.98,1.2755424746393165,Optimal,Loamy,0.1637392334069551,0.2734849967191616,0.0612973568738721,Optimal,485.51,45.5,2.51,6.97,High Risk,30.723239952687376,14.0,Kharif 1,April,April To May,May To June
1,Dhaka,20.1,63.1,Boroi,26.0,14.2,72,49,0.2748120631766103,1.082127772183792,0.4597185728161455,10.10832891249872,0.3540541406620865,0.5416775657897767,0.2913061897202325,0.0794508979592075,0.1922318598531283,0.0686640707193851,922.5686071892452,5.52,18.80308868334722,1.4961249445484284,34.13,39.19,1.3208046885616775,Optimal,Loamy,0.2721746720910033,0.1517124274180685,0.0596535106382114,Moderate,82.23,0.5,1.03,6.67,Low Risk,25.035453670832453,1.0,Rabi,February,December To February,February To March
1158,Sylhet,16.9,71.0,Groundnut,26.0,15.2,71,50,0.3195235700610989,1.0192087610388765,0.4525718511491476,7.780960634501171,0.4404775398262851,0.4736113843079541,0.3073071218785416,0.1481754923864616,0.1649953068776065,0.0673724589505129,794.4690159610401,5.9,21.561445621230256,2.25169557020509,36.17,39.62,1.2467944242874196,Optimal,Loamy,0.2207654984409539,0.260551525873559,0.1252228941752819,Optimal,83.51,0.0,1.63,3.42,Low Risk,24.676589322598133,2.736614853195164,Rabi,October,Nov To March,March To April
168,Noakhali,27.9,71.5,Cucumber,35.0,23.8,89,60,0.3324461665903094,2.274793325918447,0.421824504432981,25.284020778766116,0.376246998285321,0.4896071452255829,0.1121969003698425,0.1729583937402049,0.5780836172782806,0.5095490927279571,660.1590097544617,5.76,18.92210511519392,1.7735313653548856,28.68,39.44,1.3208356527925091,Optimal,Loamy,0.2643690580936032,0.2246456432435582,0.0767591296672191,Optimal,1533.16,4.5,0.0,8.43,Low Risk,27.31810589016136,34.845238095238095,Kharif 2,September,Nov To March,March To Jun
357,Rajbari,25.3,85.0,Danta,30.0,9.0,85,59,0.3119735470618254,1.2033159745332658,0.495196610978581,24.774005505604503,0.4118138681446505,0.5311307161547074,0.1708826316894517,0.1005667075289258,0.571074159627162,0.222117733478328,732.0589896085146,5.6,15.867117082673175,3.222831855460209,36.96,41.32,1.3006691593570203,Optimal,Loamy,0.3678222179932603,0.3446020120459306,0.0555931321820716,Moderate,101.19,1.0,2.44,5.18,Low Risk,27.201723233547494,2.565826330532213,Rabi,March,April To Aug,Sep
16584,Chandpur,26.0,74.0,Chili,41.0,26.0,84,74,0.2069291638514625,1.271602515677004,0.4632619496769897,20.7951530692568,0.3246810158016496,0.3246810158016496,0.2561058434890906,0.1450806239386436,0.1904008004979067,0.2681553587609336,868.4551819596933,5.69,34.59854897610578,2.2805209870103025,31.97,44.4,1.2404058694832405,Optimal,Loamy,0.2015555409360169,0.4288900327724033,0.0712271410088177,Optimal,130.03,0.0,2.1,7.05,High Risk,28.278248299760847,1.5337674867342015,Rabi,October,Nov To March,March To April
1,Munshiganj,19.7,70.0,Date Palm,35.0,19.7,85,69,0.3511223555061273,1.3060353436823289,0.5662671885901742,25.090183751597436,0.2575712460982863,0.5016013067212604,0.118758577410896,0.1594382923638305,0.3225077702649642,0.4424623319558724,811.5492309667655,6.03,26.75323061844392,1.6476909936277315,35.98,41.95,1.277587262486915,Optimal,Loamy,0.1818478623909659,0.2902192799800736,0.0437424811157399,Moderate,896.28,9.0,2.26,2.34,Low Risk,28.25661833133682,5.0,Kharif 1,April,April To May,Feb To March
2132,Khagrachari,26.0,71.2,Jambura,30.0,2.0,90,60,0.3965856134713426,0.5387144863300353,0.3449814828265676,18.311215532683324,0.2911368819783201,0.5610685489146628,0.0801022953638443,0.2127038830823859,0.355866451626865,0.3563319644915734,1209.305051242095,5.48,26.291832526887305,1.6219642931166742,31.53,41.14,1.24279090861903,Acidic,Loamy,0.274668957610012,0.1933270502854103,0.0700495739916001,Optimal,1145.52,37.0,1.87,8.98,High Risk,29.376375473337383,4.382739212007505,Kharif 1,April,April To May,May To June
8197,Moulvibazar,24.0,69.0,Carrot,24.0,17.3,69,67,0.3294347376026836,1.3810649199385536,0.50171410307522,9.052887361433047,0.345397848766333,0.6090762020738577,0.2639553289720274,0.1528371965105895,0.5740728689002005,0.3467721868745242,783.9724873049317,6.32,19.449716064160658,1.2181738859922626,29.74,41.26,1.2971562457538517,Optimal,Loamy,0.2256696104911328,0.3981965235126209,0.0947561396127743,Moderate,1626.4,1.0,1.72,7.1,Low Risk,26.07490883552972,3.957667439307064,Kharif 2,October,Nov To Feb,March
361,Rangpur,26.7,74.0,Lentil,30.0,11.3,80,74,0.3041522452669815,1.235595837555993,0.519138589326904,13.88250618110728,0.1336010192216689,0.7148938625109732,0.1336010192216689,0.2087399607062634,0.5866392407152509,0.4220990860892874,924.6029523480554,5.59,20.08072759924394,1.062458444937243,31.73,37.1,1.265917579834373,Optimal,Loamy,0.2637945075157036,0.3641032584402222,0.0441785602458577,Optimal,910.51,36.0,2.23,6.79,High Risk,30.120162945779512,0.6952908587257618,Kharif 2,October,Nov To Feb,Feb To March
1,Naogaon,24.6,80.9,Boro,42.0,15.3,89,50,0.2833560119239069,0.98011681960843,0.2620206347666093,9.735680793325832,0.2412540017716556,0.2412540017716556,0.1783257425752224,0.1111434518175021,0.2139143499849439,-0.0165094994138932,838.5528474035673,5.7,20.008141592775303,1.3017473958764636,29.91,43.07,1.3178002212664806,Optimal,Loamy,0.1920270726957742,0.2419237267734921,0.0823587913099165,Moderate,73.46,0.0,1.43,6.66,Low Risk,23.97983664858354,1.0,Rabi,November,Dec To March,April
1,Jamalpur,25.0,76.0,Danta Shak,38.0,14.9,76,64,0.3904871203296742,2.449090319686313,0.5673763542817223,24.851325277205817,0.4917926496568884,0.6633057696007967,0.4917926496568884,0.2017279031716879,0.2864417970678665,0.280959910132696,722.8110653644018,6.38,17.88540790708323,2.499784881365745,31.18,31.98,1.2770467646083443,Optimal,Loamy,0.2173979328960847,0.2845070211330471,0.0143638198088027,Moderate,82.59,0.5,1.35,6.36,Low Risk,25.062543459898983,2.0,Rabi,March,April To Aug,Sep
1,Lakshmipur,23.0,80.3,Maize 1,35.0,21.8,85,60,0.2911113519550889,0.7992717114038213,0.2887120046954293,26.20849725968796,0.1599861752956701,0.2867713808760823,-0.0139829923651063,0.1443869953621758,0.2324467093412842,0.0846072163408467,1141.9025387903666,6.39,20.310504764330485,2.368558495205002,34.87,36.62,1.2821240978179358,Optimal,Loamy,0.2564273784504204,0.2601671800888076,0.0342520528247742,Optimal,897.09,46.5,2.37,6.96,High Risk,29.556736366049915,16.0,Kharif 1,March,April To May,June To July
1980,Chattogram,27.5,69.9,Puishak,30.0,19.7,85,43,0.3831022848572807,1.2339555149953838,0.5458894238892444,26.11028487786429,0.3604184185324695,0.6339022049784585,0.1186149219323926,0.1568272280567877,0.3191085098883065,0.5071246864127861,691.8319302499252,6.11,12.676139044454214,2.0726126297572893,31.12,41.75,1.2736307882460864,Optimal,Loamy,0.2801136863758023,0.2937050443975765,0.060576122586633,Moderate,1450.75,11.5,1.87,33.34,Low Risk,27.888386918274502,0.0,Kharif 2,August,Sep To Jan,Feb
69,Moulvibazar,20.6,65.8,Gram,22.0,10.1,87,64,0.3200155762838436,1.4788463140826145,0.4294016606220252,25.15058181839613,0.2813571881092395,0.507826251290207,0.2597016596202629,0.1969491785036945,0.426412288223135,0.3477695860270522,525.1617210258822,6.35,19.83643708944837,1.1013602159034084,30.49,42.11,1.3031384167946112,Optimal,Loamy,0.2424160467144294,0.288974583496631,0.0131255453029878,Optimal,1626.4,0.5,2.17,5.85,Low Risk,28.8390617310257,2.5217391304347827,Kharif 2,August,Sep To Oct,Nov
1901,Faridpur,26.4,73.5,Radish,30.0,17.9,96,60,0.5454608064443096,1.2232227090590797,0.5262643443098146,24.614365689445385,0.3707558910031702,0.8072939755459951,0.1162744846608168,0.26916014907353,0.4733716603494339,0.5736022967440776,789.4907829057769,5.7,21.659644036752344,2.2233378018552075,28.59,32.92,1.3258247176069011,Optimal,Loamy,0.1745794857041361,0.2005207235487628,0.0663151111700904,Moderate,1135.85,6.0,1.06,9.29,Low Risk,28.485650288727705,3.825355076275645,Kharif 2,October,Nov To Feb,March
3215,Bhola,30.4,69.1,Jambura,35.0,18.4,98,50,0.3843767329554253,0.8098653231369257,0.3473901748360897,25.132108901908506,0.2292363089835394,0.2292363089835394,0.1519543618979159,0.084080194460432,0.2184168749456418,0.2226824922175415,799.3350124811211,6.14,20.863894908709906,1.666624398515524,38.37,36.33,1.273224162255854,Optimal,Loamy,0.1226810172102563,0.2277911064163247,0.0718858606398885,Optimal,1663.21,33.0,2.26,6.75,High Risk,27.25978495880652,2.6413685847589425,Kharif 1,April,April To May,May To June
136,Brahmanbaria,21.9,78.6,Jambura,50.0,20.0,80,59,0.2576243852430426,0.9612427858766656,0.2687465135556159,11.156941538993053,0.2902859350099276,0.2902859350099276,0.1052015467988483,0.0961617368733324,0.2476748250605708,0.0976327756373205,885.7603276379282,5.76,21.383026078030824,2.0247626444390545,35.22,40.11,1.3000681784722508,Optimal,Loamy,0.1932887888520703,0.2853042493973745,0.0478898203370956,Optimal,1184.34,45.5,2.6,6.61,High Risk,31.20112036186297,0.1691176470588235,Kharif 1,April,April To May,May To June
4,Sherpur,28.1,71.3,Green Palmyra,30.0,23.8,89,44,0.3831099512840798,2.0377051856158594,0.440642555122917,24.508758955935654,0.3892138204094729,0.557817090847979,0.0263913732699317,0.2011552046620635,0.6359025991898445,0.3835776564872092,833.7522551545366,5.86,22.43150302677844,1.040262165187284,31.55,44.47,1.3167849299984613,Optimal,Loamy,0.390247031654461,0.250997181876323,0.0282325876570301,Moderate,1091.34,1.0,1.81,4.81,Low Risk,28.510264144722356,5.5,Kharif 2,April,August To October,May
727,Rajbari,25.0,74.1,Cauliflower,30.0,24.9,85,65,0.3544582442278521,1.578702613933465,0.481549416924612,10.69249272749434,0.3162900107063578,0.721786438177332,0.0692661871171201,0.2154935532733886,0.3457363086534168,0.3894285187319804,485.4098611459783,5.95,20.414285986386087,2.836894681179346,32.46,48.23,1.2926806651498897,Optimal,Loamy,0.3541836680676327,0.271343050452534,0.0595871894341421,Optimal,996.2,39.0,2.52,6.39,Moderate Risk,29.273461874653957,1.5075653370013755,Kharif 2,September,Nov To Jan,Feb
181,Narail,24.8,65.0,Radish,31.0,24.8,65,46,0.3416233613441714,2.410962524688965,0.5701566076746748,25.640390534900405,0.4395623926012464,0.5445669527387849,0.3419479102808946,0.2472356130223713,0.5154073358329911,0.3312644884201026,354.3833921989103,5.64,17.141603290395025,1.826890820934389,36.29,41.8,1.2997526373424535,Optimal,Loamy,0.3852706164942384,0.3423146278879172,0.0491273566374698,Optimal,1391.11,0.0,1.77,20.57,Low Risk,29.278799053782286,6.386740331491713,Kharif 2,October,Nov To Feb,March
2017,Barishal,30.1,75.7,Ripe Papaya,43.0,26.2,86,50,0.3469968957224817,1.1633492514513335,0.4092590688043369,13.961505590158504,0.1349864995234184,0.1349864995234184,0.0945045927833775,0.0987138478069922,0.2208622981689938,0.2862519744449178,857.0186066570348,5.92,20.692431480506624,1.4000753437945377,34.89,46.39,1.3434186069022982,Optimal,Loamy,0.2413093993706631,0.25321458217179,-0.0057899148418062,Optimal,1000.13,55.5,2.68,6.83,High Risk,31.059592610950777,0.24194348041646,Kharif 1,April,April To May,April To May
17996,Joypurhat,21.8,75.0,Palong Shak,30.0,5.1,79,75,0.5442624650383282,1.3993026761806089,0.5440072860347602,25.90653030591305,0.4698481136069696,0.4698481136069696,0.181867875555423,0.0560976606885086,0.44829263917083,0.4032372329688402,516.6690163547071,6.1,22.50895367973576,1.8694697850942543,34.17,46.48,1.308856385036708,Optimal,Loamy,0.2665837732573238,0.3321915162401405,0.0788053175433857,Optimal,783.3,0.5,1.73,6.18,Low Risk,28.27700423627552,0.24916648144032,Kharif 2,August,Sep To Jan,Feb
1,Sunamganj,19.3,63.0,Laushak,33.0,15.2,71,47,0.2794100223418824,1.0201916394922588,0.4255194196374506,9.867427904385906,0.4331233601539186,0.4933248185534602,0.4331233601539186,0.1083369434767778,0.2592416242927977,0.1485553745699595,737.4488681657873,5.86,19.86762166454576,2.1423011597569945,32.32,42.7,1.281872851273796,Optimal,Loamy,0.1084524344565477,0.2673549672347452,0.0578885657805541,Moderate,91.4,0.0,1.09,4.22,Low Risk,25.71972020649625,4.0,Rabi,September,Oct To Nov,Nov To Feb
3770,Magura,29.5,65.5,Radish,35.0,19.9,70,63,0.4198807360259934,1.8989969154337816,0.5954136034477423,24.690222558072048,0.4432354998529674,0.6748956040915114,0.1230546722227143,0.264669613793679,0.6031768495807979,0.5319267031980274,627.257776459011,6.07,13.32068298589465,3.1343948367173096,35.77,37.67,1.2905057630219727,Optimal,Loamy,0.2387569320561961,0.2669695171482358,0.0803767101125866,Moderate,996.2,1.0,2.42,11.31,Low Risk,27.539633758928822,0.0,Kharif 2,October,Nov To Feb,March
1,Bandarban,28.8,75.4,Arhar,35.0,9.6,79,64,0.3675978492664609,1.2108115839532398,0.4681644217132159,25.63882774718216,0.3737094643157125,0.6651056697383152,-0.0574453683007106,0.1673097218773111,0.4296647473141042,0.5120225976435432,419.9124217825646,6.04,15.281969081506276,1.113351323564146,27.13,37.65,1.2712429132484226,Optimal,Loamy,0.2301846315159635,0.4132636163986167,0.0584703239306947,Optimal,1354.97,16.5,1.9,8.87,Low Risk,28.96291678407234,1.0,Kharif 2,August,Sep To Oct,Nov
1873,Jashore,32.4,76.0,Karala,36.0,8.8,76,70,0.3455814519201725,1.1848651318145969,0.4701521149911761,24.9290614621938,0.3591213644310402,0.740379627615227,0.2439993583595716,0.179714168733605,0.1142344842258046,0.3955411003394468,608.9583811936972,6.27,21.71803966534928,3.214208305530588,33.12,43.56,1.277981313087618,Optimal,Loamy,0.2896053310707235,0.2695834003854216,0.0357735053231995,Optimal,127.01,1.0,0.75,8.27,Low Risk,27.063385053210755,0.0,Rabi,February,March To July,Aug To Sep
2360,Khagrachari,27.1,46.6,Patal,31.0,12.5,76,43,0.4081287173068432,1.2575098825822455,0.6129285969264924,25.19318480074422,0.4886184794562068,0.6633848867344317,0.1183326484065837,0.2580094031009602,0.5434294408348321,0.428070286475071,386.7782216690491,6.15,19.5019079002894,1.573796155762865,32.53,36.91,1.2684657019461485,Optimal,Loamy,0.2519058766533916,0.2431620900957143,0.0669595294711336,Optimal,1337.03,0.5,2.02,7.14,Low Risk,29.785894902967545,7.266949152542373,Kharif 2,August,Sep To Jan,Jan To March
2971,Joypurhat,20.6,73.0,Betelnut,26.0,18.1,85,47,0.3085285707921928,0.8192705255971107,0.4337327400165133,8.02626096686405,0.445029010075851,0.445029010075851,0.37004853831667,0.0801000033972055,0.2201444239263794,0.1967820243365725,693.9313924912349,5.63,19.16436698696456,1.180341049610971,34.29,39.97,1.2761653862410314,Optimal,Loamy,0.1552981845927357,0.2869329481624266,0.0718709016085924,Optimal,783.3,0.5,1.4,5.84,Low Risk,24.46895633894305,2.440592393133625,Kharif 2,July,Aug To Jan,Jan To March
1218,Gaibandha,28.3,77.0,Amra,36.0,17.5,90,77,0.3187766920356414,0.9122916296893008,0.3135497514338847,15.87592021937935,0.2103117840989411,0.2241896918749664,0.0690846598887318,0.1488185784718074,0.4339916271451282,0.4169262997197111,819.1599809711979,5.91,21.21271529838149,1.3337380066824072,32.45,53.39,1.260592256850383,Optimal,Silty,0.2087999911328618,0.4287307124238728,0.065387353749854,Optimal,1278.22,46.0,2.42,6.21,High Risk,29.488521866405044,3.876847290640394,Kharif 1,June,June To August,August To September
2211,Bagerhat,23.6,74.0,Chili,32.0,23.6,74,61,0.2898382184599938,1.1539732373759322,0.5091670813985868,10.672415026901106,0.3741169384835241,0.3741169384835241,0.3099503166146474,0.131960848522216,0.2825278135796263,0.1683359385511358,680.7026765908545,5.59,20.59368240077956,1.8651925391296096,32.88,46.7,1.2780003411159986,Optimal,Loamy,0.2498801013176036,0.2901889948575062,0.0783477353451907,Optimal,220.43,1.0,1.24,5.2,Low Risk,24.565540791459917,2.272727272727273,Rabi,October,Nov To March,March To April
1,Manikganj,20.3,79.6,Mukhi Kachu,30.0,20.3,94,73,0.2943491973864955,1.2755960475062351,0.2913990265272805,25.437275666228015,0.116332146833652,0.116332146833652,0.0824543551585622,0.0967534393226502,0.3456947244154166,0.0459706077338123,868.1640427570412,5.69,18.4222941079746,1.8731492954597664,30.55,45.18,1.285212547833512,Optimal,Loamy,0.1517934470679845,0.2275054507950575,0.0410509797446953,Moderate,841.36,45.5,3.24,6.89,High Risk,31.22860517388973,33.0,Kharif 1,April,May To Sep,Sep To Feb
377,Chapai Nawabganj,20.6,64.7,Chili,26.0,13.8,85,49,0.3412216489919568,0.7612620281591385,0.4445307311930633,9.134675712922052,0.3476970076599256,0.4342137944627011,0.1794744595972682,0.0991401818306161,0.2192347722963879,0.0701056346218442,700.7678126877654,6.04,20.36665848619198,2.069014271381138,33.11,44.92,1.2939913070642144,Optimal,Loamy,0.2237928165981466,0.2414571930617748,0.0467012274805085,Optimal,67.62,0.0,0.99,6.54,Low Risk,23.69191764002769,4.005305039787799,Rabi,October,Nov To March,March To April
1,Tangail,19.1,77.8,Danta,35.0,17.4,80,60,0.2376680551874049,0.9853590554627368,0.2891425920067071,15.85786136998762,0.3372243269537185,0.3450354583573826,0.1134446795190674,0.0943545620013329,0.2884951444889675,0.0846101019259625,805.8055421786479,5.6,13.712976026428093,2.147539713589821,35.4,44.25,1.2802407366591506,Optimal,Loamy,0.3094623800234095,0.2978036102334953,0.0600668264565305,Moderate,85.72,43.0,2.41,6.46,High Risk,28.57838722872316,5.0,Rabi,March,April To Aug,Sep
