Area,District,Avg Temp,Avg Humidity,Crop Name,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,EVI,LAI,FPAR,Soil_Moisture_mm,NDVI_Season_Mean,NDVI_Season_Max,NDVI_Season_Min,NDVI_Season_Std,NDVI_Season_Range,NDVI_Season_CV,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Sand,Silt,Bulk_Density,CN_Ratio,pH_Suitability,Dominant_Soil_Texture,sm_surface,sm_rootzone,Rootzone_Surface_Diff,Moisture_Ratio,Water_Availability_Cat,Rainfall,Heat_Stress_Days,Wind_Mean,Wind_Max,Rain_Temp_Ratio,Extreme_Heat_Risk,Is_Extreme_Heat,LST_C,is_extreme_Heat_Stress_Days,is_extreme_Wind_Max,Season,Transplant,Growth,Harvest,Yield
33,Natore,19.0,80.7,Malta,99,39.0,19.0,89.0,50.0,0.32764415548473236,0.9100208335510613,0.5714172793926846,25.411169585736577,0.42444661539017664,0.736030815420962,0.23511142417918227,0.16533957512790085,0.2335080699429294,0.5290034401576342,758.8477510292038,5.78,17.03016943400497,1.5267773937281983,34.77,18.73,46.5,1.2458946008453393,11.154323809065211,Optimal,Loamy,0.2526597672235911,0.2989509840308574,0.009818023326275759,1.183215623587197,Moderate,471.39,0.0,1.95,6.14,24.81,Low Risk,0,28.915728595866508,0,0,Kharif 1,June,June To August,August To September,3.0
993,Coxsbazar,18.6,90.0,Barbati,22570,21.0,15.0,90.0,71.0,0.448535553078622,1.0742330400367937,0.6009152693613534,25.56323755683556,0.4402018450506565,0.677432541705244,0.12853296593224436,0.18122567916903995,0.29997916557207577,0.39022056903112795,561.8505952010034,5.99,26.041141159792424,1.3882138492636455,31.89,19.76,48.35,1.2916680641875204,18.75873891735449,Optimal,Loamy,0.2689921030169441,0.29806420775414816,0.03896942765505417,1.1080779116232002,Moderate,2423.67,3.5,2.38,9.32,130.30483870967743,Low Risk,0,29.19268484603373,0,0,Kharif 2,September,Oct To Dec,December To April,22.729103726082577
13198,Joypurhat,29.2,72.6,Sugarcane,1,34.0,3.1,85.0,60.0,0.2867354388405365,0.6004100681482498,0.6070033127235639,25.398692549604647,0.37333001763159573,0.5718646927947361,0.10921678618890598,0.2753683658474587,0.34046885207085714,0.3187881137875746,774.7475563503391,5.72,17.02376782865794,2.2669756685347044,36.52,25.84,37.64,1.2323976815995017,7.50946208419675,Optimal,Loamy,0.31541706333017827,0.29259683568344613,-0.021809459377060567,0.9276506242059456,Moderate,783.3,0.0,2.24,6.23,26.825342465753423,Low Risk,0,29.592246409817108,0,0,Kharif 2,October,Nov To Aug,Aug To Sep,7.576905591756326e-05
32,Rangamati,24.9,80.6,Mug,265,26.0,17.6,84.0,59.0,0.3783193022109088,1.2600722873097128,0.5282586268951848,25.86068203088996,0.4729795246285702,0.7234604040441464,0.3186394582975599,0.1901231453722009,0.38760734265158925,0.3245077857161564,827.2018894432039,5.37,20.98211956980743,1.9968431260542343,38.11,22.34,39.55,1.2543953005671058,10.50764544096568,Acidic,Loamy,0.30025446161082786,0.27037406544601605,0.06250527578137971,0.9004830902278448,Optimal,1450.75,1.0,2.67,5.19,58.26305220883535,Low Risk,0,29.23555504644539,0,0,Kharif 2,February,March To May,May,8.28125
95,Joypurhat,28.5,73.0,Patal,499803,30.0,4.1,76.0,70.0,0.5410446096879786,2.204706355827127,0.5045424800382137,25.028861465693215,0.38663229996162946,0.5473243229474527,0.1472216080368311,0.15472521508448614,0.3555730713162114,0.6274332780577495,750.1982145364215,5.41,23.548606536074672,2.410171094195233,38.11,18.86,43.03,1.316454375967831,9.770512389261583,Acidic,Loamy,0.25625761937721653,0.6384894597550778,0.07215407854708211,2.491592099024412,Optimal,783.3,1.0,2.23,7.36,27.48421052631579,Low Risk,0,29.724681925107525,0,0,Kharif 2,August,Sep To Jan,Jan To March,5261.0842105263155
1067,Khulna,29.5,80.8,Kolmi Shak,332,31.0,17.5,85.0,78.0,0.35295490129797236,0.7557950302509936,0.42287305055482266,8.981747232824073,0.39860447709857916,0.45816142255416226,0.3863039158655093,0.04715865414628325,0.022018812465332147,0.11283451895844003,1117.228191102152,5.54,31.81278663877887,1.3113430659953766,32.96,28.61,38.43,1.3012604275827344,24.259697911035456,Optimal,Loamy,0.4828367972964277,0.20288583529361034,0.01618468030609587,0.4201954706634606,Optimal,485.51,0.0,0.74,2.99,16.457966101694915,Low Risk,0,26.245491744558226,0,0,Kharif 1,March,April To Aug,Sep To Oct,0.31115276476101217
364,Moulvibazar,28.4,67.7,Radish,14,37.0,24.0,72.0,66.0,0.12939948819660502,1.8308042138851368,0.5783975668881297,24.40001877103693,0.4030363146893349,0.5668959410384034,0.11879379840565477,0.26398370694244216,0.3926137771194973,0.4651189396151854,500.11477943083554,5.55,19.033004453233897,2.2918277994476166,31.9,29.07,39.03,1.3061153583824894,8.30472710812797,Optimal,Loamy,0.24189009477249046,0.3015543784854835,0.08798045499733409,1.2466586478834953,Moderate,1626.4,0.5,2.46,4.58,57.26760563380282,Low Risk,0,28.815550345768646,0,0,Kharif 2,October,Nov To Feb,March,0.038461538461538464
705,Thakurgaon,26.1,80.0,Pineapple,1004,30.0,9.6,85.0,59.0,0.2051460256694043,0.7272855639846462,0.45880313376879905,14.845067557005978,0.30843108238938394,0.30843108238938394,0.18903225106556137,0.12830380613949424,0.29897041109334344,0.3940167274914739,816.9243954806942,5.58,14.41820060625697,1.8363896115131164,28.56,30.46,40.98,1.2737569962363249,7.851384322729267,Optimal,Loamy,0.2604386585673282,0.3083516373625539,0.061070497104360605,1.1839703024842578,Optimal,1137.55,0.0,3.23,6.87,43.58429118773946,Low Risk,0,28.346748537433303,0,0,Kharif 2,September,Sep To May,June To Aug,1.424113475177305
714,Chattogram,20.6,78.1,Garlic,6455,42.0,8.7,85.0,50.0,0.4807679455958689,1.4304550379352212,0.5305420525113111,24.875816471643514,0.4492518140886059,0.6054333772495967,0.32057228901827667,0.14636038830778464,0.33664441550835483,0.38767327057901096,851.3913662160911,5.73,22.205844012138247,1.7754796112528057,36.57,22.5,40.93,1.2662840135083302,12.506955231363914,Optimal,Loamy,0.20782294228426887,0.3158771032817194,0.04145326810500978,1.519933746533381,Moderate,1450.75,0.0,2.3,7.38,70.4247572815534,Low Risk,0,29.97329358200269,0,0,Kharif 2,October,Nov To Jan,Feb,9.0406162464986
1084,Chandpur,11.5,73.0,Jamrul,1130,11.5,8.0,73.0,65.0,0.34001401119651636,0.6481627306960001,0.32676709952149346,11.78187493723775,0.2630797179217934,0.3200942421662648,0.19178273112864785,0.12118858065200067,0.0363095286446066,0.26553885753516837,933.9870710646738,6.08,14.183921349619224,1.7994237764518612,34.54,26.98,38.48,1.3195462462805552,7.882479677792941,Optimal,Loamy,0.49360841323105564,0.3593100665485419,-0.025440038844549102,0.7279253288990248,Optimal,1311.38,61.0,2.84,7.02,114.03304347826088,High Risk,1,28.599180771611046,1,0,Kharif 2,June,July To August,June To September,1.0424354243542435
29,Thakurgaon,22.0,80.5,Puishak,9324,24.7,22.0,90.0,66.0,0.38334244435276066,1.3668040847923955,0.5301310646291357,25.37087246790481,0.27129470950243934,0.3769920685584662,0.1668521944732736,0.1744606976972398,0.3384705281453131,0.45467394649077286,793.3171563063606,5.84,15.488300240746174,2.204937587780112,37.17,24.64,38.19,1.2959183634829092,7.024371268639623,Optimal,Loamy,0.11027579055843689,0.3316690247285949,-0.009672501987361679,3.0076322559015183,Moderate,1137.55,1.0,2.57,8.53,51.70681818181818,Low Risk,0,29.561043148473374,0,0,Kharif 2,August,Sep To Jan,Feb,321.51724137931035
277,Kushtia,24.0,75.0,Green Coconut,1728,24.0,23.1,86.0,75.0,0.2908665518902503,1.6357993934908248,0.428343631591682,10.26488025684686,0.4040294776769983,0.620157692351224,0.21567710776068327,0.02835981170543828,0.3636611957028276,0.3966398075523935,786.0809661132087,6.08,22.13302142671502,3.3740024117811296,31.58,31.44,36.98,1.3027241658627595,6.559871252442596,Optimal,Loamy,0.2090679333998709,0.8664360579907525,0.028203110099034652,4.1442800141596825,Optimal,638.57,0.5,0.93,4.07,26.607083333333335,Low Risk,0,28.381689215923817,0,0,Kharif 1,May,June To August,August To September,6.23826714801444
15,Pirojpur,21.2,76.4,Jute,1176,38.0,5.1,85.0,70.0,0.36862459912670315,1.8563725850254713,0.5521940206044144,24.813710316843693,0.3356001316469698,0.3356001316469698,0.1209072039919575,0.14410353450109448,0.37102838894541734,0.4661223864110364,743.0685547835536,5.88,16.079680075698594,1.5947363359289133,40.18,24.32,35.5,1.3115128542544388,10.082970904611882,Optimal,Clayey,0.3196775229074902,0.26505590656176886,0.06428699929927087,0.8291352615318908,Moderate,656.33,11.0,2.3,8.62,30.958962264150948,High Risk,0,27.101468190846532,0,0,Kharif 1,March,April To Aug,Sep,78.4
458,Khulna,25.3,72.6,Green Coconut,604,35.0,24.7,85.0,65.0,0.345379597440135,0.7884822836841721,0.2829100454709316,24.558784430988272,0.1992397789521304,0.1992397789521304,0.02510542039931937,0.14681973952077038,0.529088732604249,0.5854046705976925,958.1394187750439,5.65,21.238513652515273,3.3734173128484026,32.82,26.48,40.7,1.2327302006966099,6.295845335121664,Optimal,Loamy,0.2473236116205909,0.3181273578061918,0.018611099247515146,1.2862797681210398,Optimal,485.51,51.0,2.34,6.61,19.190118577075097,High Risk,1,30.600780595219838,1,0,Kharif 1,May,June To August,August To September,1.3187772925764192
4,Sylhet,25.1,71.3,Green Coconut,2551,29.0,19.8,84.0,60.0,0.24605127272382882,0.5849322691678016,0.44811309234529195,22.107125119868464,0.2703570408777131,0.2703570408777131,0.1109033569602231,0.15054490661531839,0.23364426409945374,1.0,1061.1072655991431,5.5,23.482342051585782,2.582204557060142,30.54,25.4,44.06,1.2545330707656233,9.093912404182491,Optimal,Loamy,0.3737757418028812,0.6800380537893599,-0.013361592029249903,1.8193745011627662,Optimal,2078.94,35.5,2.61,6.96,82.82629482071712,High Risk,0,29.979779097757227,0,0,Kharif 1,May,June To August,August To September,637.75
39,Kurigram,30.0,71.2,Kakrol,1221,30.0,20.6,85.0,48.0,0.2626945372711152,0.8694295246448073,0.4438594445809595,22.174002958239328,0.31223290020737127,0.3521349675433777,-0.03359498330157811,0.10642779342128472,0.30651115477038754,0.9966388442969595,1067.8715826920177,5.54,24.50127061174882,2.2836448683699557,31.01,33.65,35.34,1.2751123471121457,10.729019626084678,Optimal,Loamy,0.2895268826899548,0.22592922458035608,0.011131553365842956,0.7803393677342789,Optimal,1572.26,6.0,2.33,6.92,52.40866666666667,Moderate Risk,0,28.005149612758014,0,0,Kharif 1,April,May To July,July To Sep,31.307692307692307
13360,Munshiganj,23.0,71.0,Boro,1378,23.0,11.6,71.0,63.0,0.3570730275026479,1.2091354194437107,0.5132769993740011,13.770507804346327,0.44283029415334596,0.8381072994586085,0.08309227183515527,0.11718620092879328,0.24212875434500686,0.40958703730697577,805.2764754974919,5.55,20.490921617697364,1.6154372395237566,28.68,28.97,42.35,1.3162132922659158,12.684443020354196,Optimal,Loamy,0.29684822200758604,0.6781677119454612,0.04905697737061204,2.2845604644656774,Moderate,96.21,0.0,1.19,3.47,4.18304347826087,Low Risk,0,26.45508615600922,0,0,Rabi,November,Dec To March,April,0.1031437125748503
15,Bhola,24.0,77.6,Banana,1215,26.6,24.0,84.0,44.0,0.4640593387974371,1.404727801120364,0.5438167621268887,24.709280927824626,0.4967449256581088,0.5296122506577031,0.495907604171658,0.15042970426313276,0.3183045927924008,0.5830763126193735,752.2964008218886,5.42,14.528536324735093,1.3070037296254506,35.09,24.79,40.12,1.3210622024191945,11.115910379918006,Acidic,Loamy,0.23248068126231994,0.49071469095045495,0.036104069848232036,2.1107762085261452,Optimal,270.62,1.0,1.23,8.67,11.275833333333333,Low Risk,0,30.053758975988618,0,0,Rabi,January,Jan To Jan,Jan,81.0
469,Rangpur,29.8,70.5,Aus,18,35.0,19.5,85.0,60.0,0.35404198743516474,1.7504170502164473,0.5187995809171502,25.07031902600071,0.16605593084147824,0.502576586579592,0.10934197542322435,0.17145986663757135,0.33967394986990235,0.42928954624777377,701.6523174287464,5.74,21.287918345943183,1.9398416304934896,34.01,30.51,35.48,1.264155398792844,10.97404963957166,Optimal,Loamy,0.19121238666191676,0.2454295511150578,0.07033693568565728,1.2835442065215292,Moderate,1198.2,0.0,2.21,6.85,40.20805369127517,Moderate Risk,0,28.39916114214563,0,0,Kharif 1,March,April To July,Aug,0.03837953091684435
4,Sunamganj,25.1,86.1,Maize 1,1149,37.0,11.4,91.0,74.0,0.31998393939094694,0.7467580882922316,0.318588051177899,9.033865917086775,0.29418113526498646,0.3940625309735054,0.29418113526498646,0.09183894793360509,0.04845366721081541,0.681637529513567,910.1808538625137,5.67,22.270762843451287,2.1051992381217275,32.24,30.49,37.27,1.3189563742915718,10.57893354707909,Optimal,Loamy,0.2497187255674978,0.2563286845979309,0.0240940914480161,1.0264696170277645,Optimal,3216.48,18.0,2.56,6.83,128.14661354581673,Low Risk,0,29.079892945709627,0,0,Kharif 1,March,April To May,June To July,287.25
313,Barguna,25.4,80.3,Jhinga,190,34.0,17.4,90.0,69.0,0.33639937694850325,0.5407871895020231,0.4041800319007438,17.288549849742008,0.2538814852191031,0.6328608642377584,0.1449851324509499,0.08288969023776434,0.17675439712199306,0.044928651734123345,1253.242226799418,5.79,22.315087218172753,2.262550321653633,28.17,30.87,40.96,1.2937928209783534,9.862802610225835,Optimal,Loamy,0.3386185443711297,0.3144415304843488,0.006347677966382317,0.9286010341468994,Optimal,875.14,11.0,3.22,6.38,34.454330708661416,Low Risk,0,29.53405541827998,0,0,Kharif 1,April,May To June,June To Aug,0.6070287539936102
522,Sylhet,20.6,54.4,Danta Shak,615,26.0,11.7,80.0,45.0,0.3391476763194265,2.245853128431574,0.44292547944406324,7.737293055019226,0.39069706407133975,0.6900876217489861,0.26235866038510475,0.15319382053960506,0.12914338185612098,0.22729643750445092,834.3055151984619,5.55,19.893227738862496,3.2874848759099917,35.12,29.03,35.85,1.2396796368565823,6.051199774221304,Optimal,Loamy,0.16380569228000447,0.4878706233026491,0.0700535679966113,2.9783496318839635,Moderate,83.51,0.0,0.12,0.15,4.053883495145631,Low Risk,0,25.207313269209166,0,0,Rabi,March,April To Aug,Sep,1.1781609195402298
357,Jamalpur,23.5,67.2,Boro,409149,40.0,9.3,89.0,51.0,0.35683762459459084,0.8973996145188564,0.42443967886834627,10.39004124385274,0.5010382296019833,0.516085712574263,0.5010382296019833,0.1957016027475108,0.1279298350004747,0.3330034100687746,741.9082411677684,6.2,22.413874511345995,1.6821492904305602,38.08,26.35,35.57,1.296676701005647,13.324545353289645,Optimal,Loamy,0.1502471198700686,0.27681895068342377,0.03803283026924974,1.8424243401325264,Moderate,82.59,1.5,2.07,3.6,3.514468085106383,Low Risk,0,26.13989374625961,0,0,Rabi,November,Dec To March,April,1146.0756302521008
379,Chattogram,25.0,72.0,Sugarcane,1590,25.0,13.8,72.0,50.0,0.3945778630895015,1.0930287710516626,0.41679256250264884,13.344940949795166,0.4272197392473029,0.4272197392473029,0.2969958583567244,0.06588477207646723,0.19440956078306793,0.39296030399192994,786.588951917981,6.1,17.377372348386714,2.118860697980325,35.75,27.4,36.85,1.3131775192993722,8.201281171976355,Optimal,Loamy,0.10466437639692766,0.20440938122165034,0.06150805275594054,1.9529986061967366,Moderate,1450.75,0.0,1.45,5.2,58.03,Low Risk,0,25.562561327985005,0,0,Kharif 2,October,Nov To Aug,Aug To Sep,4.195250659630607
497,Rangamati,24.0,70.0,Sugarcane,14,24.0,2.8,70.0,65.0,0.48592726679537096,2.2430134095027494,0.6025354863685298,24.496470409013135,0.5494914314322177,0.5494914314322177,0.07935044894056102,0.23368031304669695,0.32822823820749714,0.4642388146361254,641.7300748584768,5.52,12.346379018630032,2.027509419528055,33.36,27.37,39.27,1.2967212372968875,6.089431151202201,Optimal,Loamy,0.29154317908181404,0.2767274200061592,0.027387205619477696,0.9491815959395257,Optimal,1450.75,0.0,1.44,19.23,60.447916666666664,Low Risk,0,28.606818279717967,0,1,Kharif 2,October,Nov To Aug,Aug To Sep,0.028169014084507043
182,Kushtia,26.7,79.0,Danta,3177,30.0,20.3,79.0,59.0,0.18808676429501164,1.3191199109927312,0.3753868153697825,25.110111374403733,0.2600887505865529,0.2600887505865529,0.20735954459380554,0.19824399681654628,0.3999370867626957,0.25590618546321897,598.993559926989,5.75,27.513582224355847,2.637039000419736,34.65,25.04,40.31,1.2883218857585288,10.433513580943067,Optimal,Loamy,0.39321440634808585,0.34128351227870224,-0.0091488423513682,0.8679323716755872,Optimal,91.4,0.0,2.28,7.96,3.423220973782772,High Risk,0,28.83584918797923,0,0,Rabi,March,April To Aug,Sep,17.456043956043956
483,Sherpur,23.8,91.0,Puishak,18,30.0,17.0,92.0,91.0,0.30050277017509863,1.0540648707799662,0.618975960223669,24.81840692398611,0.39320050883225804,0.6169283964529111,0.1911649243541697,0.13827074080028243,0.4217642458533176,0.5259873258303268,817.5410670777111,5.72,20.21737085140374,1.9367839933296622,31.52,26.2,42.28,1.2637435792328822,10.43862966703201,Optimal,Loamy,0.2180610016652113,0.3191467222298511,0.04599973640536319,1.4635662488601997,Optimal,1091.34,0.0,1.24,5.65,45.85462184873949,Low Risk,0,25.825576054471615,0,0,Kharif 2,August,Sep To Jan,Feb,0.037267080745341616
350,Manikganj,13.0,73.5,Taramind,251,13.0,9.8,84.0,61.0,0.3660684661953214,1.1387231241465412,0.5326165342444114,19.861277781139556,0.3743345847364889,0.5278250702052463,0.18979670182947583,0.16583221215803237,0.33660785839597146,0.6260334738479102,860.9274496797563,5.71,19.77988528951849,1.5366528815106593,39.73,30.37,29.9,1.2979241274181943,12.872058177558744,Optimal,Loamy,0.24811367129617873,0.28166398208697485,-0.015523021448312802,1.1352215321933887,Optimal,841.36,56.0,2.28,6.86,64.72,High Risk,1,29.335907752447735,1,0,Kharif 1,February,March To April,February To May,0.7171428571428572
131,Rajshahi,13.7,80.6,Radish,207523,39.0,11.5,90.0,61.0,0.27910887520198735,1.0825777423389567,0.5210286570744501,16.76651106036912,0.2574097222450731,0.2711345399300884,0.15055480648497993,0.03408346005230864,0.31306659038834594,0.2601678857602329,803.173025680981,5.35,21.75790902340435,1.8658010468221198,38.13,24.35,37.52,1.295505869289819,11.661430386944513,Acidic,Loamy,0.12281273017471073,0.3117753454583616,0.05569468511332561,2.5386240092117225,Moderate,772.89,1.5,2.45,2.9,56.41532846715329,Low Risk,0,29.560477079744402,0,0,Kharif 2,October,Nov To Feb,March,1584.145038167939
325,Tangail,24.0,72.0,Laushak,513,24.0,18.4,72.0,47.0,0.2872974604690419,1.1491577331758125,0.5137597308878324,9.242925416181613,0.41936604311503556,0.45048134230084536,0.39002871850127596,0.06230250981329762,0.021759409951113542,0.23215484310315732,763.112473323406,5.36,16.597579074655396,1.6646494947078594,32.45,26.25,41.3,1.2509239247985826,9.970614911680382,Acidic,Loamy,0.26739980414236614,0.28870222806259704,0.038683304316636746,1.0796650692716636,Optimal,85.72,0.0,1.03,2.72,3.5716666666666668,Low Risk,0,23.81911459849867,0,0,Rabi,September,Oct To Nov,Nov To Feb,1.5784615384615384
37,Dhaka,20.9,59.4,Boroi,5072,25.0,14.4,70.0,45.0,0.2855793389808547,1.2321856076330475,0.4974929863257185,10.800322187837402,0.36441217524433217,0.5254658953420495,0.2305737332013442,0.03244660456430274,0.31659250410821255,0.23485331452332658,714.394897440067,5.66,27.438805472152076,1.698772714954806,36.96,24.6,38.44,1.2408394611955953,16.152134556082775,Optimal,Loamy,0.19107574379938272,0.29558853664832435,0.06736673764574327,1.546970488094362,Optimal,82.23,0.5,1.03,4.06,3.934449760765551,Low Risk,0,23.819528398797406,0,0,Rabi,August,December To February,February To March,137.0810810810811
2402,Gaibandha,27.7,68.0,Cucumber,606,41.0,12.1,68.0,61.0,0.28449966487066985,1.2091583138130249,0.6073355823983869,25.88874920219824,0.4635132928040393,0.575770517622771,0.22432078023058633,0.18830253761880256,0.17645242721458954,0.3884885938671291,724.4316884736124,5.59,20.50562033545588,1.7386365145734157,33.86,29.92,36.22,1.3120397244459752,11.794081260560118,Optimal,Loamy,0.2510381736593097,0.25290849830190193,0.03491799046600386,1.0074503595024178,Moderate,1091.34,0.0,2.45,7.86,39.3985559566787,Low Risk,0,29.673232738455262,0,0,Kharif 2,September,Nov To March,March To Jun,0.25228975853455454
623,Habiganj,28.1,71.0,Black Berry,500,30.0,5.5,71.0,66.0,0.4337279305606345,2.367966980506151,0.5891251907856679,25.254001165959696,0.4258089878431247,0.7382962622682673,0.0867733408853277,0.21964356058253123,0.5009099346872621,0.30406483024157366,660.827775666808,5.97,13.802997014387842,2.1025509004846867,32.35,27.4,40.25,1.2964919443501888,6.564881264565786,Optimal,Loamy,0.231046962010997,0.2714623020802893,0.08057345027947033,1.174922620568232,Optimal,1599.93,0.0,4.52,24.1,56.93701067615658,Low Risk,0,29.431126757232583,0,1,Kharif 2,June,July To August,June To September,0.8025682182985554
405,Feni,26.0,75.7,Lady’S Finger,254,26.0,14.9,85.0,49.0,0.30725096693120135,0.9310822511547406,0.5325057234165089,13.175991764840528,0.37899787492627335,0.4339036114684363,0.2820988800252344,0.23616204631057144,0.10536979679171732,0.441717822420233,1042.443049459152,5.74,19.74934734096378,1.9084121095854711,39.41,23.17,37.42,1.280704171170496,10.348575782855184,Optimal,Loamy,0.23339061646900122,0.329954369252086,0.06339967321191621,1.4137430812087095,Moderate,1134.36,0.0,1.5,3.67,43.629230769230766,Low Risk,0,25.532651859948757,0,0,Kharif 1,April,May To June,June To Sep,0.6271604938271605
32,Brahmanbaria,25.6,71.0,Green Papaya,684,29.0,19.5,95.0,71.0,0.2948584907497454,0.8435730268087576,0.555021393602051,21.99507429232957,0.2484766953524077,0.2484766953524077,0.14388806891542194,0.12662761887706303,0.24852747142657472,0.37642116974732315,1035.893670093263,5.78,21.75262310265429,2.639183605753881,30.54,28.34,41.12,1.2666643674099278,8.24217877650868,Optimal,Loamy,0.3649319897173688,0.40382228906825746,0.08443917839729359,1.1065686222274136,Optimal,1184.34,1.0,2.47,5.83,46.26328124999999,High Risk,0,27.928459256153836,0,0,Kharif 1,June,June To August,August To September,21.375
378,Khagrachari,26.4,86.2,Cauliflower,312,37.0,26.4,90.0,69.0,0.35857457605123705,1.6430416209603278,0.5697817943727908,24.805011916145578,0.4637297145048278,0.6156234511169374,0.26081185406150414,0.15166918247360175,0.40363250182736954,0.33060617809478976,795.8574763193644,5.59,31.239577159151477,1.8444593333357562,30.69,31.73,37.58,1.2484028035223353,16.936983426278005,Optimal,Loamy,0.2821687915460687,0.28563854801958255,0.007472935261237601,1.0122967407362884,Optimal,1337.03,0.0,2.06,8.19,50.64507575757576,Low Risk,0,29.41318907405016,0,0,Kharif 2,September,Nov To Jan,Feb,0.8253968253968254
7,Chuadanga,24.6,75.8,Betelnut,621,38.0,23.7,89.0,59.0,0.3766343271790908,1.7047410332265271,0.4545643026743289,24.388822841640124,0.16544085235766715,0.5006367633475192,0.11952603791508148,0.1140532216174358,0.3338185583288519,0.6657772030484624,1032.1495210205267,5.97,22.919141841021585,1.8930200756765503,37.83,14.72,47.45,1.2820788691475098,12.10718371955483,Optimal,Loamy,0.15063928799876258,0.25694613732653215,-0.010889417128920088,1.7057046720019204,Moderate,774.47,49.5,2.64,6.65,31.48252032520325,High Risk,1,29.91196260904706,1,0,Kharif 2,July,Aug To Jan,Jan To March,88.71428571428571
2449,Barishal,28.5,76.2,Kakrol,3827,37.0,28.5,84.0,50.0,0.36054875908525835,0.9867679743176985,0.4858931026291126,10.319518096147739,0.30101612793511906,0.5712980734304027,0.29584334873487506,0.16770431369209854,0.11796027615781707,0.31905381761350154,835.1528291746015,5.33,23.607616361939435,1.68181849326387,39.54,19.8,40.66,1.3111031106820399,14.036958480653063,Acidic,Loamy,0.2535357637815829,0.34929556757719415,0.024390752240985452,1.3776974197537941,Moderate,1000.13,0.0,1.37,2.66,35.09228070175438,Low Risk,0,26.670270191271236,0,0,Kharif 1,April,May To July,July To Sep,1.5626786443446306
37,Moulvibazar,27.0,60.0,Patal,3538,27.3,23.0,74.0,60.0,0.30303407166351193,1.3502387988031381,0.5301633804712536,12.579240281327596,0.4554546585552452,0.4554546585552452,0.27031115798041694,0.09268336383464192,0.24383960084520517,0.4724149834851122,705.5801386856381,5.74,21.784869819696866,1.5776951168069944,31.67,28.86,39.47,1.299325580408809,13.808035270962872,Optimal,Loamy,0.31557177709770784,0.31649051885109486,0.059559455469687356,1.0029113558944867,Moderate,1626.4,0.0,1.68,2.9,60.23703703703704,Low Risk,0,27.756538223102286,0,0,Kharif 2,August,Sep To Jan,Jan To March,95.62162162162163
177,Dhaka,29.0,79.9,Ginger,5541,32.0,15.0,90.0,48.0,0.2829598001692022,1.0243607786918503,0.48242724560393924,11.129217362852998,0.286097705303956,0.286097705303956,0.2492820155508341,0.15646098654602736,0.0024037161552651898,0.3031120499804525,776.610662460548,6.17,17.09979791197053,1.6499112469850514,35.41,26.28,38.31,1.296786430761345,10.364071366394812,Optimal,Loamy,0.22706021062156173,0.32498275943518806,0.06660180082194876,1.4312624767922573,Moderate,82.23,0.0,0.92,3.77,2.8355172413793106,Low Risk,0,23.763431958432005,0,0,Rabi,October,Nov To March,March To April,31.305084745762713
123,Habiganj,27.0,73.8,Ripe Papaya,454,30.0,20.1,89.0,59.0,0.46549340784564186,1.550069218666492,0.33593884134149876,16.00863482706076,0.17197745867963077,0.3992912034603937,0.13008550683715653,0.1634688976253564,0.32122439842621375,0.4616641659664738,1056.09568994382,5.43,26.123674968002444,1.9398809559112933,32.79,23.83,43.38,1.3078822993468837,13.466638191584487,Acidic,Loamy,0.29405660094331426,0.281544533493051,0.0029256634222969216,0.9574501391564569,Optimal,2073.38,44.0,2.33,6.6,76.79185185185186,High Risk,1,29.82314916851803,1,0,Kharif 1,April,April To May,April To May,3.6910569105691056
535,Chandpur,25.5,73.4,Pumpkin,230,31.0,9.6,85.0,60.0,0.2286740440829249,0.9449096466717826,0.4835305063078353,12.085468986081464,0.46747024236704976,0.46747024236704976,0.2001229037449472,0.14938261539036957,0.18591781069610835,0.10844822246615035,1003.6486338603202,5.66,24.581646325578582,2.11349551305714,30.1,32.65,37.25,1.2464664190589825,11.630801283330664,Optimal,Loamy,0.3889186092243442,0.268413247211505,0.028221569870397912,0.6901527487893315,Optimal,130.03,0.0,1.61,3.36,5.09921568627451,Low Risk,0,24.936170461857838,0,0,Rabi,September,Oct To Nov,Nov To Feb,0.42990654205607476
900,Dhaka,24.2,77.0,Boro,2822,32.0,8.6,85.0,77.0,0.3443028381172744,0.867445071323707,0.5329968667648195,11.22165372983422,0.3564404224027653,0.45463119550315645,0.3043264755212289,0.08722765303956945,0.15359404329959692,0.29572174500366905,792.7534805276365,5.38,20.246477208953934,2.5453450600271927,35.28,29.8,34.92,1.3149084888114484,7.9543153212938575,Acidic,Loamy,0.3275120722962568,0.2990369946109815,0.2789008849696266,0.9130564028201145,Optimal,82.23,0.0,1.27,3.2,3.397933884297521,Low Risk,0,26.169999838582747,0,0,Rabi,November,Dec To March,April,3.1355555555555554
5,Chuadanga,29.2,85.0,Sugarcane,390,37.0,17.8,85.0,70.0,0.3556931724675462,1.2987077353744543,0.6141486553487324,24.97687738201764,0.230215352192267,0.5403847755826562,0.15473034209854694,0.21044526813499562,0.31468043538147844,0.6017767781065689,842.7416095031921,5.45,18.24937414034884,2.0267342447052545,35.08,29.27,35.65,1.3195794077203735,9.004325154136243,Acidic,Loamy,0.3338668437072537,0.26295547256031787,0.042726816905751426,0.7876058300382968,Optimal,774.47,39.5,2.21,6.1,26.522945205479452,High Risk,0,28.764665391298465,0,0,Kharif 2,October,Nov To Aug,Aug To Sep,78.0
