util_practice_desc,year,load_time,state_alpha,county_ansi,reference_period_desc,state_ansi,state_name,domain_desc,sector_desc,asd_desc,county_name,region_desc,end_code,class_desc,location_desc,agg_level_desc,prodn_practice_desc,domaincat_desc,Value,unit_desc,asd_code,freq_desc,group_desc,week_ending,zip_5,statisticcat_desc,begin_code,county_code,congr_district_code,watershed_code,CV (%),country_code,country_name,short_desc,watershed_desc,source_desc,state_fips_code,commodity_desc
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,049,YEAR,19,IOWA,TOTAL,CROPS,CENTRAL,DALLAS,,00,ALL CLASSES,"IOWA, CENTRAL, DALLAS",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,52.2,BU / ACRE,50,ANNUAL,FIELD CROPS,,,YIELD,00,049,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,075,YEAR,19,IOWA,TOTAL,CROPS,CENTRAL,GRUNDY,,00,ALL CLASSES,"IOWA, CENTRAL, GRUNDY",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,59.8,BU / ACRE,50,ANNUAL,FIELD CROPS,,,YIELD,00,075,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,079,YEAR,19,IOWA,TOTAL,CROPS,CENTRAL,HAMILTON,,00,ALL CLASSES,"IOWA, CENTRAL, HAMILTON",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,52.5,BU / ACRE,50,ANNUAL,FIELD CROPS,,,YIELD,00,079,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,083,YEAR,19,IOWA,TOTAL,CROPS,CENTRAL,HARDIN,,00,ALL CLASSES,"IOWA, CENTRAL, HARDIN",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,56.6,BU / ACRE,50,ANNUAL,FIELD CROPS,,,YIELD,00,083,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,099,YEAR,19,IOWA,TOTAL,CROPS,CENTRAL,JASPER,,00,ALL CLASSES,"IOWA, CENTRAL, JASPER",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,54.6,BU / ACRE,50,ANNUAL,FIELD CROPS,,,YIELD,00,099,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,127,YEAR,19,IOWA,TOTAL,CROPS,CENTRAL,MARSHALL,,00,ALL CLASSES,"IOWA, CENTRAL, MARSHALL",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,57,BU / ACRE,50,ANNUAL,FIELD CROPS,,,YIELD,00,127,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,153,YEAR,19,IOWA,TOTAL,CROPS,CENTRAL,POLK,,00,ALL CLASSES,"IOWA, CENTRAL, POLK",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,52.8,BU / ACRE,50,ANNUAL,FIELD CROPS,,,YIELD,00,153,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,157,YEAR,19,IOWA,TOTAL,CROPS,CENTRAL,POWESHIEK,,00,ALL CLASSES,"IOWA, CENTRAL, POWESHIEK",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,56.5,BU / ACRE,50,ANNUAL,FIELD CROPS,,,YIELD,00,157,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,169,YEAR,19,IOWA,TOTAL,CROPS,CENTRAL,STORY,,00,ALL CLASSES,"IOWA, CENTRAL, STORY",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,51.7,BU / ACRE,50,ANNUAL,FIELD CROPS,,,YIELD,00,169,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,171,YEAR,19,IOWA,TOTAL,CROPS,CENTRAL,TAMA,,00,ALL CLASSES,"IOWA, CENTRAL, TAMA",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,57.9,BU / ACRE,50,ANNUAL,FIELD CROPS,,,YIELD,00,171,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,187,YEAR,19,IOWA,TOTAL,CROPS,CENTRAL,WEBSTER,,00,ALL CLASSES,"IOWA, CENTRAL, WEBSTER",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,51.9,BU / ACRE,50,ANNUAL,FIELD CROPS,,,YIELD,00,187,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,011,YEAR,19,IOWA,TOTAL,CROPS,EAST CENTRAL,BENTON,,00,ALL CLASSES,"IOWA, EAST CENTRAL, BENTON",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,57.3,BU / ACRE,60,ANNUAL,FIELD CROPS,,,YIELD,00,011,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,031,YEAR,19,IOWA,TOTAL,CROPS,EAST CENTRAL,CEDAR,,00,ALL CLASSES,"IOWA, EAST CENTRAL, CEDAR",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,62.4,BU / ACRE,60,ANNUAL,FIELD CROPS,,,YIELD,00,031,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,045,YEAR,19,IOWA,TOTAL,CROPS,EAST CENTRAL,CLINTON,,00,ALL CLASSES,"IOWA, EAST CENTRAL, CLINTON",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,61.7,BU / ACRE,60,ANNUAL,FIELD CROPS,,,YIELD,00,045,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,095,YEAR,19,IOWA,TOTAL,CROPS,EAST CENTRAL,IOWA,,00,ALL CLASSES,"IOWA, EAST CENTRAL, IOWA",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,55,BU / ACRE,60,ANNUAL,FIELD CROPS,,,YIELD,00,095,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,097,YEAR,19,IOWA,TOTAL,CROPS,EAST CENTRAL,JACKSON,,00,ALL CLASSES,"IOWA, EAST CENTRAL, JACKSON",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,56.6,BU / ACRE,60,ANNUAL,FIELD CROPS,,,YIELD,00,097,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,103,YEAR,19,IOWA,TOTAL,CROPS,EAST CENTRAL,JOHNSON,,00,ALL CLASSES,"IOWA, EAST CENTRAL, JOHNSON",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,55.2,BU / ACRE,60,ANNUAL,FIELD CROPS,,,YIELD,00,103,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,105,YEAR,19,IOWA,TOTAL,CROPS,EAST CENTRAL,JONES,,00,ALL CLASSES,"IOWA, EAST CENTRAL, JONES",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,60.4,BU / ACRE,60,ANNUAL,FIELD CROPS,,,YIELD,00,105,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,113,YEAR,19,IOWA,TOTAL,CROPS,EAST CENTRAL,LINN,,00,ALL CLASSES,"IOWA, EAST CENTRAL, LINN",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,57.1,BU / ACRE,60,ANNUAL,FIELD CROPS,,,YIELD,00,113,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,139,YEAR,19,IOWA,TOTAL,CROPS,EAST CENTRAL,MUSCATINE,,00,ALL CLASSES,"IOWA, EAST CENTRAL, MUSCATINE",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,56.7,BU / ACRE,60,ANNUAL,FIELD CROPS,,,YIELD,00,139,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,163,YEAR,19,IOWA,TOTAL,CROPS,EAST CENTRAL,SCOTT,,00,ALL CLASSES,"IOWA, EAST CENTRAL, SCOTT",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,64,BU / ACRE,60,ANNUAL,FIELD CROPS,,,YIELD,00,163,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,001,YEAR,19,IOWA,TOTAL,CROPS,SOUTHWEST,ADAIR,,00,ALL CLASSES,"IOWA, SOUTHWEST, ADAIR",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,50.3,BU / ACRE,70,ANNUAL,FIELD CROPS,,,YIELD,00,001,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,003,YEAR,19,IOWA,TOTAL,CROPS,SOUTHWEST,ADAMS,,00,ALL CLASSES,"IOWA, SOUTHWEST, ADAMS",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,46.9,BU / ACRE,70,ANNUAL,FIELD CROPS,,,YIELD,00,003,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,029,YEAR,19,IOWA,TOTAL,CROPS,SOUTHWEST,CASS,,00,ALL CLASSES,"IOWA, SOUTHWEST, CASS",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,52.4,BU / ACRE,70,ANNUAL,FIELD CROPS,,,YIELD,00,029,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,071,YEAR,19,IOWA,TOTAL,CROPS,SOUTHWEST,FREMONT,,00,ALL CLASSES,"IOWA, SOUTHWEST, FREMONT",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,45.1,BU / ACRE,70,ANNUAL,FIELD CROPS,,,YIELD,00,071,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,129,YEAR,19,IOWA,TOTAL,CROPS,SOUTHWEST,MILLS,,00,ALL CLASSES,"IOWA, SOUTHWEST, MILLS",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,45.4,BU / ACRE,70,ANNUAL,FIELD CROPS,,,YIELD,00,129,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,137,YEAR,19,IOWA,TOTAL,CROPS,SOUTHWEST,MONTGOMERY,,00,ALL CLASSES,"IOWA, SOUTHWEST, MONTGOMERY",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,45.9,BU / ACRE,70,ANNUAL,FIELD CROPS,,,YIELD,00,137,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,145,YEAR,19,IOWA,TOTAL,CROPS,SOUTHWEST,PAGE,,00,ALL CLASSES,"IOWA, SOUTHWEST, PAGE",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,37.8,BU / ACRE,70,ANNUAL,FIELD CROPS,,,YIELD,00,145,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,155,YEAR,19,IOWA,TOTAL,CROPS,SOUTHWEST,POTTAWATTAMIE,,00,ALL CLASSES,"IOWA, SOUTHWEST, POTTAWATTAMIE",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,52.6,BU / ACRE,70,ANNUAL,FIELD CROPS,,,YIELD,00,155,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,173,YEAR,19,IOWA,TOTAL,CROPS,SOUTHWEST,TAYLOR,,00,ALL CLASSES,"IOWA, SOUTHWEST, TAYLOR",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,38.6,BU / ACRE,70,ANNUAL,FIELD CROPS,,,YIELD,00,173,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,007,YEAR,19,IOWA,TOTAL,CROPS,SOUTH CENTRAL,APPANOOSE,,00,ALL CLASSES,"IOWA, SOUTH CENTRAL, APPANOOSE",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,43.1,BU / ACRE,80,ANNUAL,FIELD CROPS,,,YIELD,00,007,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,039,YEAR,19,IOWA,TOTAL,CROPS,SOUTH CENTRAL,CLARKE,,00,ALL CLASSES,"IOWA, SOUTH CENTRAL, CLARKE",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,41.1,BU / ACRE,80,ANNUAL,FIELD CROPS,,,YIELD,00,039,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,053,YEAR,19,IOWA,TOTAL,CROPS,SOUTH CENTRAL,DECATUR,,00,ALL CLASSES,"IOWA, SOUTH CENTRAL, DECATUR",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,43.7,BU / ACRE,80,ANNUAL,FIELD CROPS,,,YIELD,00,053,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,117,YEAR,19,IOWA,TOTAL,CROPS,SOUTH CENTRAL,LUCAS,,00,ALL CLASSES,"IOWA, SOUTH CENTRAL, LUCAS",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,43.1,BU / ACRE,80,ANNUAL,FIELD CROPS,,,YIELD,00,117,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,121,YEAR,19,IOWA,TOTAL,CROPS,SOUTH CENTRAL,MADISON,,00,ALL CLASSES,"IOWA, SOUTH CENTRAL, MADISON",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,46.5,BU / ACRE,80,ANNUAL,FIELD CROPS,,,YIELD,00,121,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,125,YEAR,19,IOWA,TOTAL,CROPS,SOUTH CENTRAL,MARION,,00,ALL CLASSES,"IOWA, SOUTH CENTRAL, MARION",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,48.8,BU / ACRE,80,ANNUAL,FIELD CROPS,,,YIELD,00,125,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,135,YEAR,19,IOWA,TOTAL,CROPS,SOUTH CENTRAL,MONROE,,00,ALL CLASSES,"IOWA, SOUTH CENTRAL, MONROE",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,42.4,BU / ACRE,80,ANNUAL,FIELD CROPS,,,YIELD,00,135,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,159,YEAR,19,IOWA,TOTAL,CROPS,SOUTH CENTRAL,RINGGOLD,,00,ALL CLASSES,"IOWA, SOUTH CENTRAL, RINGGOLD",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,43.7,BU / ACRE,80,ANNUAL,FIELD CROPS,,,YIELD,00,159,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,175,YEAR,19,IOWA,TOTAL,CROPS,SOUTH CENTRAL,UNION,,00,ALL CLASSES,"IOWA, SOUTH CENTRAL, UNION",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,53,BU / ACRE,80,ANNUAL,FIELD CROPS,,,YIELD,00,175,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,181,YEAR,19,IOWA,TOTAL,CROPS,SOUTH CENTRAL,WARREN,,00,ALL CLASSES,"IOWA, SOUTH CENTRAL, WARREN",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,45.5,BU / ACRE,80,ANNUAL,FIELD CROPS,,,YIELD,00,181,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,185,YEAR,19,IOWA,TOTAL,CROPS,SOUTH CENTRAL,WAYNE,,00,ALL CLASSES,"IOWA, SOUTH CENTRAL, WAYNE",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,45.1,BU / ACRE,80,ANNUAL,FIELD CROPS,,,YIELD,00,185,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,051,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,DAVIS,,00,ALL CLASSES,"IOWA, SOUTHEAST, DAVIS",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,32.8,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,051,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,057,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,DES MOINES,,00,ALL CLASSES,"IOWA, SOUTHEAST, DES MOINES",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,52.5,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,057,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,087,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,HENRY,,00,ALL CLASSES,"IOWA, SOUTHEAST, HENRY",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,44.5,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,087,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,101,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,JEFFERSON,,00,ALL CLASSES,"IOWA, SOUTHEAST, JEFFERSON",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,41.9,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,101,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,107,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,KEOKUK,,00,ALL CLASSES,"IOWA, SOUTHEAST, KEOKUK",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,50.6,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,107,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,111,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,LEE,,00,ALL CLASSES,"IOWA, SOUTHEAST, LEE",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,40.6,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,111,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,115,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,LOUISA,,00,ALL CLASSES,"IOWA, SOUTHEAST, LOUISA",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,51.1,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,115,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,123,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,MAHASKA,,00,ALL CLASSES,"IOWA, SOUTHEAST, MAHASKA",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,52.7,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,123,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,177,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,VAN BUREN,,00,ALL CLASSES,"IOWA, SOUTHEAST, VAN BUREN",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,35.2,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,177,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,179,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,WAPELLO,,00,ALL CLASSES,"IOWA, SOUTHEAST, WAPELLO",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,42.6,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,179,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,183,YEAR,19,IOWA,TOTAL,CROPS,SOUTHEAST,WASHINGTON,,00,ALL CLASSES,"IOWA, SOUTHEAST, WASHINGTON",COUNTY,ALL PRODUCTION PRACTICES,NOT SPECIFIED,55.5,BU / ACRE,90,ANNUAL,FIELD CROPS,,,YIELD,00,183,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2015-06-03 15:08:31.000,IA,,YEAR,19,IOWA,TOTAL,CROPS,,,,00,ALL CLASSES,IOWA,STATE,ALL PRODUCTION PRACTICES,NOT SPECIFIED,51.5,BU / ACRE,,ANNUAL,FIELD CROPS,,,YIELD,00,,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2012-01-01 00:00:00.000,IA,,YEAR - AUG FORECAST,19,IOWA,TOTAL,CROPS,,,,00,ALL CLASSES,IOWA,STATE,ALL PRODUCTION PRACTICES,NOT SPECIFIED,52,BU / ACRE,,ANNUAL,FIELD CROPS,,,YIELD,00,,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
ALL UTILIZATION PRACTICES,2011,2012-01-01 00:00:00.000,IA,,YEAR - NOV FORECAST,19,IOWA,TOTAL,CROPS,,,,00,ALL CLASSES,IOWA,STATE,ALL PRODUCTION PRACTICES,NOT SPECIFIED,50.5,BU / ACRE,,ANNUAL,FIELD CROPS,,,YIELD,00,,,00000000,,9000,UNITED STATES,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",,SURVEY,19,SOYBEANS
