Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,Avg_Salinity_Index
114,2.631578947,Magura,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,300,27,24.0,85,90,760.7261235554363
305,5.704918033,Manikganj,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,1740,27,24.0,85,90,822.7170520904577
238,3.054621849,Meherpur,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,727,27,24.0,85,90,831.1397555576286
192,1.90625,Moulvibazar,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,366,27,24.0,85,90,687.8283992225483
522,1.068965517,Munshiganj,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,558,27,24.0,85,90,725.5828241750812
1166,2.20754717,Mymensingh,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,2574,27,24.0,85,90,762.4059923605058
1600,2.3975,Naogaon,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,3836,27,24.0,85,90,852.6830670980565
207,2.937198068,Narail,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,608,27,24.0,85,90,697.2327337599921
232,1.271551724,Narayanganj,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,295,27,24.0,85,90,754.2832102206442
317,2.123028391,Narsingdi,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,673,27,24.0,85,90,603.3877938214284
456,1.890350877,Natore,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,862,27,24.0,85,90,736.2556354100011
255,2.02745098,Netrokona,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,517,27,24.0,85,90,753.6723847278678
290,2.85862069,Nilphamari,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,829,27,24.0,85,90,871.4976966085044
213,1.535211268,Noakhali,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,327,27,24.0,85,90,760.6247402542456
813,1.6900369,Pabna,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,1374,27,24.0,85,90,856.0449563915972
461,2.830802603,Panchagar,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,1305,27,24.0,85,90,921.679974999059
139,1.690647482,Patuakhali,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,235,27,24.0,85,90,811.6899980984145
417,1.980815348,Pirojpur,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,826,27,24.0,85,90,643.6199539756535
329,1.872340426,Rajbari,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,616,27,24.0,85,90,810.0591390529381
872,2.591743119,Rajshahi,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,2260,27,24.0,85,90,853.6588586730844
519,1.518304432,Rangamati,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,788,27,24.0,85,90,510.5786573883587
932,2.001072961,Rangpur,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,1865,27,24.0,85,90,941.3737150888076
197,2.705583756,Satkhira,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,533,27,24.0,85,90,635.7174659275661
314,3.812101911,Shariatpur,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,1197,27,24.0,85,90,767.3770190351454
269,2.780669145,Sherpur,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,748,27,24.0,85,90,747.9250880594643
324,2.163580247,Sirajganj,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,701,27,24.0,85,90,939.45322666773
221,1.787330317,Sunamganj,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,395,27,24.0,85,90,707.4468735394969
349,1.303724928,Sylhet,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,455,27,24.0,85,90,712.108421751585
497,1.883299799,Tangail,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,936,27,24.0,85,90,776.4935406679808
470,1.531914894,Thakurgaon,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,720,27,24.0,85,90,830.8890306064766
51,0.5294117647,Bagerhat,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,27,35,20.0,80,100,883.0219275597883
105,1.238095238,Bandarban,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,130,35,20.0,80,100,871.774566824814
23,1.695652174,Barguna,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,39,35,20.0,80,100,1012.5961121273995
228,1.157894737,Barishal,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,264,35,20.0,80,100,959.5129638614181
171,1.421052632,Bhola,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,243,35,20.0,80,100,925.6032514459698
53,3.018867925,Bogura,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,160,35,20.0,80,100,1086.6998506354364
151,2.437086093,Brahmanbaria,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,368,35,20.0,80,100,799.0592515618822
71,1.901408451,Chandpur,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,135,35,20.0,80,100,984.9698542041727
6,0.6666666667,Chapai Nawabganj,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,4,35,20.0,80,100,1022.1396450060806
143,1.566433566,Chattogram,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,224,35,20.0,80,100,946.2680070309598
71,2.549295775,Chuadanga,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,181,35,20.0,80,100,795.207891150735
81,2.790123457,CoxsBazar,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,226,35,20.0,80,100,910.2371214032943
236,3.279661017,Cumilla,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,774,35,20.0,80,100,913.0022692592432
133,2.887218045,Dhaka,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,384,35,20.0,80,100,1029.2200406180193
106,1.273584906,Dinajpur,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,135,35,20.0,80,100,805.8388926455632
137,2.854014599,Faridpur,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,391,35,20.0,80,100,1023.3760261528228
42,2.357142857,Feni,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,99,35,20.0,80,100,1211.038877783889
84,1.845238095,Gaibandha,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,155,35,20.0,80,100,1182.3209464304657
37,1.189189189,Gazipur,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,44,35,20.0,80,100,967.6076764862764
60,1.283333333,Gopalganj,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,77,35,20.0,80,100,878.6298459145404
35,1.085714286,Habiganj,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,38,35,20.0,80,100,850.8114946123005
190,1.742105263,Jamalpur,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,331,35,20.0,80,100,1146.2616866680135
0,#DIV/0!,Jashore,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,0,35,20.0,80,100,922.2913247375768
103,1.203883495,Jhallokati,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,124,35,20.0,80,100,808.2878616013272
57,1.333333333,Jhenaidah,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,76,35,20.0,80,100,766.1341203091142
59,1.86440678,Joypurhat,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,110,35,20.0,80,100,982.3190881122629
205,1.687804878,Khagrachari,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,346,35,20.0,80,100,845.5260138827657
29,1.103448276,Khulna,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,32,35,20.0,80,100,976.7470073138253
11,2.272727273,Kishoreganj,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,25,35,20.0,80,100,905.4467354045564
154,1.597402597,Kurigram,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,246,35,20.0,80,100,969.6510007084167
0,#DIV/0!,Kushtia,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,0,35,20.0,80,100,930.2543662062332
138,2.847826087,Lakshmipur,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,393,35,20.0,80,100,933.014460022504
96,1.864583333,Lalmonirhat,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,179,35,20.0,80,100,847.766359646961
41,1.487804878,Madaripur,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,61,35,20.0,80,100,1095.3046972217842
12,1.083333333,Magura,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,13,35,20.0,80,100,924.633053171217
0,#DIV/0!,Manikganj,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,0,35,20.0,80,100,1145.4885094279275
24,2.708333333,Meherpur,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,65,35,20.0,80,100,836.4072965637137
68,0.9411764706,Moulvibazar,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,64,35,20.0,80,100,771.5383544087591
52,1.480769231,Munshiganj,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,77,35,20.0,80,100,1017.2962471629957
238,2.571428571,Mymensingh,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,612,35,20.0,80,100,902.6254778032317
61,2.295081967,Naogaon,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,140,35,20.0,80,100,1078.3431185309885
37,1.108108108,Narail,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,41,35,20.0,80,100,953.5573172586393
61,1.524590164,Narayanganj,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,93,35,20.0,80,100,928.5539633215813
4,2.75,Narsingdi,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,11,35,20.0,80,100,835.1781024002817
33,1.727272727,Natore,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,57,35,20.0,80,100,960.0138522252588
71,1.76056338,Netrokona,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,125,35,20.0,80,100,1069.9986016871405
147,1.816326531,Nilphamari,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,267,35,20.0,80,100,859.0639445887105
175,1.925714286,Noakhali,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,337,35,20.0,80,100,892.7393467460697
26,1.807692308,Pabna,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,47,35,20.0,80,100,947.9696019997367
186,1.258064516,Panchagar,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,234,35,20.0,80,100,876.4432697540432
72,1.180555556,Patuakhali,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,85,35,20.0,80,100,937.9013015939954
0,#DIV/0!,Pirojpur,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,0,35,20.0,80,100,918.2655124550029
0,#DIV/0!,Rajbari,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,0,35,20.0,80,100,934.6542363471866
50,1.68,Rajshahi,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,84,35,20.0,80,100,981.1632526809557
99,2.292929293,Rangamati,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,227,35,20.0,80,100,844.8319732818987
290,2,Rangpur,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,580,35,20.0,80,100,985.0492344640646
30,0.8333333333,Satkhira,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,25,35,20.0,80,100,1000.8284793588815
32,1.375,Shariatpur,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,44,35,20.0,80,100,1131.7438540035685
108,3.157407407,Sherpur,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,341,35,20.0,80,100,927.0964732315557
102,1.705882353,Sirajganj,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,174,35,20.0,80,100,1122.7924980279338
32,1.9375,Sunamganj,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,62,35,20.0,80,100,1070.6503064634555
60,1.5,Sylhet,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,90,35,20.0,80,100,1019.7318102325817
226,4.026548673,Tangail,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,910,35,20.0,80,100,1027.7592711732273
58,1.189655172,Thakurgaon,Kharif 1,27.5,90.0,Kolmi Shak,March,April to Aug,Sep to Oct,69,35,20.0,80,100,882.8065724035296
454,1.36123348,Bagerhat,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,618,30,10.0,75,85,883.0219275597883
226,2.362831858,Bandarban,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,534,30,10.0,75,85,871.774566824814
120,2.025,Barguna,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,243,30,10.0,75,85,1012.5961121273995
423,1.628841608,Barishal,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,689,30,10.0,75,85,959.5129638614181
307,2.315960912,Bhola,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,711,30,10.0,75,85,925.6032514459698
359,2.883008357,Bogura,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,1035,30,10.0,75,85,1086.6998506354364
1047,3.11843362,Brahmanbaria,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,3265,30,10.0,75,85,799.0592515618822
261,1.295019157,Chandpur,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,338,30,10.0,75,85,984.9698542041727
347,1.492795389,Chapai Nawabganj,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,518,30,10.0,75,85,1022.1396450060806
1341,1.625652498,Chattogram,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,2180,30,10.0,75,85,946.2680070309598
602,2.99833887,Chuadanga,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,1805,30,10.0,75,85,795.207891150735
421,2.095011876,CoxsBazar,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,882,30,10.0,75,85,910.2371214032943
548,1.888686131,Cumilla,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,1035,30,10.0,75,85,913.0022692592432
779,1.779204108,Dhaka,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,1386,30,10.0,75,85,1029.2200406180193
577,1.710571924,Dinajpur,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,987,30,10.0,75,85,805.8388926455632
483,1.507246377,Faridpur,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,728,30,10.0,75,85,1023.3760261528228
120,1.033333333,Feni,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,124,30,10.0,75,85,1211.038877783889
255,1.823529412,Gaibandha,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,465,30,10.0,75,85,1182.3209464304657
305,1.31147541,Gazipur,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,400,30,10.0,75,85,967.6076764862764
209,1.196172249,Gopalganj,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,250,30,10.0,75,85,878.6298459145404
255,1.717647059,Habiganj,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,438,30,10.0,75,85,850.8114946123005
604,1.740066225,Jamalpur,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,1051,30,10.0,75,85,1146.2616866680135
943,3.20678685,Jashore,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,3024,30,10.0,75,85,922.2913247375768
273,1.838827839,Jhallokati,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,502,30,10.0,75,85,808.2878616013272
533,2.82739212,Jhenaidah,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,1507,30,10.0,75,85,766.1341203091142
185,2.448648649,Joypurhat,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,453,30,10.0,75,85,982.3190881122629
546,1.875457875,Khagrachari,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,1024,30,10.0,75,85,845.5260138827657
351,1.521367521,Khulna,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,534,30,10.0,75,85,976.7470073138253
361,2.831024931,Kishoreganj,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,1022,30,10.0,75,85,905.4467354045564
434,1.744239631,Kurigram,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,757,30,10.0,75,85,969.6510007084167
653,4.457886677,Kushtia,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,2911,30,10.0,75,85,930.2543662062332
642,3.199376947,Lakshmipur,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,2054,30,10.0,75,85,933.014460022504
316,2.212025316,Lalmonirhat,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,699,30,10.0,75,85,847.766359646961
275,3.181818182,Madaripur,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,875,30,10.0,75,85,1095.3046972217842
129,2.635658915,Magura,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,340,30,10.0,75,85,924.633053171217
372,3.333333333,Manikganj,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,1240,30,10.0,75,85,1145.4885094279275
272,3.455882353,Meherpur,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,940,30,10.0,75,85,836.4072965637137
303,1.330033003,Moulvibazar,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,403,30,10.0,75,85,771.5383544087591
496,3.377016129,Munshiganj,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,1675,30,10.0,75,85,1017.2962471629957
1105,2.014479638,Mymensingh,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,2226,30,10.0,75,85,902.6254778032317
427,1.826697892,Naogaon,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,780,30,10.0,75,85,1078.3431185309885
324,3.475308642,Narail,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,1126,30,10.0,75,85,953.5573172586393
428,1.679906542,Narayanganj,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,719,30,10.0,75,85,928.5539633215813
332,2.271084337,Narsingdi,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,754,30,10.0,75,85,835.1781024002817
666,1.238738739,Natore,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,825,30,10.0,75,85,960.0138522252588
410,2.546341463,Netrokona,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,1044,30,10.0,75,85,1069.9986016871405
226,2.411504425,Nilphamari,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,545,30,10.0,75,85,859.0639445887105
330,2.475757576,Noakhali,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,817,30,10.0,75,85,892.7393467460697
1055,2.15450237,Pabna,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,2273,30,10.0,75,85,947.9696019997367
490,2.953061224,Panchagar,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,1447,30,10.0,75,85,876.4432697540432
117,1.666666667,Patuakhali,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,195,30,10.0,75,85,937.9013015939954
217,1.31797235,Pirojpur,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,286,30,10.0,75,85,918.2655124550029
761,4.403416557,Rajbari,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,3351,30,10.0,75,85,934.6542363471866
646,3.417956656,Rajshahi,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,2208,30,10.0,75,85,981.1632526809557
542,1.477859779,Rangamati,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,801,30,10.0,75,85,844.8319732818987
441,1.675736961,Rangpur,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,739,30,10.0,75,85,985.0492344640646
781,2.733674776,Satkhira,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,2135,30,10.0,75,85,1000.8284793588815
233,5.055793991,Shariatpur,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,1178,30,10.0,75,85,1131.7438540035685
680,2.517647059,Sherpur,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,1712,30,10.0,75,85,927.0964732315557
484,1.564049587,Sirajganj,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,757,30,10.0,75,85,1122.7924980279338
424,2.891509434,Sunamganj,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,1226,30,10.0,75,85,1070.6503064634555
248,1.076612903,Sylhet,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,267,30,10.0,75,85,1019.7318102325817
1138,1.98857645,Tangail,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,2263,30,10.0,75,85,1027.7592711732273
480,1.908333333,Thakurgaon,Kharif 1,20.0,80.0,Lady’s Finger,April,May to June,June to Sep,916,30,10.0,75,85,882.8065724035296
559,1.516994633,Bagerhat,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,848,25,15.0,70,80,560.4940229941045
190,2.284210526,Bandarban,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,434,25,15.0,70,80,451.41043691874046
238,1.62605042,Barguna,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,387,25,15.0,70,80,787.0347263389742
761,1.534822602,Barishal,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,1168,25,15.0,70,80,723.2491780867266
439,1.633257403,Bhola,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,717,25,15.0,70,80,793.2705144665238
357,1.81512605,Bogura,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,648,25,15.0,70,80,886.5723630701643
720,1.790277778,Brahmanbaria,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,1289,25,15.0,70,80,863.2480392790354
466,1.9527897,Chandpur,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,910,25,15.0,70,80,647.8428450996125
358,1.972067039,Chapai Nawabganj,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,706,25,15.0,70,80,865.6497260101954
1105,1.81719457,Chattogram,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,2008,25,15.0,70,80,641.4371797537294
503,2.252485089,Chuadanga,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,1133,25,15.0,70,80,761.9959672086425
188,2.79787234,CoxsBazar,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,526,25,15.0,70,80,653.0138290769821
1293,2.174787316,Cumilla,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,2812,25,15.0,70,80,676.0413020644066
704,4.96875,Dhaka,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,3498,25,15.0,70,80,811.0474471676671
427,1.43559719,Dinajpur,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,613,25,15.0,70,80,853.0760826674298
261,2.095785441,Faridpur,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,547,25,15.0,70,80,744.3115052445974
527,1.89373814,Feni,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,998,25,15.0,70,80,793.9622601332676
315,1.412698413,Gaibandha,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,445,25,15.0,70,80,1024.6324994238396
336,1.485119048,Gazipur,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,499,25,15.0,70,80,656.8828317474395
287,2.069686411,Gopalganj,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,594,25,15.0,70,80,633.1070745028946
253,1.786561265,Habiganj,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,452,25,15.0,70,80,933.3918862102688
845,1.821301775,Jamalpur,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,1539,25,15.0,70,80,877.9375351013939
1123,2.310774711,Jashore,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,2595,25,15.0,70,80,652.1753130979866
487,1.176591376,Jhallokati,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,573,25,15.0,70,80,650.8459620508035
729,2.288065844,Jhenaidah,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,1668,25,15.0,70,80,689.0704221881782
198,2.04040404,Joypurhat,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,404,25,15.0,70,80,872.9465574969236
363,1.889807163,Khagrachari,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,686,25,15.0,70,80,505.3143142068211
502,1.639442231,Khulna,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,823,25,15.0,70,80,650.3819804883071
365,1.690410959,Kishoreganj,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,617,25,15.0,70,80,933.0545221275119
394,1.870558376,Kurigram,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,737,25,15.0,70,80,930.2247073078219
629,3.162162162,Kushtia,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,1989,25,15.0,70,80,804.9334970964088
530,1.279245283,Lakshmipur,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,678,25,15.0,70,80,709.7931444310083
387,1.84754522,Lalmonirhat,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,715,25,15.0,70,80,887.7887755558337
481,1.85031185,Madaripur,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,890,25,15.0,70,80,723.598179423401
