Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Min Relative Humidity,Max Relative Humidity,Year,EVI,LAI,FPAR,LST_Kelvin,Soil_Moisture_mm,NDVI_Season_Mean,NDVI_Season_Max,NDVI_Season_Min,NDVI_Season_Std,NDVI_Season_Range,NDVI_Season_CV,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Sand,Silt,Bulk_Density,CN_Ratio,pH_Suitability,Compaction_Risk,Dominant_Soil_Texture,sm_surface,sm_rootzone,Rootzone_Surface_Diff,Moisture_Ratio,Water_Availability_Cat,Rainfall,Heat_Stress_Days,Wind_Mean,Wind_Max,Wind_Min,Rain_Temp_Ratio,Extreme_Heat_Risk,Is_Extreme_Heat,is_extreme_Heat_Stress_Days,is_extreme_Wind_Max
459,1.806100218,Manikganj,Kharif 2,27.5,72.5,Patal,Aug,Sep to Jan,Jan to March,829,35,20.0,60,85,2022,0.3192622229779295,1.1795210447942392,4.633503065683534,301.4633169495168,-7492.913171613218,0.3576575761780416,0.4193839512009965,0.1812878463667706,0.1176340995578901,0.2380961048342258,0.3289014616017305,855.2757419547362,5.77,20.31,1.88,30.4,24.41,45.17,1.3,10.8,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2136,0.2488,0.0352,1.2222,Moderate,1117.67,0.0,2.1726016260162604,8.25,0.04,40.15,Low Risk,0,0,0
460,1.310869565,Sylhet,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,603,25,15.0,70,80,2022,0.2879130603515958,0.9385925141306484,4.302323869270493,299.0936819996344,-2494.4159982397005,0.4361771681641684,0.4933672733095434,0.3607174177912129,0.0565698672436623,0.1326498555183304,0.1296947006230518,712.108421751585,5.61,19.98,1.81,28.45,42.62,28.93,1.24,11.03,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3441,0.3662,0.0221,1.0724,Optimal,83.51,0.0,0.9328333333333332,3.7,0.01,4.37,Low Risk,0,0,0
461,3.856832972,Pirojpur,Rabi,20.5,80.0,Sweet Potato,Nov,Dec to March,April,1778,24,17.0,70,90,2022,0.3278932733498527,1.5755746343279533,5.5118856554804765,298.1311695554613,-2496.3640446097806,0.4657894812056926,0.5355773894093223,0.3932548344744789,0.0760021568789336,0.1423225549348434,0.1631684697606366,643.6199539756535,5.79,33.040000000000006,3.2150000000000003,29.02,23.88,47.1,1.22,7.75,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2075,0.2658,0.0583,1.3585,Optimal,220.43,0.0,1.4529166666666666,4.33,0.04,11.23,Low Risk,0,0,0
461,2.830802603,Panchagar,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,1305,27,24.0,85,90,2022,0.2698748826599794,0.912708363832364,4.419035962080436,298.0945042565472,-2495.7410063155894,0.3893439678863666,0.4949864884497696,0.2851494820813574,0.0899047166020613,0.2098370063684122,0.2309133414603222,921.679974999059,5.88,18.49,1.72,30.85,26.88,42.26,1.29,10.74,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2958,0.3008,0.005,1.0438,Optimal,64.71000000000001,0.0,1.1396666666666666,6.48,0.01,3.5,Low Risk,0,0,0
462,0.4199134199,Pabna,Kharif 2,30.0,70.0,Mug,Feb,March to May,May,194,35,25.0,60,80,2022,0.3450874313626605,1.313267438294684,4.795211290792048,301.587045934829,-7492.918581822548,0.4011080041399766,0.576205463230183,0.2655064359584098,0.1582751120757719,0.3106990272717732,0.3945947486516322,795.6505658138942,5.99,19.54,1.47,39.89,19.7,40.41,1.28,13.28,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1819,0.2351,0.0532,1.389,Moderate,984.86,0.0,2.2982113821138213,8.54,0.08,35.29,Low Risk,0,0,0
462,3.385281385,Sylhet,Kharif 1,29.0,67.5,Guava,April,No Need to Do,Throuout The Year,1564,35,23.0,50,85,2022,0.18685284943970712,0.7101077169662329,2.4313949178353487,301.52271203406684,24.628947614362872,0.1045169528541355,0.2401914716423759,0.021092634797125,0.1050547455486178,0.2190988368452509,1.0051455068273265,1019.7318102325816,5.61,19.98,1.81,28.45,42.62,28.93,1.24,11.03,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3543,0.3727,0.0184,1.0742,Optimal,2078.94,15.0,1.5492622950819672,4.69,0.09,75.86,Moderate Risk,0,0,0
463,2.98488121,Panchagar,Kharif 1,16.0,67.5,Beans,June,July to Nov,Nov to April,1382,22,10.0,60,75,2022,0.358132422498139,1.2019893382254303,3.936514907714961,303.07508689616765,20.56698645745927,0.29635291061792,0.5473277632011888,0.194460217324899,0.1685291357776512,0.3528675458762898,0.5686771742050862,876.4432697540432,5.88,18.49,1.72,30.85,26.88,42.26,1.29,10.74,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2875,0.299,0.0115,1.0684,Optimal,1568.31,17.0,1.619344262295082,6.43,0.04,57.7,High Risk,0,0,0
463,2.220302376,Khulna,Kharif 2,14.5,82.5,Shalgom,Sep,Oct to Nov,Nov to Feb,1028,24,5.0,70,95,2022,0.3250561911253272,2.353811917068958,5.371504256160694,300.41695367768114,-7492.927155914711,0.4520240128481637,0.5800102272282405,0.2743240682666131,0.1420088630458331,0.3056861589616274,0.3141622104344583,682.1590194281182,5.81,18.99,1.82,32.95,24.57,42.51,1.28,10.43,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4024,0.4929,0.0905,1.2418,Optimal,1080.92,0.0,2.0617073170731706,7.47,0.15,38.97,Low Risk,0,0,0
463,2.103671706,Sirajganj,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,974,25,15.0,70,80,2022,0.2870913477344816,1.0292877948082793,4.412834969293497,297.98044203465963,-2495.228429569034,0.3688702923907373,0.4737362339881535,0.3198299670185812,0.0712085731226927,0.1539062669695723,0.1930450204085908,939.45322666773,5.87,16.81,1.53,30.62,29.44,39.96,1.34,10.98,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2226,0.2594,0.0368,1.2134,Optimal,85.72,0.0,1.3789166666666666,4.37,0.01,4.46,Low Risk,0,0,0
464,3.060344828,Chattogram,Kharif 2,25.0,70.0,Black Berry,June,July to August,June  to September,1420,30,20.0,65,75,2022,0.4618986129262907,2.2637467374910143,6.061679183452449,301.7704367572263,-7492.955839828368,0.4973641003659511,0.6563726676016034,0.2472074271527324,0.1953929130966049,0.409165240448871,0.3928568888523288,594.6942591983845,6.31,14.48,1.39,37.8,22.9,39.3,1.3,10.41,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3584,0.3592,0.0008,0.9994,Optimal,1450.75,0.0,2.3628455284552845,10.625,0.03,51.72,Low Risk,0,0,1
464,4.588362069,Gopalganj,Kharif 1,25.0,70.0,Green Papaya,June,June to August,August to September,2129,30,20.0,60,80,2022,0.3918208716046002,1.5526751123621656,4.636877726001389,302.26382433087895,12.29173482224112,0.3681142784324873,0.3983745038075617,0.3497550691217142,0.0211936561468901,0.0486194346858474,0.0575735780669454,878.6298459145404,5.59,29.57,2.31,33.11,25.11,41.8,1.25,12.8,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.5149,0.7401,0.2252,1.4517,Optimal,668.3100000000001,42.5,2.5653278688524592,6.27,0.08,23.06,High Risk,1,1,0
464,0.3922413793,Thakurgaon,Kharif 2,15.0,90.0,Lentil,Oct,Nov  to  Feb,Feb to March,182,20,10.0,85,95,2022,0.448024240075296,1.5887071804852426,5.230676145959172,301.6952905832605,-7492.91047108829,0.4689259184190793,0.6913470028229801,0.3582324259138552,0.1525557259834554,0.3331145769091249,0.3253301214353357,690.524875521508,5.85,20.19,1.81,30.97,32.95,36.08,1.3,11.15,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2138,0.2479,0.0341,1.1915,Moderate,1137.55,0.0,1.992032520325204,7.4,0.04,40.9,Low Risk,0,0,0
465,5.929032258,Sherpur,Kharif 2,26.5,80.0,Gourd,July,Aug to Jan,Jan to March,2757,35,18.0,75,85,2022,0.4148718229969904,1.5350156657164042,5.04606545581962,301.705923218627,-7492.9210082461395,0.4523146429553617,0.662903433290502,0.2004443254985731,0.2183642629054117,0.4624591077919289,0.4827707134985717,677.4547800740276,5.74,23.2,2.18,31.38,27.07,41.57,1.29,10.64,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2373,0.2641,0.0267,1.1993,Optimal,1091.34,0.0,1.954471544715448,6.82,0.07,39.33,Low Risk,0,0,0
465,3.894623656,Chapai Nawabganj,Kharif 2,27.5,72.5,Patal,Aug,Sep to Jan,Jan to March,1811,35,20.0,60,85,2022,0.3791031035122337,1.4100552403372726,5.008359665408974,301.79741666162204,-7492.923501984807,0.4235323868590868,0.5494797758461835,0.2346338663805179,0.1427347975779748,0.3148459094656656,0.3370103491647832,745.512818127511,6.15,14.69,1.6,36.38,22.19,41.44,1.28,9.18,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1963,0.2261,0.0298,1.1994,Moderate,667.02,17.0,2.312439024390244,8.68,0.04,23.44,High Risk,0,0,0
466,3.418454936,Cumilla,Kharif 2,30.0,80.0,Betelnut,July,Aug to Jan,Jan to March,1593,35,25.0,70,90,2022,0.3868411497184607,1.545168983210615,5.420332251019671,301.7433611481941,-7492.919316790945,0.4605553784972233,0.6332118144284202,0.2342026799041616,0.2007749122736068,0.3990091345242586,0.435940869757571,655.347146304121,5.39,19.73,1.67,36.14,26.69,37.19,1.3,11.81,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.2826,0.3041,0.0216,1.1174,Optimal,1132.38,0.0,1.6701626016260165,5.92,0.03,41.2,Low Risk,0,0,0
466,2.800429185,Pirojpur,Kharif 2,14.5,82.5,Shalgom,Sep,Oct to Nov,Nov to Feb,1305,24,5.0,70,95,2022,0.4079955225207827,2.0865525313610664,5.885433507623059,300.93235143711854,-7492.926266566518,0.5242290920419749,0.6965960442832237,0.2624382760227538,0.2004012487295517,0.4341577682604699,0.3822779997747733,571.4062360189625,5.79,33.040000000000006,3.2150000000000003,29.02,23.88,47.1,1.22,7.75,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2959,0.3291,0.0333,1.1272,Optimal,1451.65,0.0,2.063739837398374,7.47,0.04,52.27,Low Risk,0,0,0
466,1.9527897,Chandpur,Rabi,20.0,75.0,Lal Shak,Sep,Oct to Nov,Nov to Feb,910,25,15.0,70,80,2022,0.3010921060245723,1.6675533377797438,5.420735041911895,297.76308492013914,-2496.7435477441672,0.3967375087423166,0.4859674573852385,0.303030026749074,0.0749881335824765,0.1829374306361645,0.1890119586126195,647.8428450996125,5.52,31.68,3.2150000000000003,32.55,28.9,38.55,1.26,9.13,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2816,0.3045,0.0229,1.0986,Optimal,130.03,0.0,1.5768333333333333,4.92,0.03,6.57,Low Risk,0,0,0
466,3.379828326,Faridpur,Rabi,20.0,60.0,Pumpkin,Sep,Oct to Nov,Nov to Feb,1575,25,15.0,50,70,2022,0.2963000786604931,0.9559026729113244,4.457203192247567,299.2569908168513,-2494.2519860254192,0.4369574029968309,0.5101997893014788,0.3585719698538986,0.0682816550088632,0.1516278194475802,0.1562661589906932,744.3115052445974,6.26,17.25,1.33,33.5,25.3,41.19,1.31,12.96,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3098,0.3798,0.07,1.2346,Optimal,106.1,0.0,1.4433333333333331,5.01,0.07,5.45,Low Risk,0,0,0
466,1.673819742,Rangamati,Kharif 2,21.0,70.0,Puishak,Aug,Sep to Jan,Feb,780,30,12.0,65,75,2022,0.5058611099239839,2.4183504530287765,6.9365146039778125,300.26469572113524,-7492.932921006993,0.5720275122247849,0.7572250026165042,0.3966247743805545,0.1967204669732298,0.3606002282359496,0.343900359281891,525.108560397284,5.7,24.39,2.13,32.36,27.91,39.73,1.25,11.45,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2876,0.3205,0.0329,1.1318,Optimal,1450.75,0.0,2.3628455284552845,10.625,0.03,51.72,Low Risk,0,0,1
467,3.406852248,Habiganj,Kharif 2,26.5,75.0,Pineapple,Sep,Sep to May,June to Aug,1591,35,18.0,70,80,2022,0.3557936234140786,1.6724634963100884,5.005230533813275,301.48963906279874,-7492.912588427318,0.3359780945015981,0.490276717097282,0.1548294209765824,0.1642768965290526,0.3354472961206995,0.4889512120507346,696.7802482355273,5.58,32.61,2.19,28.52,25.83,45.65,1.23,14.88,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2814,0.304,0.0226,1.1477,Optimal,1599.93,0.0,1.6316260162601626,5.52,0.05,57.42,Low Risk,0,0,0
468,2.446581197,Rajbari,Kharif 1,16.0,67.5,Beans,June,July to Nov,Nov to April,1145,22,10.0,60,75,2022,0.3871508152866756,1.1079818867353282,3.959369007603412,301.82216835877824,15.876646518970118,0.3398006690970099,0.420965323158295,0.2441449981923793,0.0749241300790676,0.1768203249659156,0.2204943571128681,934.6542363471866,5.84,28.05,3.2150000000000003,30.96,22.82,46.22,1.25,6.96,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2033,0.2459,0.0425,1.2612,Moderate,558.92,42.5,2.47672131147541,6.36,0.08,19.09,High Risk,1,1,0
468,2.602564103,Jhenaidah,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,1218,28,18.0,70,90,2022,0.3784457199851799,1.075833097382126,3.989334097416896,303.7889509535939,13.399109142973664,0.3670210897373056,0.4932941383053687,0.2515724809224544,0.1061156122254977,0.2417216573829143,0.2891267428295461,766.1341203091142,6.21,20.84,1.65,30.96,16.69,52.35,1.26,12.62,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2187,0.2537,0.0349,1.2189,Optimal,558.92,42.5,2.47672131147541,6.36,0.08,19.09,High Risk,1,1,0
468,5.126068376,Dinajpur,Kharif 1,29.0,67.5,Guava,April,No Need to Do,Throuout The Year,2399,35,23.0,50,85,2022,0.3239460665186409,0.9730571885929742,3.4257155606793304,302.7649570840597,20.95896149202266,0.2587030963099046,0.3916540989397346,0.0654733330872791,0.1590604012598265,0.3261807658524555,0.6148376402472027,805.8388926455632,6.01,15.94,1.43,37.14,25.3,37.54,1.28,11.14,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2259,0.2441,0.0181,1.1224,Moderate,907.84,42.5,2.130573770491804,6.43,0.08,31.87,High Risk,1,1,0
468,6.615384615,Patuakhali,Kharif 2,30.0,75.0,Green Palmyra,April,No Need to Do,May,3096,35,25.0,60,90,2022,0.3658507733826251,1.5521330385815122,5.07047353523004,300.58789766836395,-7493.005203445051,0.4326084543807481,0.6429891164126075,0.1003055359864112,0.2546624364427509,0.5426835804261962,0.5886672668181767,723.6587753859428,5.73,17.04,1.8,25.82,35.1,39.05,1.32,9.46,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1992,0.2497,0.0506,1.3076,Moderate,2272.77,0.0,3.5834959349593496,10.3,0.13,79.92,Low Risk,0,0,0
468,5.241452991,Munshiganj,Kharif 2,16.0,85.0,Radish,Oct,Nov to Feb,March,2453,22,10.0,75,95,2022,0.3398797631125891,1.477476317784238,5.056171497814422,301.17602976769786,-7492.906371046176,0.3436671192019698,0.4799755728266007,0.1325143943009333,0.1582492121376761,0.3474611785256674,0.4604723678690792,780.7977452526177,5.44,20.42,2.42,35.02,29.59,35.41,1.25,8.43,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.215,0.2516,0.0366,1.239,Optimal,1147.69,0.0,2.1950406504065043,7.91,0.03,41.18,Low Risk,0,0,0
469,3.268656716,Cumilla,Kharif 2,25.0,70.0,Black Berry,June,July to August,June  to September,1533,30,20.0,65,75,2022,0.3868411497184607,1.545168983210615,5.420332251019671,301.7433611481941,-7492.919316790945,0.4605553784972233,0.6332118144284202,0.2342026799041616,0.2007749122736068,0.3990091345242586,0.435940869757571,655.347146304121,5.39,19.73,1.67,36.14,26.69,37.19,1.3,11.81,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.3504,0.3425,-0.0079,0.9747,Optimal,1132.38,0.0,1.6701626016260165,5.92,0.03,41.2,Low Risk,0,0,0
469,2.978678038,Bogura,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to March,March to Jun,1397,35,18.0,60,90,2022,0.4077114327267585,1.4962287140444237,5.025590353444107,301.0697146487613,-7492.924533433408,0.38070386638011,0.6043189721273731,0.1458454463723086,0.2044261145515634,0.4584735257550645,0.5369688427263206,788.5407535084446,6.18,17.93,1.68,35.2,21.52,43.28,1.3,10.67,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2018,0.2353,0.0335,1.2407,Moderate,913.65,0.0,2.2352032520325205,7.91,0.03,32.7,Low Risk,0,0,0
469,1.330490405,Munshiganj,Kharif 2,21.0,70.0,Palong Shak,Aug,Sep to Jan,Feb,624,30,12.0,65,75,2022,0.3398797631125891,1.477476317784238,5.056171497814422,301.17602976769786,-7492.906371046176,0.3436671192019698,0.4799755728266007,0.1325143943009333,0.1582492121376761,0.3474611785256674,0.4604723678690792,780.7977452526177,5.44,20.42,2.42,35.02,29.59,35.41,1.25,8.43,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.2619,0.2816,0.0196,1.0913,Optimal,1147.69,0.0,2.1950406504065043,7.91,0.03,41.18,Low Risk,0,0,0
470,3.9,Kishoreganj,Rabi,25.0,80.0,Danta,March,April to Aug,Sep,1833,32,18.0,75,85,2022,0.3266655332781367,1.0502754195894968,4.3898582957078895,297.82179036890227,-2495.6541020265936,0.4116385714899098,0.6380676429483706,0.2840718604506674,0.1608514106858199,0.3539957824977032,0.3907588399785388,933.054522127512,5.66,20.65,1.96,32.42,25.32,42.24,1.29,10.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2953,0.3131,0.0178,1.1814,Optimal,79.21,0.0,1.1385833333333333,4.29,0.01,4.09,Low Risk,0,0,0
470,1.531914894,Thakurgaon,Rabi,25.5,87.5,Karala,Feb,March to July,Aug to Sep,720,27,24.0,85,90,2022,0.3118617378729527,1.0869665711823873,4.918835293556897,297.8752745786292,-2495.33052670239,0.457864104232248,0.5465011801065398,0.3186676286823571,0.1055506918786437,0.2278335514241827,0.2305284273280876,830.8890306064766,5.85,20.19,1.81,30.97,32.95,36.08,1.3,11.15,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.265,0.278,0.0129,1.0944,Optimal,82.23,0.0,1.2454166666666666,3.9,0.06,4.19,Low Risk,0,0,0
470,3.359574468,Naogaon,Kharif 1,11.5,77.5,Mukhi Kachu,April,May to Sep,Sep to Feb,1579,15,8.0,65,90,2022,0.3321458383665474,0.9941492597244624,3.7263369535187647,303.3169795248578,18.024082781651924,0.2521796061130121,0.3353748718633925,0.151012544621987,0.0838175997881575,0.1843623272414055,0.3323726334578993,1078.3431185309885,6.47,15.21,1.24,38.6,22.11,39.3,1.32,12.26,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2141,0.2468,0.0327,1.2122,Moderate,596.69,42.5,2.2068032786885245,6.02,0.07,20.44,High Risk,1,1,0
470,3.391489362,Kishoreganj,Rabi,20.0,60.0,Boroi,October,No Need to Do,February to March,1594,25,15.0,50,70,2022,0.3266655332781367,1.0502754195894968,4.3898582957078895,297.82179036890227,-2495.6541020265936,0.4116385714899098,0.6380676429483706,0.2840718604506674,0.1608514106858199,0.3539957824977032,0.3907588399785388,933.054522127512,5.66,20.65,1.96,32.42,25.32,42.24,1.29,10.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2106,0.258,0.0475,1.4458,Optimal,79.21,0.0,1.1385833333333333,4.29,0.01,4.09,Low Risk,0,0,0
470,5.34893617,Bagerhat,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,2514,30,8.0,70,85,2022,0.3431915358837492,2.4183504530287765,5.780086386688027,300.15712075135025,-7492.939971736703,0.507816116388428,0.6214849029628107,0.36797252036576,0.1082292282638344,0.2535123825970506,0.213126808643958,517.8162711223541,5.73,33.040000000000006,3.2150000000000003,28.25,22.23,49.52,1.23,8.73,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3758,0.4458,0.07,1.2004,Optimal,1451.65,0.0,2.063739837398374,7.47,0.04,52.27,Low Risk,0,0,0
470,4.9,Moulvibazar,Rabi,20.0,60.0,Pumpkin,Sep,Oct to Nov,Nov to Feb,2303,25,15.0,50,70,2022,0.3166658956172926,1.4328504058900282,5.123944042903871,299.0728167931308,-2494.600208064441,0.4671694138083858,0.5076200516171026,0.3743598588192403,0.0623427484124923,0.1332601927978622,0.133447838342565,687.8283992225483,6.08,16.13,2.15,32.01,29.74,38.23,1.3,7.5,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2858,0.325,0.0392,1.1597,Optimal,83.51,0.0,0.9328333333333332,3.7,0.01,4.37,Low Risk,0,0,0
470,5.582978723,Munshiganj,Rabi,20.0,60.0,Pumpkin,Sep,Oct to Nov,Nov to Feb,2624,25,15.0,50,70,2022,0.313441352304876,1.2942151558903097,4.767753642255082,298.68502032826973,-2496.5480498691377,0.4228208938710821,0.521983445304389,0.3336655622501818,0.1004070888339689,0.1883178830542072,0.2374695533957767,725.5828241750812,5.44,20.42,2.42,35.02,29.59,35.41,1.25,8.43,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.2543,0.2773,0.023,1.1072,Optimal,96.21,0.0,1.3990833333333337,4.12,0.08,4.9,Low Risk,0,0,0
471,3.78343949,Pabna,Rabi,25.0,80.0,Danta,March,April to Aug,Sep,1782,32,18.0,75,85,2022,0.3061413005089842,1.019934514437694,4.702553825481914,298.6514851779786,-2494.7073894137466,0.4473222115514349,0.5026473561162811,0.388404621513211,0.0484526912918113,0.1142427346030701,0.1083172041105767,856.0449563915972,5.99,19.54,1.47,39.89,19.7,40.41,1.28,13.28,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2469,0.2786,0.0317,1.2213,Optimal,91.4,0.0,1.4246666666666667,5.1,0.04,4.76,Low Risk,0,0,0
471,0.3864118896,Bhola,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,182,25,10.0,60,95,2022,0.2303697255716275,1.1722554506723966,4.640269637608398,298.1301525442525,-2490.807414421786,0.2557967407826601,0.3010654880049462,0.2168086916309753,0.035436529616362,0.0842567963739709,0.1385339371719007,793.2705144665238,5.57,31.05,2.48,30.53,27.14,42.37,1.27,12.52,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2304,0.2739,0.0435,1.1835,Optimal,270.62,0.0,2.49725,5.94,0.12,12.64,Low Risk,0,0,0
472,1.896186441,Barishal,Kharif 2,21.0,70.0,Palong Shak,Aug,Sep to Jan,Feb,895,30,12.0,65,75,2022,0.354441972938945,1.8330552111047609,5.521240421885163,300.67662947410133,-7492.914969743981,0.397391989442272,0.5411183729753246,0.1904844619362955,0.1694881260633615,0.3506339110390291,0.4265011136767834,764.8579796144244,5.73,28.15,2.44,27.75,24.02,48.24,1.27,11.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3188,0.3538,0.035,1.1242,Optimal,1601.92,0.0,2.7213008130081304,8.09,0.1,57.23,Low Risk,0,0,0
473,26.82663848,Faridpur,Kharif 1,25.0,70.0,Green Papaya,June,June to August,August to September,12689,30,20.0,60,80,2022,0.3987462296918531,1.2042460990931034,4.103524174420313,301.9748487270995,14.708405095015756,0.2879453075913369,0.5012944760184437,0.1596716045798009,0.1541076324316197,0.3416228714386428,0.5351975822100744,1023.3760261528228,6.26,17.25,1.33,33.5,25.3,41.19,1.31,12.96,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3124,0.3696,0.0573,1.185,Optimal,736.76,42.5,2.5120491803278693,6.07,0.04,25.46,High Risk,1,1,0
473,1.619450317,Lakshmipur,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to March,March to Jun,766,35,18.0,60,90,2022,0.3631640708196994,2.4183504530287765,6.210714949534056,300.6273146480235,-7493.105147019739,0.3677392935288108,0.5368424127097657,0.1735118910859101,0.1903712729427844,0.3633305216238556,0.5176799876781991,741.7048165468992,5.84,24.75,2.65,38.4,24.54,37.07,1.28,9.34,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2228,0.2458,0.0231,1.1793,Moderate,1311.38,0.0,2.389512195121952,7.82,0.03,47.08,Low Risk,0,0,0
474,1.305907173,Noakhali,Kharif 2,21.0,70.0,Puishak,Aug,Sep to Jan,Feb,619,30,12.0,65,75,2022,0.3910645622801875,2.4183504530287765,6.109504075971847,301.17565355049305,-7493.073638570928,0.3984988222739314,0.6121314642988956,0.1463623264955313,0.2302222941656166,0.4657691378033644,0.5777239010442042,647.9486594145636,5.79,23.52,1.72,33.46,29.05,37.49,1.31,13.67,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2663,0.2883,0.022,1.1121,Optimal,1533.16,0.0,3.784227642276423,10.625,0.05,53.62,Low Risk,0,0,1
475,2.275789474,Chuadanga,Rabi,25.0,80.0,Danta,March,April to Aug,Sep,1081,32,18.0,75,85,2022,0.3875844574841556,1.375305240885754,5.657590631476939,298.0439507354684,-2494.4405740755465,0.5378844794512622,0.6064678529651709,0.4480905156880582,0.0754908007179016,0.1583773372771127,0.1403476092021016,761.9959672086425,6.07,20.18,1.46,38.89,18.38,42.72,1.3,13.81,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2193,0.2563,0.037,1.2636,Optimal,87.14999999999999,0.0,1.4136666666666666,4.92,0.06,4.55,Low Risk,0,0,0
475,0.2736842105,Bagerhat,Kharif 2,30.0,70.0,Mug,Feb,March to May,May,130,35,25.0,60,80,2022,0.3431915358837492,2.4183504530287765,5.780086386688027,300.15712075135025,-7492.939971736703,0.507816116388428,0.6214849029628107,0.36797252036576,0.1082292282638344,0.2535123825970506,0.213126808643958,517.8162711223541,5.73,33.040000000000006,3.2150000000000003,28.25,22.23,49.52,1.23,8.73,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2361,0.3304,0.0943,1.4296,Optimal,1451.65,0.0,2.063739837398374,7.47,0.04,52.27,Low Risk,0,0,0
475,3.288421053,Khagrachari,Kharif 2,19.0,77.5,Cauliflower,Sep,Nov to Jan,Feb,1562,30,8.0,70,85,2022,0.5058611099239839,2.4183504530287765,6.9365146039778125,300.92663672909936,-7492.931414551198,0.6031785053643935,0.8046879631390788,0.3382196284333821,0.2211499054194972,0.4664683347056966,0.3666408922942233,500.10725213700607,5.58,13.79,1.33,32.68,28.85,38.46,1.27,10.36,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2727,0.3063,0.0336,1.1321,Optimal,1337.03,10.0,0.0971544715447154,0.86,0.0,48.38,Moderate Risk,1,0,0
476,2.785714286,Kishoreganj,Kharif 1,23.0,80.0,Jhinga,April,May to June,June to Aug,1326,28,18.0,70,90,2022,0.1940058010780405,0.7832760309193288,2.8755779720978403,300.3053971199306,21.137417434607904,0.128453827360101,0.3676092519986164,-0.0336641988977872,0.173393593468994,0.4012734508964036,1.349851514995432,905.4467354045564,5.66,20.65,1.96,32.42,25.32,42.24,1.29,10.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3194,0.326,0.0067,1.0419,Optimal,1512.93,42.5,2.217295081967213,6.17,0.05,53.7,High Risk,1,1,0
